SystematicName	StandardName	Aliases	Timepoint1	Timepoint2	Timepoint3	Timepoint4	Timepoint5	Timepoint6	Timepoint7	Timepoint8	Timepoint9	Timepoint10	Timepoint11	Timepoint12	Timepoint13	Timepoint14	Timepoint15
YJR006W	POL31	HYS2|SDP5|HUS2	1420.165564	1448.597004	1502.019882	2109.112625	2515.960907	1954.925344	1480.906938	1328.45379	1515.043531	1622.853484	1637.444271	1490.453475	1502.954432	1439.506999	1478.196782
YLR044C	PDC1	-	28511.96044	27443.05364	27824.42505	27963.79972	27557.47553	28085.93143	27979.06527	28103.59912	28054.43734	28143.0692	28386.50973	28440.1382	27746.21789	27981.3582	28126.10585
YJL115W	ASF1	CIA1	702.1002804	898.7056437	1556.055105	2890.187	3884.618857	2170.591048	1076.773944	909.2610748	1684.583869	1876.041099	1812.384364	1581.043136	1472.054732	1524.416993	1511.479822
YLR262C	YPT6	-	2365.038198	2688.297067	2216.402371	2589.815075	2551.943717	2569.728186	2771.601427	2978.324385	2755.193016	2600.873904	2462.82095	2632.879598	2733.528999	2839.250533	2800.001914
YJL099W	CHS6	CSD3	746.984869	680.6278209	559.3583755	586.5417632	576.7391501	591.1497709	672.4151601	615.8431746	645.7387217	618.7718686	631.5183465	629.014098	646.1426295	589.1604153	637.6447932
YDR386W	MUS81	SLX3	624.7259476	541.6241512	518.1876958	633.9934911	757.734887	738.6101773	615.9838606	556.0571008	544.6413427	560.8434211	570.1918647	534.7213037	633.4917656	560.6104211	608.1406072
YJR154W	-	-	269.7122716	321.4569656	357.0652488	322.7144869	460.8378061	360.4514532	333.2057254	334.9168798	312.0929282	346.9273637	370.2058528	350.7433191	336.5620354	333.0513837	330.1775792
YLR422W	-	-	4644.45432	3941.283763	3158.26797	2901.63818	2773.89168	2541.421493	2447.517524	2703.749848	2822.926723	2541.547072	2698.706645	2397.885674	2548.905775	2456.839647	2650.384963
YFR010W	UBP6	-	8889.577567	5699.66719	3370.159828	3051.677743	2975.028013	2602.387731	3480.257008	4131.52048	4348.307806	4094.328582	3733.252461	3930.114189	4254.064859	4401.527159	4331.559368
YJL161W	FMP33	-	2536.512833	1292.111008	560.2607119	615.9810593	521.0521538	658.3036663	550.5172072	521.7309782	451.6784009	527.9073185	563.4584846	502.1742619	469.8285279	502.7914973	479.891772
YJR097W	JJJ3	DPH4	447.5946153	1231.6823	1896.646614	1696.533839	1491.068348	1495.163687	1282.181655	1116.723082	1056.858385	1003.868533	1185.265697	1083.08815	982.0809843	1024.800501	1000.764144
YIR021W	MRS1	PET157	1723.819267	1590.044707	1966.295198	1976.929202	1920.21334	1758.401666	1768.993501	1996.205523	2247.63461	1872.546488	1699.868916	1676.692702	1826.256184	1735.280127	1761.390515
YJR046W	TAH11	CDT1|SID2	2637.075959	2763.288215	2671.845684	2334.782486	2195.9616	2276.701907	2611.657395	2771.246302	2707.2202	2404.100499	2505.9124	2261.958327	2410.592268	2392.341771	2398.692609
YJR122W	IBA57	CAF17	1251.244252	930.6948999	600.1433109	578.5012335	639.2952474	652.4414825	753.7294779	918.5495348	973.2089172	854.1705787	878.8560622	766.7732905	892.2088773	862.5608745	918.9255213
YPR103W	PRE2	SRR2|PRG1|DOA3	12628.62562	10570.98443	6268.108748	5723.74546	5686.746371	6025.515495	6821.042954	8386.407632	8872.503877	8488.868229	8018.456192	7986.347062	8672.281327	9073.4921	9232.250833
YBL088C	TEL1	-	1107.926209	1292.494899	984.5186915	1019.6998	991.9904948	1080.222242	1057.830739	1005.667775	961.472307	983.5193458	994.0363953	999.7387214	986.6987161	911.9145459	912.6027595
YOR390W	-	-	1645.704064	2385.076698	2076.604625	3000.24385	3223.109326	3151.866205	3116.800857	2756.055393	2274.686643	2560.433327	2701.279994	2763.032718	2873.465388	2706.947073	2744.351991
YML105C	SEC65	-	3154.544168	3591.529041	4201.154317	4347.424222	4096.337754	4051.517011	3954.3259	4151.209181	4244.636384	4001.394209	3958.511192	3915.351495	4135.128535	3884.121762	4072.748565
YDL245C	HXT15	-	210.4685724	199.9921101	187.3595626	179.6929619	186.7912317	202.023145	232.3656276	216.896794	208.669384	203.3608593	234.5425008	208.7381272	185.7683305	209.2514069	209.0974927
YEL049W	PAU2	-	812.1623898	745.9260535	808.4164643	814.318847	696.7234166	894.1900845	777.0770147	701.0971821	668.9034873	801.7643409	717.466106	786.3387938	764.2085469	906.1835977	803.4491785
YKL035W	UGP1	-	23265.89197	16097.17993	4103.674714	5054.161899	7659.641355	9683.947857	9910.501062	8770.048048	7446.141889	8000.402448	8938.761261	9586.972473	9885.549058	9136.913681	9492.389194
YGL171W	ROK1	-	1048.583293	3472.223466	5703.735145	5165.480925	4903.985767	4255.878479	4227.367749	4174.93722	4308.605037	3902.148317	4060.108151	3881.816405	3926.490236	3810.539506	3809.900993
YDR141C	DOP1	-	2925.803958	3291.380496	2645.113011	3102.923	2809.963864	2522.207483	2611.631244	2848.541974	2916.130883	2895.221502	2905.004865	2822.949996	2923.922917	2974.32929	3047.019948
YMR056C	AAC1	-	2678.173182	1548.720354	1923.009162	1527.072915	1591.742353	1865.627898	1770.524741	1515.301328	1432.482667	1354.432199	1400.660779	1495.795421	1319.435409	1397.621936	1367.081919
YLR115W	CFT2	YDH1	1684.292358	1541.418438	2015.911687	1549.369336	1467.154802	1852.180781	1866.290664	1718.676414	1793.721107	1741.112727	1846.263489	1697.530109	1716.097318	1716.171787	1630.930773
YOR373W	NUD1	-	379.2981662	346.4016271	388.8523611	626.7207099	947.3787033	1060.61601	786.4885805	591.014767	556.5422235	639.0206331	752.2832142	700.9788696	717.3736219	635.2923471	658.8095458
YOL096C	COQ3	-	2674.573063	909.8081606	722.6581234	680.0964187	737.9515853	671.6439628	761.9732059	1060.136335	1218.904151	1159.220868	1055.175593	939.7668677	1122.862897	1070.376303	1148.046477
YGR249W	MGA1	-	710.1159422	304.9271039	357.9107635	301.9483246	273.8050808	313.0815338	277.3350478	250.9397185	263.9661489	277.1883209	279.9812907	275.0757955	269.670802	260.6389911	255.1107685
YAR035W	YAT1	-	442.2470691	553.3786926	685.8549125	875.8221249	1233.213159	1245.833597	917.8230313	759.2427253	681.8028925	738.5418891	825.1216041	710.8913502	633.3808583	541.7579196	536.1648205
YGR198W	YPP1	-	3976.925731	2950.387617	3214.617189	3002.486148	3269.857291	3535.7884	3566.326432	3442.650478	3803.387297	3534.693423	3591.16793	3563.689864	3730.107163	3525.550726	3576.405583
YBR081C	SPT7	GIT2	1905.890141	1854.829357	1715.525788	1827.765348	1811.496403	1776.294054	1918.61152	1944.154767	1836.34638	1782.918972	1788.858783	1812.519784	1787.084409	1751.97926	1814.899311
YNR022C	MRPL50	-	1860.611336	1661.348507	1661.878095	1810.430825	2112.287218	2154.105132	2139.858755	2071.884742	1986.101534	2047.134972	2000.7628	2097.254734	2095.317547	1866.816065	1962.895222
YDR034C	LYS14	-	943.8269311	1481.608975	1418.633723	1836.412476	1664.257134	1563.292715	1593.842438	1519.650438	1420.839151	1461.789991	1449.053601	1379.461289	1517.54171	1505.498243	1540.552025
YPL167C	REV3	PSO1	867.2011551	691.4883395	734.2998803	639.8182978	639.1962899	552.9753599	528.9499318	610.4499063	619.7067182	553.6846896	597.125227	556.3028	571.1275126	580.8889476	556.0150033
YBR033W	EDS1	-	547.3313542	446.3609847	640.5787279	540.9220889	473.0630467	682.7083644	594.918402	499.8188392	491.5092493	508.4338629	583.4445367	558.4673838	539.0318015	786.1444573	646.5520442
YPL186C	UIP4	-	902.0805718	563.4167258	544.7879703	348.257922	330.6446007	411.1007915	408.3807263	370.1551665	356.1464974	392.0750691	390.3920122	390.1619038	357.1346846	420.3464141	330.9036215
YBL084C	CDC27	SNB1|APC3	1768.0684	1532.175359	1518.196577	1754.275943	1547.415647	1683.154739	1760.138993	1604.921615	1428.536649	1486.64412	1484.205433	1522.989882	1530.095904	1725.54709	1560.485326
YOR352W	-	-	2328.924664	1560.134416	1550.088726	1439.771691	1480.612082	1916.127472	1711.039933	1617.409687	1578.724279	1593.582584	1698.230972	1618.806922	1644.577408	1672.639406	1667.645418
YDL030W	PRP9	-	1099.570529	1166.439615	1280.23527	1271.807631	1180.997767	1201.308243	1296.787587	1228.367916	1147.82256	1128.349607	1238.0592	1135.701508	1086.347383	1088.176206	1102.401934
YLR406C-A	-	-	517.9205326	519.7005022	387.8996652	380.2874957	369.3958976	389.209044	402.3614683	376.0300132	356.6855238	369.699987	356.6652484	364.4571544	370.1081426	389.0373744	397.8549541
YAL013W	DEP1	FUN54	1509.852348	1186.232792	1187.948281	1369.759059	1344.842788	1383.466433	1527.713049	1633.326348	1784.387443	1510.160543	1538.483464	1484.534004	1602.288239	1493.018865	1556.271681
YKR084C	HBS1	-	2510.382936	2427.005755	2694.390285	2362.564681	2433.367611	2321.764108	2182.340817	2348.70451	2627.790171	2484.511771	2530.656137	2519.546423	2511.346041	2504.733698	2525.719825
YJL031C	BET4	-	1986.495688	1219.785894	850.7898682	836.9385025	956.1773796	948.1992823	1083.391348	1201.954103	1129.202114	988.4770385	1035.814631	1064.654074	1115.018228	1106.426273	1065.673199
YDL104C	QRI7	-	622.5054539	538.3587481	650.284515	717.9583922	743.8535669	593.6506309	515.0720204	557.4504357	620.3617631	569.8249533	587.3158987	542.3193377	544.7003108	500.183909	525.223807
YHR175W	CTR2	-	6286.04365	6588.774573	5330.901091	6240.464271	6852.379235	7044.226969	6017.573987	5172.804645	4625.088114	5126.83844	5836.763573	6009.544869	5959.9318	5313.779985	5579.920646
YGR174W-A	-	-	517.5436436	233.1249947	151.1076475	167.0628812	167.7431685	153.8511922	153.9825657	175.0447783	177.4981988	169.5046611	173.7461202	170.3643697	164.16324	177.434042	171.5270224
YBL008W-A	-	-	367.9968116	359.9202184	529.8381121	404.5813522	461.0776597	488.043898	574.8923859	479.3598832	434.1671985	476.3372472	390.5795988	464.2017513	448.1104344	575.8663843	590.2494876
YBR002C	RER2	-	1235.518241	1570.530693	1775.417727	2002.073703	1971.592995	1789.593039	1932.184794	2197.715009	2152.601526	1946.918022	1970.889211	1864.548154	2052.006542	1864.119125	1946.308376
YBR246W	RRT2	-	2955.100166	2716.79391	3446.079274	3027.740498	3102.868495	2624.400302	2315.128637	2380.711358	2420.057535	2228.154459	2445.759108	2337.923466	2405.972649	2188.991092	2284.481099
YHR121W	LSM12	-	2489.41925	2785.574522	2703.448192	3002.380272	3242.78821	3190.867593	3138.451178	3225.472154	3197.835222	2981.062625	2884.280912	2895.575426	2960.954254	3237.138533	3138.582057
YEL017W	GTT3	-	3685.135989	3849.806208	2496.89755	2742.463366	4015.791123	5400.740427	5453.631397	4455.292064	3535.102854	3446.264864	4523.318363	4944.305487	4838.357815	4842.253	4793.898547
YDL067C	COX9	-	5843.568337	7774.67385	9356.882107	10078.22017	10283.76315	9443.897318	9665.366678	8173.005695	7630.068187	7923.772362	7344.265827	7386.052304	7211.982957	6660.185649	6982.26448
YKL180W	RPL17A	RPL17	19019.34161	22565.64193	23072.46678	22900.64033	23120.30243	23128.57308	23366.65027	23201.02517	22902.22079	22983.89662	24611.14787	23082.99654	22686.16964	23101.86053	22734.1846
YGR037C	ACB1	-	12425.61169	11096.10569	9568.646058	9160.698959	9554.241425	10044.72001	10138.55808	10159.63394	11244.83394	11591.29624	11388.88291	11789.99112	12577.20663	13212.40516	13530.52905
YDR280W	RRP45	-	2478.915851	2938.305968	3703.097355	3489.423291	3528.053599	3181.796416	3317.32187	3391.706719	3467.529462	3157.349747	3159.877	3083.558839	3182.690914	3146.067795	3090.131855
YML123C	PHO84	phoT	2584.915654	22446.23703	21432.96545	22090.36922	20226.30015	19649.84281	19916.85549	19505.43161	19270.8288	20201.29343	21236.66874	21256.59934	20785.05223	20328.85367	20827.71978
YBR191W	RPL21A	URP1	20345.30887	21542.19213	22147.14794	21844.50843	21640.05186	22095.98603	22384.08233	22420.65865	22048.54202	22189.97875	21914.6795	22257.87541	21394.21422	22387.52755	21828.75941
YGL083W	SCY1	-	1363.554425	1156.647363	1444.128067	932.0678397	976.7478559	1229.009002	1251.906885	1219.914723	1106.875219	1030.108308	1150.214469	1178.804115	1219.849885	1100.273459	1142.974727
YMR229C	RRP5	-	2114.561165	6442.928084	9835.402132	9766.377968	8910.782243	8513.649662	8228.912996	8569.199319	8556.028433	8194.384257	8583.757687	8549.514544	8161.42564	7733.922774	7730.135366
YCL036W	GFD2	YCD6	804.7819278	2026.022899	2635.059827	2416.781023	2091.058831	2352.415991	2137.360601	1843.985183	1799.37727	2015.588379	2235.09899	1991.167672	1853.886216	1711.125068	1821.705774
YIL156W	UBP7	-	1060.886538	1202.053443	1020.506241	1207.888002	1327.420846	1059.431472	837.4654003	903.8257967	893.0635259	949.0049581	903.0161976	875.8065011	882.2973392	873.1838731	927.9726434
YAL060W	BDH1	-	9079.367181	5044.938692	3451.362068	4289.996903	4849.582064	4266.009452	3854.940725	4140.398016	4238.57061	4175.712978	3833.075142	3752.208566	3873.65324	3763.844271	3614.411226
YAL068C	PAU8	-	1119.261005	1167.214727	1419.588106	1102.64635	1224.368417	1501.547254	1294.049296	1207.740011	1124.910337	1372.655718	1382.611789	1350.467178	1121.503403	1195.368728	1210.166829
YDL206W	-	-	3202.651692	1280.95159	842.237318	911.6420268	906.9917401	797.4955227	828.3067786	975.1996831	1000.268656	1050.529479	965.8047665	983.9976304	944.0564018	936.5658601	959.454017
YPL046C	ELC1	-	940.1550598	1061.424109	1121.836986	1225.882335	1067.871045	1135.147581	1170.735968	1299.178811	1162.668667	1186.163724	1118.8588	1200.681542	1206.255599	1298.402294	1282.19346
YCR019W	MAK32	-	2548.641828	2198.938912	1772.636705	1988.753643	1876.931339	1741.401088	1718.569615	1929.427041	2056.229875	1920.612233	1761.378699	1771.906433	1861.685285	1812.705356	1842.485928
YIL072W	HOP1	-	339.9752814	328.9643259	427.6199391	291.9510393	338.9288084	349.5362045	336.8197087	284.2556902	275.865007	304.7498	326.0911443	278.365573	301.5386035	287.7036298	271.9672789
YDL122W	UBP1	-	3847.593278	4362.929816	4657.575316	4831.013092	4708.349807	4961.577385	5086.950401	4679.645473	4697.356434	4464.600424	4587.181989	4432.736731	4500.233554	4210.312133	4231.855594
YBR218C	PYC2	-	5900.145472	4970.412993	6726.147198	7252.483322	7213.902911	6616.720396	6387.035275	6693.006295	6994.66745	6527.235496	6495.799775	6295.085205	6009.199352	6388.630059	6148.396269
YJL207C	LAA1	-	3801.633487	3950.152402	3818.997304	3717.757338	3876.780564	4048.067654	3853.990973	3981.285517	3754.668839	3478.726432	3660.599858	3697.392574	3989.386929	3658.48562	3843.146384
YBL069W	AST1	-	2141.820681	2613.561851	1849.105328	1436.372424	1430.081656	1738.549574	2099.307477	1834.651715	1542.367512	1509.073717	1637.522586	1864.213831	1849.860612	1693.505639	1743.782132
YOR361C	PRT1	DNA26|CDC63	9160.927648	10311.08946	11137.86782	9765.209816	9696.884388	9512.732761	9607.771988	9632.679576	10111.00951	9843.921901	9805.206372	9345.984278	9404.989738	9369.422503	9400.863632
YKR029C	SET3	-	1139.585025	1097.904756	1151.481656	1000.971197	945.4160159	768.4152206	989.1500522	1173.075502	1011.867446	916.8439169	875.1158597	1023.14684	1062.986756	1081.999997	1060.851758
YML031W	NDC1	-	2129.405952	2237.994207	2831.01025	2981.33139	3236.710857	3218.32356	3020.764276	2834.733972	2943.038049	2788.691465	3024.349459	2928.53376	3060.313006	2737.843939	2928.63322
YNR014W	-	-	5088.188939	772.9760848	434.1527737	379.2908665	392.5626782	475.3361257	507.7529676	481.8634507	425.4084551	467.7736371	443.1301464	448.8038279	471.1683163	431.8503694	472.1810631
YBL035C	POL12	-	635.7761135	1032.39568	2259.96257	3532.257008	4081.704292	2562.091976	1178.517	923.9153562	1685.127705	2124.959984	2142.601635	1965.337922	1860.275715	1905.438628	1910.769863
YHR087W	RTC3	-	24715.13114	14481.06382	2065.682449	1065.302414	1001.847386	1245.322472	1831.758426	4788.251233	7083.240483	6600.893207	4820.855335	4574.749439	5820.581068	6160.785639	5854.575654
YBR166C	TYR1	-	3584.023928	3189.723811	3259.593274	3096.3125	2816.000936	2660.142186	2598.358701	3017.107281	3226.074305	3067.098156	2919.904676	2968.155153	2893.178682	2853.874734	3008.085497
YDR151C	CTH1	-	3020.292261	2336.885066	1977.279344	2222.143077	2178.845066	1989.752187	2156.090478	2019.409967	1902.266505	1936.476383	1756.81322	1771.716352	1864.151297	1621.191937	1649.873076
YGL026C	TRP5	-	15509.60132	13242.72586	11495.48457	10650.47356	10407.35887	11046.29845	11260.09983	11553.74418	12222.83953	12178.20063	12200.40596	12392.80757	12697.93281	12280.98833	12784.47872
YER047C	SAP1	-	932.9724459	815.0250709	1006.811131	1086.982587	957.9411221	925.2830712	931.4678757	930.2571509	944.7823934	882.7116944	904.1389494	848.1578635	923.031604	811.1877357	865.882
YEL050C	RML2	-	1958.873592	1749.047068	1820.315163	2014.760124	2182.945501	2200.329858	2153.846268	2276.666595	2453.03526	2213.540385	2185.950872	2101.916393	2213.508471	2016.645633	2183.058549
YGL036W	-	-	2859.602037	1520.528888	1043.082494	1103.045118	1032.783996	1286.636041	1575.887434	1733.320642	1563.876913	1398.324984	1335.645365	1515.508642	1661.255513	1638.302121	1652.744309
YIL093C	RSM25	-	709.4782021	653.9566573	657.3438342	698.283102	706.6050118	639.0231411	718.9879571	808.6104909	843.6545576	721.9746154	715.1649463	716.5731639	740.7239602	660.3216858	702.8998716
YDL087C	LUC7	EPE1|EXM2	578.2167014	521.6895671	510.2171802	519.5043676	508.2587895	480.6648114	573.7929512	643.7018066	508.4158096	550.0016861	550.7714506	523.0935238	574.3955582	538.1075799	575.1809858
YBR143C	SUP45	SUP47|SUP1|SAL4	10190.25089	12806.85154	13647.59862	12954.96637	12757.39173	12293.69933	12166.7171	13013.69988	13108.6792	12374.90512	12529.18601	12509.07945	12490.24202	12496.40308	12338.71475
YNL195C	-	-	13210.13722	1526.696492	489.2456127	352.6172761	410.9622295	396.2201626	367.4204943	351.6870829	387.9166168	352.9777683	442.3691269	384.7704307	401.1947244	368.9572562	372.529042
YOR326W	MYO2	CDC66	5043.575467	4470.703842	5553.968524	6203.754792	8510.853095	10137.07515	9450.851092	8371.760977	7180.397462	7257.228681	8322.441572	8917.738757	8580.079679	7859.471266	7963.813735
YPL135W	ISU1	NUA1	8694.510847	10021.52077	6342.351892	8279.820823	8292.25937	9172.985157	9360.132003	8532.525275	7155.541899	7406.189316	6634.15699	6246.511287	6187.488249	5458.59803	5615.306889
YJR064W	CCT5	TCP5	9956.201758	10404.42181	10096.82726	9898.58491	9171.194798	9140.2009	9400.224981	10354.48878	10818.88243	9987.352013	10170.33527	10011.46658	10249.33847	10360.65783	10526.8786
YNR068C	-	-	776.8835205	651.4806265	445.5543024	472.5692248	463.4641232	436.7017585	498.7945283	605.5461128	588.8897563	543.9600138	556.1055725	549.8873312	555.249866	527.7925602	539.2331182
YPL074W	YTA6	-	1678.012892	1397.450044	1541.251886	1364.147895	1206.210441	1216.831302	1408.856214	1323.983473	1396.548751	1299.220469	1350.763756	1336.233415	1223.162436	1240.725671	1223.862964
YLR426W	-	-	1948.023943	1992.550261	1833.856706	1760.944591	1673.763267	1473.522866	1396.819662	1387.601537	1623.696393	1593.615181	1606.167534	1502.854506	1509.877071	1383.040945	1511.759828
YGR035W-A	-	-	278.6476853	279.5260207	303.2159979	332.4602655	290.8353178	271.3961922	283.6901399	337.9016421	324.9782968	289.4428902	319.2931518	275.6662426	305.0057371	271.7983688	281.8450642
YOR276W	CAF20	CAP20|CAF2	8442.059328	9766.376981	12094.31544	12255.15845	11925.35218	11592.25034	11755.77628	12090.12791	12706.72949	11810.54535	11553.45878	11396.96851	12018.66849	11848.16905	11879.31939
YGR261C	APL6	YKS5	1893.251144	1539.065122	1479.126619	1281.414921	1340.587442	1259.935359	1218.942679	1439.590148	1565.392491	1473.27758	1483.492672	1474.062415	1406.361092	1361.256363	1322.144769
YCL058C	FYV5	-	277.6570403	248.7822196	279.4989423	313.9897098	280.2994367	314.2305141	247.1434288	223.5230461	272.8635153	224.1892012	264.4464424	231.8654521	270.6084352	215.7877325	233.6093821
YGR049W	SCM4	-	1051.636483	1270.144525	1434.061475	1746.852434	1528.632297	1474.468387	1385.629884	1202.491114	1033.107448	1172.972658	1264.080927	1450.062076	1487.074653	1601.027715	1696.32729
YBL102W	SFT2	-	6538.094076	7352.900827	6620.867037	6551.113008	6192.63878	6033.389353	5956.428156	6249.330052	6309.180307	6132.039907	5884.295029	6045.683582	6300.055973	5921.294153	6280.190509
YLR335W	NUP2	-	2857.367387	2940.637911	3361.898456	3113.307981	3195.814833	3672.942099	3743.753372	3630.762453	3729.303728	3266.204861	3609.490153	3734.938142	3725.877737	3533.562935	3463.685635
YGL053W	PRM8	-	2750.76635	926.2875797	491.068983	509.2340253	485.4565807	433.9083642	479.8025155	583.8743119	634.3814719	628.4866158	580.4992631	556.2027999	606.7112867	619.7239708	638.4505477
YIR012W	SQT1	-	2783.380834	5842.081922	8120.125487	8129.091795	7003.459269	6717.942288	6558.06199	6633.535672	6562.147524	6180.237811	6662.635184	6182.159625	6058.90385	5764.619386	5729.825852
YHR156C	LIN1	SNU40	442.5233789	529.0043101	581.8929057	519.420134	491.3028007	372.3900614	415.5588268	510.0684056	470.7347342	428.8675961	420.203481	425.039523	452.3365154	512.3490512	456.7777143
YDR129C	SAC6	ABP67	10782.90893	11350.94974	8739.264479	7523.171859	6768.344678	6409.50037	6207.957009	6727.449413	7394.067268	7685.007686	7713.476447	7242.217443	7334.924534	7294.386062	7489.727868
YLL026W	HSP104	-	16125.48394	6752.334912	1561.557754	1585.837214	1766.655836	1962.507081	2585.868197	3578.712091	4123.353394	3961.849521	3589.295217	3688.286028	4308.458903	4706.199711	4809.689752
YLR056W	ERG3	PSO6|SYR1	5877.099825	8384.467104	11232.13137	11636.76081	10844.56605	10923.19147	10185.15753	9148.212526	8577.628959	9383.611674	10338.38315	11124.867	10819.93971	10203.90004	10017.52164
YMR283C	RIT1	-	1260.586065	1213.262376	1489.001592	1354.303123	1204.553592	1065.760677	1111.012566	1293.141635	1253.942889	1026.612982	1060.356229	1128.314527	1193.366036	1204.262856	1193.374515
YER083C	GET2	RMD7|HUR2	5325.38657	5480.872921	6031.790078	5536.480817	5292.37404	5263.600157	5237.915726	5124.548581	5198.287387	5248.502596	5475.30413	5428.481238	5423.659018	5194.970677	5433.910269
YGR099W	TEL2	-	1091.194542	932.9709231	962.4771807	1263.252392	1812.903288	2142.270046	1837.46043	1227.022025	945.320378	1151.98697	1511.20996	1438.430805	1369.936465	1259.06148	1350.572082
YLR110C	CCW12	-	30372.59977	28739.86357	28346.86763	28202.45511	28540.11953	28541.07382	29408.56068	28921.11527	28376.39389	29079.17544	29092.15355	29362.95321	28912.1064	29264.06876	28685.87301
YBR137W	-	-	3935.545375	4359.976984	3078.431345	2685.909019	2583.358162	2485.040078	2401.320184	2551.093673	2627.890537	2808.405675	2551.807671	2582.919665	2626.081887	2444.306558	2559.486036
YJR062C	NTA1	DEA1	1372.563079	1076.63	791.2515732	856.6483458	801.5605381	727.6329778	824.6381768	885.0378701	805.508138	824.8666246	765.1868646	800.4592425	878.2246003	839.2398469	850.9042048
YNL094W	APP1	-	2623.590904	2223.500333	1444.143135	1446.218692	1381.072827	1168.345752	1327.453106	1370.452255	1378.337474	1493.00978	1451.944434	1418.622101	1519.532655	1418.126023	1556.87743
YHR022C	-	-	673.2037828	372.8304081	374.9111277	361.0742568	327.6833287	313.5662321	339.4585486	359.3903031	407.4948615	345.3332026	359.5545739	369.1580942	379.275967	369.8848929	355.6425553
YNL281W	HCH1	-	7106.395716	9605.952447	8532.788716	9013.220171	8989.098133	9278.803048	9872.397551	10344.78615	10324.89083	9900.761996	9972.219278	9824.980396	9861.935232	10280.59381	10022.87562
YAR033W	MST28	-	842.0835587	727.6334972	608.9549483	592.9578003	576.2741605	540.3597041	586.7042293	571.4581656	549.6970985	562.02481	541.6752651	594.5802417	608.639967	560.5569585	617.2645915
YFL020C	PAU5	-	1749.288889	1157.545407	1709.248978	992.6771058	920.1922034	1281.276242	1176.806154	823.1134131	929.659572	1049.56724	1081.959326	996.6431358	929.4735914	1048.04296	830.332854
YCL001W-A	-	-	520.8647208	418.2348642	397.8778259	460.0929162	341.4125424	504.6673611	369.5508505	364.8847747	425.4771023	433.3416489	440.3296607	381.5196752	446.2150532	424.8282082	411.0096376
YHR001W-A	QCR10	-	9085.975502	8538.671531	7794.456755	9528.353607	9056.867124	7851.834795	7752.619891	7072.376599	6518.449448	6364.005566	5226.174145	5418.26219	5629.864917	5752.683927	5670.773348
YMR150C	IMP1	PET-TS2858	2451.808451	2236.129347	1925.104089	2040.584423	1986.817986	2173.252442	2188.601385	2177.655572	2080.298375	2082.467222	2054.69409	2048.763126	2090.118503	1986.997391	2002.038562
YDL098C	SNU23	-	1036.048227	986.7662952	856.113202	1065.520925	1124.690084	1100.488676	1035.327874	1043.389283	996.7640375	930.2006003	887.7906027	930.6615998	952.9720392	990.6387834	1003.387367
YGR010W	NMA2	-	1719.172614	1469.926888	884.276239	1044.281073	1142.359613	1171.556614	1243.954662	1291.279456	1207.802118	1148.793098	1165.869473	1171.644827	1307.235163	1217.967668	1231.477546
YOR153W	PDR5	STS1|YDR1|LEM1	9326.535	10888.5353	11112.58434	11103.95646	9973.597096	11646.00306	13447.97004	12632.13734	11447.43547	11146.97006	11985.95889	13385.30535	13867.26899	13706.63485	13341.37438
YBR057C	MUM2	SPOT8	1090.355638	983.4476233	1228.643917	1020.3483	1077.693243	1092.776785	1052.758556	1143.250422	1123.533878	978.4639342	1055.257343	1010.249432	1083.033168	1116.916429	1013.226833
YPL032C	SVL3	-	2912.608282	4317.63876	4185.100215	4369.514282	5575.554314	5915.065724	4999.304064	3574.916554	3193.565475	3713.792927	4654.886151	4639.403485	4304.080454	4029.611023	4038.251886
YLR034C	SMF3	-	4710.778691	4474.349591	4316.183402	4623.294524	4173.811493	4476.924004	5372.622021	5423.251462	4671.147528	4461.625668	5072.499436	5686.010237	5362.942492	4556.852771	4631.539229
YGR157W	CHO2	PEM1	12643.28165	13924.51524	13730.26654	13044.37037	12872.02365	12017.04469	11614.87706	12193.90419	13452.90996	13590.17892	13290.08901	13305.46495	13546.14536	13234.92814	13295.45441
YCL047C	-	-	4957.729193	2679.854535	2422.663782	2239.896779	2018.452236	1752.917142	1988.55273	2568.284763	2808.412186	2521.593971	2399.85666	2273.33308	2504.384375	2326.80713	2368.025074
YBR284W	-	-	1312.958935	457.9167787	384.8470519	298.9926971	292.8321262	277.2322162	270.7598081	299.2033962	304.3629324	281.1731173	304.0756315	284.0943087	292.7187505	270.7491141	295.1395517
YBL027W	RPL19B	-	16230.9409	18572.87894	19415.93854	19161.24473	19757.74212	18977.62928	19858.3129	20047.61258	19735.42296	19428.51122	18930.15263	19605.62081	19045.53499	20018.36905	19545.28484
YMR018W	-	-	291.9756742	269.80934	265.3969648	289.5714473	290.6993177	269.7291304	257.8301887	251.5799847	270.3039297	221.9640058	208.6944482	226.2256798	237.9663145	240.2184338	249.8603565
YNL213C	RRG9	-	890.8528133	946.5023134	865.1727015	959.9717294	1056.409383	915.6203682	1050.051758	1113.94169	1041.096314	950.4770939	889.8967502	925.7766899	976.1938108	1046.477219	1009.667773
YGR238C	KEL2	-	1138.011509	699.7371119	842.9318511	900.4827316	1129.480988	850.6757533	638.7032038	580.2982469	758.7590299	820.1797831	851.0906006	741.9580364	808.1403014	737.1629133	775.3327832
YGR125W	-	-	3393.900635	2292.219867	2778.51372	2407.657655	2460.572019	2379.148511	2384.197625	2547.466994	2625.88861	2354.964982	2324.763116	2496.818262	2673.705682	2541.319253	2691.301707
