SystematicName	StandardName	Aliases	Timepoint1	Timepoint2	Timepoint3	Timepoint4	Timepoint5	Timepoint6	Timepoint7	Timepoint8	Timepoint9	Timepoint10	Timepoint11	Timepoint12	Timepoint13	Timepoint14	Timepoint15
YIL083C	CAB2	-	3133.037666	3005.133682	3100.560573	2799.180094	2839.682224	3455.427363	3180.743009	3058.825622	3406.114654	3226.221221	3484.570071	3201.432208	2961.539786	3193.305269	3251.882889
YDR381C-A	-	-	1388.412883	1417.983771	1369.518955	1154.541247	1064.872515	920.809834	924.0998604	1016.588648	997.2991243	934.7122278	911.6624394	825.1006532	793.3288666	765.5445872	818.1826091
YOR124C	UBP2	-	5436.676789	3496.572303	2366.476435	1959.413918	1595.930181	1949.590357	2196.312042	2403.665609	2718.550237	2714.071997	2338.180994	2396.784661	2655.247632	2706.871541	2864.371339
YHR133C	NSG1	-	5360.291285	6416.713656	7420.991695	7524.946787	8011.827648	7978.489173	7474.649675	7550.464412	7910.182052	7602.793065	8482.594608	8527.762023	7976.458639	7521.870268	7773.192428
YBR076W	ECM8	-	314.3363861	232.9342517	240.2190095	271.0641199	268.6091387	238.8173815	254.6799282	238.155635	239.6029749	219.0582626	242.7862438	243.5288148	248.0326234	223.8691954	238.7981634
YDL064W	UBC9	-	3211.437383	4394.840985	5291.349617	5387.837694	5495.108367	6599.719993	5936.491068	5100.818485	4837.643063	4737.747349	4857.625165	5035.439143	4654.737703	4914.194574	4885.416537
YJL103C	GSM1	-	1024.103198	1199.484505	1234.122565	1981.037918	1422.663511	1133.438515	1510.016228	1521.153019	1179.308537	1186.279636	953.6021902	1089.328993	1362.81477	1151.047147	1116.029413
YGR024C	THG1	-	4392.990952	3716.491825	4111.651116	3790.582483	3291.136276	3794.199614	3669.4769	3690.754349	3942.77638	3792.530839	3830.816875	3409.448744	3362.950802	3452.856945	3782.012342
YDR127W	ARO1	-	5483.143146	7824.216764	10684.75978	11020.56056	11523.17164	10849.95012	10372.60107	9944.000584	10180.76852	9758.926305	10119.99179	10335.84105	9989.489393	9765.305134	9799.77532
YIL147C	SLN1	YPD2	1695.980327	1824.542447	1811.323826	1869.636505	2234.814598	1779.672666	1817.827157	1548.368205	1477.423708	1507.730332	1857.166597	1682.110387	1729.216833	1581.875595	1679.587969
YML097C	VPS9	VPT9|VPL31	772.4579589	837.2868799	977.8001415	1137.295001	1176.644763	1074.212712	1095.209925	992.2374625	1123.822029	1069.29833	1088.58439	1021.604003	1024.447881	996.4185507	1078.305519
YNL051W	COG5	COD4|API4	1699.505237	1155.296317	1372.492436	1355.732204	1255.533608	1200.135975	1249.711262	1267.719076	1299.182778	1114.868173	1253.355091	1107.060775	1095.489033	1170.772232	1187.003149
YMR097C	MTG1	-	1237.953047	921.1348335	911.492333	851.693437	904.5104486	944.3377648	920.4350977	956.3274772	981.529747	982.4397245	933.6201248	844.4375269	880.5919494	900.9498984	935.8143411
YNL059C	ARP5	-	1532.55999	1663.182272	1731.209332	1141.250719	1314.261471	1557.248703	1569.051862	1675.622153	1773.605308	1626.539233	1638.78482	1517.155906	1545.015328	1598.208033	1638.371212
YLR033W	RSC58	-	1211.334896	1347.862187	1329.594237	1239.19155	1369.021397	1472.240966	1584.304662	1521.065119	1380.531328	1382.219793	1499.435741	1276.824422	1414.576077	1341.194203	1416.434607
YJR033C	RAV1	SOI3	1762.840593	908.8156419	745.8697677	655.8612821	694.1370308	685.9507298	707.5554345	760.2708679	792.7533644	750.8345026	719.1102268	775.0864564	762.2364362	826.7464184	900.5789828
YMR253C	-	-	763.7564158	653.7658026	558.0708956	449.6142521	455.9767371	445.1720515	503.5687735	728.9671775	752.8017853	653.415902	613.7637421	613.8614542	670.0033721	671.1309835	671.2050974
YGL249W	ZIP2	-	337.8916801	257.3828223	252.6864866	238.6883582	219.086747	221.2637849	213.861326	224.8455771	213.3222368	213.9051534	225.8164075	202.6054674	188.260274	205.1970187	209.5492341
YFR032C-B	-	-	479.1495555	837.7048847	994.781234	815.1174264	757.2001941	894.7595279	819.8536961	761.9651455	738.3496428	715.1710696	551.9712593	678.3643697	652.9830462	589.5359777	587.7569058
YLR023C	IZH3	-	2402.868521	3266.036908	3512.786548	3682.677096	3964.631669	3516.144215	3876.97506	4039.37946	3349.936561	3042.018661	3321.165311	3553.408828	3686.787349	3188.511314	3264.105322
YHL040C	ARN1	-	6113.11893	16097.44281	12289.52864	4341.853899	2522.136851	1900.38207	1794.079776	1834.425812	1923.490118	1853.097953	2231.276606	2832.581509	3011.760672	2990.555213	3044.708576
YFL040W	-	-	223.2599185	284.4930686	310.626392	322.5900075	321.4335585	335.0493346	388.5355333	308.3999608	364.8010584	363.7215567	305.0284934	354.8331174	363.3632469	366.596036	344.0587429
YBL098W	BNA4	-	2224.033621	1430.100556	1060.387687	863.9737547	914.3362865	1050.80651	1233.621576	1128.423983	1066.137914	857.9854141	888.6422943	911.1089728	879.4912043	846.7626238	821.223091
YPR180W	AOS1	RHC31	4355.183015	3351.147917	3218.283463	2449.202567	2529.264702	2718.454261	2630.954937	2824.578213	3064.430771	2811.407549	2977.397256	2624.029423	2752.025547	2592.508853	2743.234236
YGR148C	RPL24B	RPL30B	18489.32274	22484.62252	23591.95846	22374.48411	22760.75227	22850.4757	22703.98615	22688.68923	22874.2999	23191.13926	22334.18784	22166.63305	22224.77458	21385.67924	21622.0141
YJL196C	ELO1	-	9303.383961	5345.121553	5188.104636	7795.678582	9219.00103	8189.639647	8273.557231	9261.515877	11152.94158	11182.57487	10758.34224	11113.65143	10916.97509	10962.10411	11522.93763
YMR204C	INP1	-	745.4176984	1092.506054	1141.461497	2047.604046	1068.716005	967.9148882	1089.629546	1065.849785	941.5820185	912.9989924	814.3081795	871.0876027	1071.892449	974.375284	975.2943099
YHR105W	YPT35	-	369.2136652	294.9153523	279.0657146	222.3326989	274.8139105	281.1970526	255.7250604	297.5919583	286.2161681	252.027399	300.8976723	274.3043242	281.1570627	272.1316013	264.0829825
YLR085C	ARP6	-	1334.419205	1240.971781	1348.112772	1391.888687	1301.970859	1285.928222	1342.77971	1327.556468	1278.238337	1268.860302	1198.250735	1193.527332	1226.483698	1241.702041	1251.540346
YCR053W	THR4	-	10654.23589	13137.78184	14119.87318	13583.09312	14017.62377	14439.78729	13696.24375	14027.29626	14224.15028	13993.20029	14467.80537	13993.10931	13950.28661	13951.72854	14163.23514
YDL074C	BRE1	-	3844.097113	4094.944605	4286.307104	3613.099771	3978.747042	4402.205427	4405.955973	4068.030457	4378.67445	4082.576529	4311.426623	4056.314719	3997.053215	3785.344873	3795.154695
YHR114W	BZZ1	LSB7	1914.216788	1374.773509	1353.267624	1202.476279	1329.448061	1366.394032	1337.101546	1379.564127	1481.100926	1477.629978	1487.289998	1452.259066	1461.927383	1368.531744	1433.697996
YLR137W	-	-	3613.450862	2191.271713	1315.648792	1163.452462	1317.391502	1279.663187	1017.150768	970.1543918	1081.991227	1104.237103	1140.182556	1233.396531	1167.074696	1100.791631	1125.009818
YDR069C	DOA4	UBP4|SSV7|NPI2|MUT4|DOS1	2596.653104	1470.91622	1438.570781	1156.736802	1081.243674	1183.408252	1238.408826	1306.43572	1478.273044	1257.644844	1369.358999	1395.725066	1434.77309	1520.890394	1467.491765
YOR346W	REV1	-	1074.74251	1856.527467	1918.084408	1505.186162	1277.982829	2118.948601	3214.552154	3309.459635	2805.068883	2147.498405	1977.007705	2194.440394	2666.973038	2853.846451	2618.389795
YPR010C	RPA135	SRP3|RRN2|RPA2	3771.571547	15156.10232	16709.93251	15714.40688	15772.85499	14803.95519	14583.91258	13887.69153	13740.61334	13444.45789	13925.47564	13761.64488	13643.41541	13132.20207	13180.18467
YGR257C	MTM1	-	3403.952174	3047.591961	2741.23605	2461.829561	2714.007053	2507.98954	2365.840438	2292.833086	2271.626132	2301.57686	2361.283416	2204.6741	2393.921889	2448.393681	2411.063524
YOR279C	RFM1	-	778.4059502	1432.154406	1527.518192	1736.550989	1673.294027	1465.195393	1758.840729	1696.53323	1497.925186	1742.766674	1192.99746	1582.18074	1912.19333	1644.868355	1883.167595
YLR306W	UBC12	-	652.4912908	646.3722373	788.19625	809.6739234	705.6350338	629.1244628	590.8354625	542.3963428	599.6527098	589.8229519	632.2361085	562.7759288	550.3626687	547.3181959	579.450756
YJL112W	MDV1	NET2|GAG3|FIS2	1254.726069	1268.726329	1570.71368	1603.371519	1464.446533	1392.196352	1428.781899	1325.813343	1236.227919	1219.482037	1259.764716	1227.887962	1396.857445	1149.979584	1154.06523
YLR398C	SKI2	-	4899.920729	4944.753763	4212.516869	3661.982776	3632.135524	3794.684741	3978.49469	4111.527231	4372.160077	4083.520148	3729.930885	3820.741307	3922.131543	3844.147729	3733.572759
YBR036C	CSG2	CLS2	5633.547085	4424.887052	4939.533217	5437.443943	5726.943952	5443.979319	5669.145982	5629.015253	5534.144757	5115.656721	5821.528893	6153.143573	5714.643086	5528.735616	5528.789766
YLR309C	IMH1	SYS3	2140.003662	1870.944219	1752.614184	1469.72269	1610.033756	1499.827339	1764.295926	1818.310478	1802.717702	1879.498298	1869.915062	1649.165036	1819.800048	1727.384402	1795.196603
YEL022W	GEA2	-	2699.799565	2882.538623	3278.068306	3211.329422	3736.804629	3684.263698	3373.394517	3044.617674	3204.698977	3250.242404	3416.214416	3215.703262	3171.319409	3037.351776	3063.938861
YPL092W	SSU1	LPG16	2209.485411	2406.439091	2881.729875	3133.273903	3642.992235	3867.123103	3548.562294	3252.10628	3504.367028	3554.376356	4063.510133	3933.442457	3240.433382	3011.587041	3095.299131
YIR018C-A	-	-	1138.060879	916.6803433	872.9937348	759.0104776	731.7310966	894.3797836	786.5095434	909.9165448	1069.507581	1004.915646	1184.647781	1101.22147	1067.237687	989.9317052	1089.816359
YDR282C	-	-	812.1996993	715.896853	665.1004309	678.0274149	609.512766	537.2696755	527.2752748	552.6298547	602.6417952	565.1665671	606.5097038	576.7250182	580.2521826	532.8362602	566.921338
YPL227C	ALG5	-	2489.502882	2656.780519	2850.510122	3005.625834	3986.471856	4245.253799	4125.128572	3522.590067	3079.513082	3079.031665	3776.729994	3877.036853	3667.680885	3244.078437	3404.740993
YLR446W	-	-	985.412462	384.174528	387.1671877	338.3941938	410.2857334	446.8628901	434.9564715	430.0761639	402.8256163	393.5820466	445.8199419	442.001303	403.9340179	399.3949982	414.0284607
YGR273C	-	-	200.040751	224.0628588	205.525306	246.0475688	221.4347391	204.9988862	207.3101434	202.1353405	199.6149006	207.487728	223.0386917	201.831103	211.5733623	213.2422512	197.6486386
YMR184W	ADD37	-	4336.926539	2829.164926	2451.510685	2043.906029	1831.486137	2279.114086	2095.825583	1915.573116	2177.287249	2126.907741	2169.635322	2005.633114	2001.320607	1905.452909	2078.245504
YBL081W	-	-	1279.749536	2072.688764	2551.844376	2965.443622	3053.789876	2830.61858	2621.918997	2482.957024	2567.111871	2585.037896	2736.608197	2815.401092	2588.685106	2456.064692	2291.805111
YJR142W	-	-	2932.578037	2013.395944	1339.014424	1075.245871	1105.407561	1164.891276	1100.499085	1140.573223	1294.120754	1379.982486	1442.39949	1303.793197	1278.937283	1125.642829	1328.595982
YHR194W	MDM31	-	2150.745512	1110.590076	1179.825271	1129.432858	1049.687184	1074.156496	1207.999902	1306.952077	1508.932851	1345.247013	1380.911271	1392.952137	1384.598293	1370.073469	1444.12343
YFR046C	CNN1	-	967.2557492	893.0409205	970.2968356	1060.569333	1182.565486	1106.469512	864.6163666	765.0582717	827.9637196	882.9319823	883.4811294	768.8851964	810.5874281	783.0472145	837.0513971
YGL027C	CWH41	DER7|GLS1	2160.535205	2162.839394	2181.653614	2620.347831	3912.437682	4207.751139	3142.088223	2224.572168	2637.223442	3045.689208	3585.206326	3367.941912	2836.539784	2649.80474	2718.229478
YLR423C	ATG17	APG17	477.2329357	317.9034673	305.1359249	255.9982249	298.2894065	335.6524881	296.855374	289.2767634	295.0860012	334.0708467	346.0412632	322.0603379	318.3562225	322.933467	324.8805725
YMR286W	MRPL33	-	1432.315801	1712.380127	2100.566762	2115.290485	2302.81116	2358.841046	2283.751033	2378.852947	2550.821443	2467.491795	2339.223784	2399.077315	2394.329233	2169.766501	2259.907419
YBR182C-A	-	-	310.3312266	202.5239203	200.9834738	154.0707784	205.4102169	195.2904711	178.8499843	185.8811345	192.3977487	193.2027167	211.1431037	202.0597767	174.504121	184.4509013	186.3421451
YDL036C	PUS9	-	666.7238311	1222.499225	1517.730659	1475.291403	1335.372651	1245.805772	1258.94534	1285.869634	1301.056266	1231.4494	1240.135919	1118.979165	1144.068333	1149.217657	1156.818707
YBR213W	MET8	-	397.508983	430.1766273	545.6005144	629.322666	758.0866508	734.406637	581.7470824	608.9115061	772.6022433	702.4039125	773.9016392	740.3556955	658.0510201	696.5199854	651.9828242
YOL159C-A	-	-	631.069268	544.1020531	670.1519751	707.7243339	822.0933928	734.2065478	519.9405953	462.5807328	483.4844455	545.2363133	556.1148295	495.847786	489.582665	477.9026752	513.8754692
YHR037W	PUT2	-	6658.183958	3693.297279	3288.44467	3184.03214	2881.813195	2723.732257	3110.660967	3242.051826	3284.762952	3215.608808	3239.265814	3281.181433	3294.958697	3636.325762	3555.189941
YLR107W	REX3	-	2107.972186	1502.609347	1429.181072	1199.543265	1077.139271	942.7042988	945.4873462	1053.014382	1032.754053	1025.441823	978.6897836	857.9209276	936.1446886	936.9670231	944.5456546
YNR045W	PET494	-	889.012414	749.9790903	843.3155714	938.0218664	838.7086135	820.8141385	795.5453157	811.4065515	832.6532975	819.9924499	799.231683	751.6071784	782.2268729	789.162165	783.2875285
YMR072W	ABF2	-	7653.467898	6341.217106	5828.413342	5134.531056	5450.188761	6450.658266	5930.982382	6301.386898	6119.049848	5526.724904	5495.580423	5700.04005	5755.07025	5264.410333	5239.566387
YER166W	DNF1	-	4205.090161	3305.307607	3112.601414	3124.227702	3542.814824	4025.468672	4297.92912	3659.822473	3452.74985	3376.374166	4063.502836	4439.799515	4103.981832	3941.507121	3870.190652
YDL186W	-	-	227.9372867	222.1880065	233.3410959	194.2405695	251.3201038	239.3934577	230.6570403	205.5792352	224.487122	206.4494945	209.5815056	209.8470422	225.5571337	222.9553982	211.6527287
YDR152W	GIR2	-	2322.132069	3372.008604	3785.193587	3339.723831	3585.555951	3358.412916	3558.815519	3448.340142	3551.410992	3687.957861	3720.775829	3165.05015	3161.189376	3034.166291	3117.26032
YCR082W	AHC2	-	9850.639495	8838.880287	7182.302187	5907.68997	5315.515233	5161.846113	5299.036291	5545.435591	5819.166043	5490.001392	5514.809437	5354.215623	5613.388199	5742.459217	5953.766363
YDR216W	ADR1	-	4196.356056	3460.712394	2028.508013	2458.025354	2448.754008	2478.780724	2954.328654	2767.955718	2004.968666	1463.006945	1611.960782	1659.711804	1919.177082	1901.922073	1928.039923
YER063W	THO1	-	4039.423019	4156.496775	3333.378305	5189.795557	3741.18378	3153.821045	4173.223109	4646.098774	3712.849084	4273.722177	3661.197723	3704.465115	4403.81368	4450.953687	4307.994402
YHR045W	-	-	1590.027075	2082.223756	2935.50455	3341.277935	3440.230106	3001.380272	2569.811862	2540.622217	2748.623046	2636.048502	2971.867672	2953.71294	2680.68708	2540.6376	2650.799824
YNL090W	RHO2	-	2517.879843	2796.545799	3128.028382	3382.699059	3405.866478	3175.394267	2980.121522	2673.377931	2541.493446	2584.285698	2825.991223	2544.530119	2820.317431	2746.765086	2784.216248
YMR280C	CAT8	MSP8|DIL1	908.6040585	359.2090725	386.5083125	366.5803512	332.9951354	345.6720003	333.0593006	345.6437343	319.0844484	295.8647109	294.6603847	283.978328	292.5056715	303.1882356	305.3068751
YPL072W	UBP16	-	893.423213	823.8996563	823.285289	903.1977394	748.7409733	864.3584607	878.4978545	814.6563881	742.7107185	672.4064097	750.2952345	789.6873418	795.3324255	727.1490969	792.1904612
YOR330C	MIP1	-	1791.769915	1619.226982	1285.788801	1161.706397	1399.143327	1443.702039	1529.130045	1513.877075	1402.316167	1249.71491	1324.198167	1455.801766	1591.002695	1460.128125	1493.111702
YKR091W	SRL3	-	2159.726219	423.9630533	478.2886201	386.8826297	434.0831753	380.6886898	268.6814853	263.0796991	333.0428816	350.209516	333.1293605	310.0701789	325.1141118	315.5770392	337.1558657
YPL252C	YAH1	-	1666.846	2620.988684	3504.180962	4167.316866	4677.883729	4610.608705	4595.107982	4375.697729	4049.512459	4162.987557	3945.891255	4178.583753	4314.986646	3943.896638	4000.852615
YGL057C	GEP7	-	1921.591081	1337.974083	1796.944605	1536.483397	1631.964364	1703.501678	1605.574417	1478.442195	1528.490828	1418.622145	1320.015081	1356.848446	1292.11935	1336.404309	1285.350892
YNL049C	SFB2	-	2606.594494	2921.871979	2887.209812	2733.421548	2715.795908	3060.599296	3120.358407	3240.621129	3242.537028	3009.36596	3240.1946	3218.366386	3173.061139	3370.596418	3357.82196
YDL073W	-	-	2082.065199	2555.108193	2355.996768	1996.653863	1953.31283	2035.089508	2131.316934	2077.349362	2012.753555	1931.864611	2035.520761	2059.002166	2065.023084	2041.9121	1949.133397
YNL108C	-	HUF	3768.334236	3581.096847	3451.750519	3136.500618	3171.776624	3355.261191	3123.50678	3238.673633	3381.235877	3383.948579	3376.193272	3152.294959	3106.817322	3220.023218	3183.476576
YEL042W	GDA1	-	5423.765042	7393.164196	9172.745857	10223.7186	11197.81328	11985.14394	11177.19654	9944.560102	9504.478811	9732.885272	11350.03375	11476.88495	10410.43841	10008.02037	9897.111653
YKL085W	MDH1	-	8036.372459	5242.117552	6106.869991	7282.35126	7417.087222	6609.642245	7212.443801	7117.557924	6354.583099	5981.113853	5886.405212	5630.796816	6595.453098	6338.636646	6737.028963
YLR219W	MSC3	-	2527.04124	1409.856953	1482.233841	1386.066461	1570.80077	1860.196829	2106.132904	1907.71546	1847.096527	1804.50753	1730.09853	2064.539636	1933.120905	1776.391265	1802.328267
YBR082C	UBC4	-	12902.41755	14320.06844	13074.47608	12267.30064	12136.79639	13155.66156	13211.61284	13224.20245	12450.16325	12228.33363	12038.94272	11388.0659	12240.95198	12365.63132	12346.84104
YNL138W	SRV2	CAP	9293.740937	6877.579569	4484.0824	3883.604054	4412.048345	4893.698363	4999.020869	4571.386647	5016.719491	5224.460922	5836.289673	5935.786665	5811.08167	6493.764134	6460.529814
YGL173C	KEM1	XRN1|SKI1|SEP1|RAR5|DST2	7087.761418	6200.455432	5375.857568	4956.121699	5387.040088	5553.826673	5490.815864	5591.907228	5816.447625	5721.673732	6067.064382	6048.175994	5953.587861	6115.749613	6088.116428
YLR355C	ILV5	-	14766.54681	15057.02421	18772.91506	20646.03573	21321.94154	20005.37944	18998.00012	18785.16033	18552.2424	18381.93584	18057.13187	17489.59261	18690.44643	18061.40626	18207.93055
YLR039C	RIC1	-	2424.5701	1583.740921	1447.823256	1394.577441	1493.875406	1553.651156	1566.878944	1634.443629	1650.964967	1600.582206	1602.709693	1547.599929	1500.59296	1561.061871	1537.150586
YHL032C	GUT1	-	2433.670308	1373.983079	1124.481725	1198.675746	1361.194396	1309.947247	1470.520208	1631.629519	1745.064991	1703.877216	1507.719464	1551.436693	1718.397607	1693.718005	1697.937027
YIL112W	HOS4	-	1033.919942	1014.106028	922.9391866	837.6448232	864.7391982	878.8276989	1040.408616	1054.081728	914.5513265	912.3831549	845.5972995	875.6647563	990.1159396	910.6221304	928.0564455
YHR002W	LEU5	-	1234.210942	1532.237759	1503.814535	3018.310127	1709.465448	1388.338451	1747.64077	1860.016559	1466.34798	1604.919865	1295.368277	1409.632847	1697.634863	1531.421864	1483.045397
YPL038W	MET31	-	1098.702979	1731.697407	1882.208757	1569.330759	1673.455826	1796.006328	1783.962298	1635.822748	1664.958431	1635.380272	1390.252274	1328.897998	1466.333713	1319.415805	1392.691125
YJR085C	-	-	11781.35332	10557.94795	8821.7285	7846.34607	7877.52266	8003.459214	7501.134268	7719.817602	7809.372835	8011.064322	7693.82628	7620.447219	7815.204615	7382.04849	7703.177813
YPL196W	OXR1	-	2391.323118	966.5249162	895.9334797	827.849361	843.4187357	818.1994277	773.0412586	794.6308263	915.275798	856.7068661	929.521497	850.7800645	866.8153222	859.0666235	911.5402013
YBR161W	CSH1	-	1355.188944	704.5222442	1049.626425	1301.034469	1809.158896	1818.252129	1353.156912	1245.223893	1333.931046	1413.203619	1575.653544	1534.739414	1441.25649	1425.663454	1471.495703
YCR032W	BPH1	-	1135.996152	1239.194295	1131.074626	887.7422554	837.0208286	847.9651631	804.8820204	790.0367502	885.9296701	848.8941615	889.6065142	826.2632453	774.4609757	809.9496673	773.027825
YGR218W	CRM1	XPO1|KAP124	5644.26971	4601.050475	4354.842638	4203.964441	4470.005307	4387.797681	4232.943369	4692.887288	4754.987169	4733.847305	4547.197568	4550.970671	4329.624819	4727.669976	4562.517549
YOR234C	RPL33B	RPL37B	17982.85568	21585.7648	21147.69963	20886.14047	20988.60228	21008.53329	20494.51692	20451.77544	20531.57157	20576.79856	20059.27218	19643.73574	19908.56107	19961.90443	20050.03765
YDR465C	RMT2	-	1256.792844	5118.871901	6437.529217	5852.687883	5195.002567	4796.048753	4017.432069	4376.726097	4767.787603	4518.567361	4393.70911	4233.487844	3887.83538	3890.304739	3725.45364
YIL169C	-	HPF1'	562.455304	672.7708687	855.636237	595.3823793	751.6105748	1057.673122	1102.454037	2040.906224	4513.795068	4985.320733	4401.939365	3097.391118	2021.575717	2480.195608	2867.912799
YCL030C	HIS4	-	1969.442048	1961.745066	3117.37894	2951.620877	3045.821734	3273.087833	2949.359857	2658.002919	2415.1992	2217.667968	2497.188768	2414.533526	2427.266427	2416.136354	2434.413209
YLR284C	ECI1	-	2078.785618	717.6143084	603.1320851	576.0424219	535.7214337	528.0333579	451.8474748	524.3055294	541.9226805	552.1569351	517.1702423	488.6504342	502.882445	490.0186457	543.8027964
YBR114W	RAD16	PSO5	804.8262119	755.2362014	721.5370081	613.9222698	581.4010973	574.6296149	619.1568875	721.2900243	745.2471975	714.5267397	706.7346089	721.4428137	713.0677386	765.7669946	752.8022186
YOR017W	PET127	-	724.2487782	867.2324422	1051.336835	1220.04171	1351.728959	1318.110738	1029.985893	955.4609046	1051.962736	1050.739801	1056.020739	1049.86437	979.4237888	958.9987308	1006.980551
YLR036C	-	-	525.6213576	587.224691	710.9592542	666.2609804	633.2942317	686.0447	653.4069387	675.7191755	602.6380299	635.2670496	588.0147854	712.3635525	661.2916995	633.7309644	688.0168493
YML099W-A	-	YML100W-A	210.4589727	216.560659	222.4966046	212.2824333	273.4002972	242.0862091	248.3918849	231.9061092	250.0407834	239.4786848	229.0548805	245.083002	251.3478799	243.1290773	265.7415105
YDR371W	CTS2	-	1547.369791	953.2235137	998.8947832	1198.501107	1030.13906	1011.414768	859.8177854	858.0299516	843.0533862	832.4428778	905.6966484	815.0397501	852.0675586	772.5386472	827.5946412
YBR162W-A	YSY6	-	3753.811485	4883.146312	6044.498523	5756.749004	5811.162871	6046.026484	6295.464952	5631.096215	5219.86777	5658.041137	5359.248885	5403.090726	5744.444372	5562.055515	5600.904011
YIL095W	PRK1	PAK1	1263.745896	1184.202206	1220.035941	1066.714477	992.9594637	978.4319784	957.2359138	972.9974584	955.7406112	900.4766407	999.210652	947.7479617	946.6654249	912.6878217	963.8211673
YER105C	NUP157	-	3596.404696	4663.818966	5240.813683	5167.964592	4992.018028	4925.728911	5094.534356	5006.995278	4902.140237	4767.277534	4752.532685	5049.404185	4895.246002	4828.691746	4878.827486
YJR080C	AIM24	FMP26	2054.887469	1678.732625	2203.583735	2278.956196	2024.406608	1730.808373	1485.759028	1518.843119	1655.822826	1527.887534	1559.382961	1379.310427	1342.209573	1414.986352	1460.38804
YIL055C	-	-	4538.230787	1622.113855	953.3943018	782.0903983	615.5753706	724.5403857	790.0535239	855.8062326	939.4526306	937.4004095	864.6801753	896.0255007	874.5328665	945.1087316	893.1143048
YLR081W	GAL2	-	474.5507727	671.7603188	743.9498829	1019.91456	924.3792854	808.3252107	916.5624351	824.4350138	754.5561297	744.9410505	734.1650686	773.6694064	827.7102516	766.5337373	765.5041227
YFL036W	RPO41	-	2354.666799	1726.421039	2176.939388	2078.660984	2153.623994	1920.051387	2039.48375	2246.879306	2262.928367	1913.790662	2009.666119	2037.149028	1844.596598	2193.053227	2129.933892
YKL157W	APE2	YKL158W|LAP1	8134.895402	6829.137216	5200.0998	4249.658124	4331.300061	4001.323967	4163.686309	4476.839054	4435.142429	4509.337703	4977.778542	4764.212667	4562.857003	4903.791959	5019.225036
YKL113C	RAD27	FEN1|RTH1|ERC11	839.0494063	1287.37349	1989.8707	3445.269388	4669.117692	3975.737285	2256.614736	1416.324099	2238.076534	3126.956099	3442.234744	2921.238669	2557.856389	2266.883589	2677.47931
YER014W	HEM14	-	724.9490255	488.4958479	486.3862903	560.8459873	704.0931806	667.2292708	566.1991701	575.266434	613.0312347	628.7364028	669.2824024	652.7053791	621.2796817	638.1684263	650.5466587
YDL112W	TRM3	-	2014.582492	4695.217108	5805.330201	5712.470867	5580.482646	5466.755073	5404.880342	4945.594639	5032.148481	4744.700628	5269.186229	5028.029852	4610.80306	4890.771254	4801.884427
YPR164W	MMS1	SLM6|RTT108	1048.128202	1611.751662	1515.009588	1467.838298	1334.92551	1254.682813	1369.835379	1583.714775	1349.705142	1191.062776	1301.36947	1358.763906	1566.221956	1608.274333	1564.684613
YER158C	-	-	877.0553719	1041.960761	1207.0848	1193.119854	903.1504713	601.6570769	454.3964802	448.5913274	521.4538827	536.5835431	517.3748284	511.0253576	448.3740882	470.9242817	489.6172309
YNL189W	SRP1	SCM1|KAP60	8709.121175	8070.970155	8105.559691	7922.236341	7893.717912	8367.92881	7803.872163	8021.45462	8451.962642	8169.4273	8722.581111	8031.064683	7741.553243	8470.063595	8331.063427
YJL079C	PRY1	-	2567.669723	6690.121007	10462.33482	9804.636249	7587.872318	3511.426861	1928.352443	2124.419505	2318.890546	2145.560364	2444.720263	2629.752742	2015.829559	1783.921526	1842.150854
YER049W	TPA1	-	4763.849035	9155.628914	9713.003916	8578.688733	8127.033283	7384.416944	7838.98886	7701.296783	7447.25846	7142.845382	7248.696892	6967.555498	7072.22977	7145.702893	7121.145849
YKL109W	HAP4	-	1398.080092	2593.025854	3396.760019	2688.770281	2390.133795	2508.808551	2096.844099	1773.5409	1643.158288	1400.065283	1597.286942	1467.269222	1350.184169	1309.751775	1278.592906
YDR179W-A	-	-	680.8822108	830.0921596	1082.812112	1069.259571	1294.801507	1586.548577	1371.183717	1005.900356	918.1097428	961.0213683	1245.902864	1288.915368	1138.246676	1054.817145	1065.628841
YJL171C	-	-	5810.796609	3596.627596	3004.333809	3164.942673	3882.681872	4274.525691	4925.042694	5000.982651	4813.864223	4609.94465	4983.361528	5591.730788	5890.430222	5254.683493	5409.679881
YBR280C	SAF1	-	2806.551887	630.2948471	481.2716127	429.1315693	478.3390074	470.7361056	456.177917	533.2262179	634.8805535	650.2211505	594.4001902	615.2162669	609.9100111	695.3278278	669.7015026
YLR369W	SSQ1	SSH1|SSC2	1223.201044	986.3761551	839.2863592	728.304087	754.6124979	719.2590711	692.7927148	750.1097278	767.0884417	692.2538536	691.45957	727.8861777	682.9496164	660.4714378	700.4093208
YBR259W	-	-	806.1956383	812.7582443	860.4171733	688.8341488	733.2148669	737.8270255	661.6329388	696.0785508	726.814041	650.3674623	656.3431896	608.3874487	639.1526288	595.9683592	657.9073876
YGL181W	GTS1	LSR1|FHT1	3054.371024	1609.381905	1188.726257	971.1315132	1106.210976	1329.791791	1388.273046	1513.150956	1353.920079	1438.138618	1382.574347	1362.440332	1495.973442	1507.931646	1559.816828
YHR040W	BCD1	-	717.9259054	2143.830309	2260.46435	1805.897966	1924.372572	1799.345515	1906.049461	1741.204853	1624.645154	1634.394117	1545.353893	1368.991605	1543.169741	1470.47232	1510.722941
