orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YAL022C,0.989293675403723,1.0169964644971576,1.0313714345223115,1.1285701041498049,1.1849592492831835,1.1790584712273016,1.0276186506914677,1.1525097895858156,1.1208995602661886,1.1614503001637535,1.1989935432069092,1.190424292200737,1.2227689588659267,1.2185375126828883,1.2025688158024332,1.1781077661185062
YAL021C,0.9891056409049164,1.0153054805954425,1.0224540449269766,1.1039448200054,1.1530269876515506,1.15903336486114,1.0215617680619176,1.1494459860588933,1.1148076696826392,1.1478164529686197,1.177567940389084,1.1670834253413207,1.2031710231386012,1.2045380132119625,1.1905642806950478,1.1647437963013336
YAL020C,0.9891056409049165,1.0153054805954425,1.0224540449269763,1.1039448200054003,1.153026987651551,1.1590333648611402,1.0215617680619173,1.149445986058893,1.1148076696826392,1.1478164529686194,1.177567940389084,1.167083425341321,1.2031710231386012,1.2045380132119623,1.190564280695048,1.1647437963013336
YAL019W,0.9891056409049163,1.0153054805954425,1.0224540449269763,1.1039448200054,1.1530269876515509,1.1590333648611402,1.0215617680619176,1.1494459860588935,1.1148076696826394,1.1478164529686194,1.1775679403890842,1.1670834253413207,1.2031710231386012,1.2045380132119623,1.1905642806950476,1.1647437963013336
YAL018C,0.9891056409049165,1.0153054805954425,1.0224540449269766,1.1039448200054003,1.1530269876515509,1.1590333648611402,1.0215617680619173,1.1494459860588933,1.1148076696826392,1.1478164529686197,1.1775679403890844,1.1670834253413205,1.2031710231386012,1.2045380132119625,1.1905642806950478,1.1647437963013336
YAL017W,0.9891056409049165,1.0153054805954425,1.0224540449269766,1.1039448200054003,1.1530269876515509,1.1590333648611397,1.0215617680619173,1.1494459860588933,1.1148076696826392,1.1478164529686194,1.177567940389084,1.1670834253413205,1.2031710231386012,1.2045380132119625,1.1905642806950476,1.1647437963013336
YAL016W,0.988913694727667,1.013777906944836,1.0153450201730851,1.086473088712119,1.132535692142541,1.1471806727540113,1.018135660457261,1.1473460745438124,1.1101637664253339,1.1379160040032514,1.1627776827753924,1.15161100926259,1.1905052814922017,1.1954218358073365,1.1824278190381918,1.1554930959772705
YAL015C,0.9889136947276671,1.0137779069448363,1.015345020173085,1.086473088712119,1.1325356921425411,1.1471806727540117,1.018135660457261,1.1473460745438124,1.110163766425334,1.1379160040032512,1.1627776827753924,1.15161100926259,1.1905052814922017,1.1954218358073365,1.1824278190381918,1.1554930959772702
YAL014C,0.9889136947276671,1.013777906944836,1.015345020173085,1.086473088712119,1.132535692142541,1.1471806727540117,1.0181356604572607,1.1473460745438124,1.1101637664253339,1.1379160040032517,1.1627776827753924,1.15161100926259,1.1905052814922017,1.1954218358073363,1.182427819038192,1.1554930959772705
YAL013W,0.9889136947276671,1.0137779069448363,1.0153450201730851,1.086473088712119,1.1325356921425411,1.1471806727540117,1.018135660457261,1.1473460745438129,1.110163766425334,1.1379160040032512,1.1627776827753924,1.1516110092625895,1.190505281492202,1.1954218358073365,1.1824278190381918,1.1554930959772705
