"","X0","X10","X20","X30","X40","X50","X60","X70","X80","X90","X100","X110","X120","X130","X140","X150"
"YKL142W",13.1319847217785,12.6173712909061,11.9947951255064,11.5398692269908,11.394265236163,11.2477568501021,11.219358996287,11.2428911210572,11.3085047808742,11.3026693974005,11.1958492393803,11.1740539352922,11.3121521564535,11.5953978176676,11.6806541945804,11.7367847393714
"YKL141W",11.7115178181367,11.6218807235827,11.2966315520649,11.1680403133756,11.1528055816013,11.1005174835808,11.1829556583684,11.2198784923583,11.1162479057065,11.1007185422416,11.0257299427295,10.8401146336057,11.0203089629919,10.9734606991326,11.2006705730831,11.2098065430507
"YKL140W",10.9981119853978,10.7894950722,10.6600815210761,10.9550845454803,10.8982772922471,10.8871455141484,10.897801792956,10.8023383822837,10.8393211415317,10.9171143198977,11.1392983669169,11.0905983089767,11.0498751681547,11.0606137870238,11.0534642819295,11.084953833976
"YKL139W",10.0324130204412,10.2571531470913,10.2791409152051,10.2625340392454,10.4450846220189,10.5118706548079,10.5220208396352,10.5196164215628,10.5334734501351,10.4960519551737,10.5168082553772,10.5397046958043,10.4524446888128,10.4634513649691,10.3806473120961,10.3784116039932
"YKL138C-A",9.62176884394967,9.73200321433806,9.61241230473816,9.59282373377859,9.43678629427443,9.39154997238129,9.28602349896323,9.35686665082923,9.286936092608,9.36128757159369,9.09950113382158,9.13382907741588,9.06200112095498,9.01004810391352,9.1701526894075,9.15815260151798
"YKL138C",10.2425235327654,10.3847401576793,10.404904464899,10.136465360405,10.1067685601671,10.0944260737949,10.1115638179014,10.206932568978,10.3717229487492,10.3235045642199,10.2129656137378,10.2515062561311,10.1924836391894,10.2152989606007,10.2879658863185,10.3537129730683
"YKL137W",9.71869294495277,9.85095202529377,9.96511568916181,9.77140201983888,9.53702278765432,9.34654967374463,9.2835221123907,9.53165101271117,9.63971263321753,9.70564135951483,9.63716903429011,9.45903680259893,9.4216423059041,9.4126895910284,9.60973766137148,9.79134936120386
"YKL135C",12.4503728563781,11.8335133902276,11.6896528090843,11.7831666206199,11.8290065121191,11.9496175983682,11.9572675217418,11.875791218574,11.8170506096321,11.868661540965,11.9084278007554,11.913528007917,12.0016315840527,12.0598791800326,11.9496226206606,11.9300134234676
"YKL134C",10.3008334987663,10.3238626087319,10.4526525420202,10.6408286112438,10.562374206549,10.3006297702056,10.2109200134067,10.167603300892,10.448387227419,10.7247304416526,10.8761818122127,10.648971329095,10.4256258252419,10.4580347311213,10.635175661718,10.7168503412111
"YKL133C",9.59537392162391,8.62741424790985,8.49941154358553,8.47215155443351,8.48278908902599,8.35227934427919,8.43036032290233,8.43025720020368,8.35516072510498,8.53715274462194,8.36738252586922,8.30904002162841,8.3553922198907,8.69334355480254,8.78983866123037,8.74041422603703
"YKL132C",8.20769983969679,7.99911893716872,8.43480176252048,8.58540519958569,8.60459296712127,8.60689953874059,8.69466562951464,8.70945889108899,8.68869328313824,8.85339562330156,8.80000361051535,8.72834784429053,8.67556789862645,8.67785355476108,8.58392535524878,8.76373047779987
"YKL130C",9.27886239596107,9.3963604524081,9.33492075095022,9.77316887539462,10.1610173550526,10.4632071541264,10.4357542857676,9.96417186119292,9.67899450476149,9.70180771836944,9.74438202690786,9.98907472268423,10.0724624972832,9.86029392718756,9.51361695324032,9.5633378882489
"YKL129C",12.1550837458789,11.7546309916136,11.1939536735675,10.9291827651099,10.9536912876398,11.4143978933944,11.5611034747246,11.3891579011325,11.1492361746829,10.9129775447339,10.833587793122,11.1542324472367,11.4195913270994,11.5272161407691,11.4181784246962,11.1814820359049
"YKL128C",11.1806981752945,10.8548012263089,10.8523872865487,10.9275979095907,11.2322448500107,11.349804912313,11.3534518788415,11.5762813088219,11.6034065610521,11.5357385999299,11.446001975306,11.5066240724168,11.5965808364352,11.5776120482918,11.6023978568665,11.5157528333671
"YKL127W",14.4106987499249,13.4397636078105,13.2534194505941,13.1413792358629,13.0579706832127,12.832146131432,12.5991540968427,12.6410910584657,12.867728714928,13.0279332860746,12.996638760363,12.833402365255,12.6596897039891,12.6104085964203,12.6790291089287,12.7531542260533
"YKL126W",13.3806804528878,12.8880824103098,12.547686074089,12.5456046653544,12.5559937473586,12.4572079734311,12.2133302216239,12.1158673481288,12.0682565888087,12.1774173768483,12.3959002584248,12.3962037774438,12.4232883012552,12.4534852112866,12.3936842602035,12.3879833017477
"YKL125W",10.3463683798566,11.6711844014635,11.5357651210256,11.5465956637977,11.6912163620238,11.8326496177734,11.8140097203415,11.5757635318322,11.4356439278991,11.5025391947967,11.5488911175727,11.5313484848522,11.4496887246792,11.2907807245301,10.9999813899923,11.0139892137609
"YKL124W",10.045466466961,9.78834879105211,9.38124971800121,9.39582900065678,9.35555288967661,9.36471894916876,9.53130328612543,9.53804948845521,9.60127836158945,9.47799447211381,9.44190404114882,9.37989352483514,9.5118930873481,9.74785154921568,9.93785816622231,9.88451408012291
"YKL122C",10.9072127806468,10.9553185487237,11.3324066783057,11.3440896606638,11.350057001443,11.2887335606521,11.1290053603415,11.1937958059497,11.2753459782134,11.3639550959606,11.2428618597063,11.2051206956333,11.0943349485131,10.9639392006816,11.0382020929717,11.1927715727488
"YKL121W",10.8423317529588,9.87716655342816,9.64124425226845,9.70630765859823,9.57851814305192,9.64109276811353,9.75532944267541,9.80708979122721,9.81450468716717,9.83026351284281,9.6698389372746,9.69307187060655,9.77946054856593,9.95949077186263,10.0087607822466,9.94809983929794
"YKL120W",12.6283885640059,12.9416622062224,13.0168102644638,13.4324239053041,13.5667890035546,13.5789781993736,13.5815192592718,13.3993287166054,13.2337174257867,13.2404124428702,13.4360740507862,13.4052782064388,13.3490162804326,13.3426710603602,13.2051355760084,13.2108790261771
"YKL119C",10.270584462107,10.2728238618612,10.4900963898556,10.4196371773471,10.2522631218368,10.0002987379157,10.0154316678061,9.98928361482911,10.0090400736216,10.0765787104827,10.1214839238014,10.1349513977757,10.2342989890018,10.200236285444,10.1912172203245,10.1370059280165
"YKL117W",13.4673114201936,13.3180782402271,13.1715745434494,12.9468275935597,12.907482842133,12.8776852417562,12.8434596148172,12.8018036088849,12.8204487771794,12.8612698124239,13.0049115053614,13.0964765380753,13.1525973025023,13.1428495001807,13.1701238347334,13.2344798366735
"YKL116C",10.5177037976602,10.5787568055967,10.6356274313653,10.4185091071793,10.2989129206149,10.2056248237311,10.7919044703976,11.69116759999,11.4114298063083,10.9046682287905,10.6468065763023,10.4151426038608,10.7363590293397,11.3441106446388,11.3843806332235,10.99875501914
"YKL114C",10.984625260754,11.2588968063921,11.4004643737029,11.4045809651007,11.2354887380974,11.2762027693684,11.2776427700573,11.3985574169914,11.443806706058,11.4075340732522,11.4159286273716,11.3806901750744,11.3688839387749,11.4442841085153,11.4352704751776,11.3971399197739
"YKL113C",9.19926261273835,11.7283586749728,12.4832859450966,11.910163799726,10.902365136039,9.95007350928905,9.91080827928836,11.49864737743,12.0383826157741,11.7999895808325,11.2845121464627,10.6401754108302,10.4178707754657,11.0570358759485,11.5775407289905,11.5508523646309
"YKL112W",10.7010368096317,12.4001559574113,12.5289658755551,12.3192854743269,12.2626720462652,12.0588543156305,11.9635240225556,11.7770025955225,11.903633383686,12.1078296721648,12.1568338096409,12.0602090307687,11.8916398902403,11.7038534645286,11.795158770559,11.9303346072666
"YKL110C",11.1762559318539,11.1934521075256,11.4578271809405,11.4411390831287,11.4771703830286,11.467325653468,11.4662528090455,11.3424371313974,11.2581677312875,11.2426249327169,11.3108994050191,11.3146211575836,11.3397714255824,11.2821232424934,11.1618833525534,11.0698716976007
"YKL109W",12.28005695508,11.7062217655155,11.5030019647481,11.469732810391,11.4722292104209,11.8117162651688,12.0918654674181,11.8051047601164,11.7484132169036,11.5501929510829,11.5400884756916,11.6169348595854,12.0290341548486,12.031599527295,12.061725571951,11.9814444231515
"YKL108W",8.88346520261033,10.3036633940939,10.6292488046695,9.83537443787516,9.22570824740854,8.53233419962223,8.94018884350838,10.2321302383113,10.3027728450758,9.9105036826272,9.37463232677547,8.88809068866452,9.18299613192019,9.71491058483368,9.97975170524191,9.83182021071015
"YKL107W",8.1235628778928,7.62487513919779,7.08754039291964,6.98683854972467,6.81000866285709,6.59461397744853,6.67037877953254,6.43600474115551,6.50830634506089,6.40522210501322,6.65155542015757,6.60804976816166,6.40859195337234,6.42527388916197,6.56623297055448,6.82710174083671
"YKL106C-A",5.26919973945697,4.95840227564339,5.31006738288303,5.22852027405788,5.54160427034086,5.37918490665436,5.3482780523955,4.77930286413224,5.00024684340549,5.30248060026463,4.97707631452784,5.24782121468524,5.21198256752397,5.03197311693094,5.04785255943661,5.15370445827376
"YKL106W",10.9607157231032,11.4120049158885,11.50692087964,11.7034543958879,11.7504630661362,11.9026427960848,11.9279729317745,11.8499021355036,11.7792747926421,11.7184348171331,11.7132884114167,11.8261565655588,11.7710437263434,11.8032993078295,11.6744982094709,11.5985188696429
"YKL105C",10.7396879916228,10.4264355517759,10.4856894380456,10.5836060665438,10.6621844813178,10.5853092653408,10.7253417037911,10.7818314905804,10.8151916526132,10.9162879135074,10.7849987927328,10.6670701320105,10.645208736558,10.6380622940743,10.7935430361215,10.8498128705699
"YKL104C",15.6167168369443,14.7935170451595,14.4597819295434,14.2753525467371,14.1422554878926,14.1653731482801,14.2529996139839,14.235340942392,14.1560378906178,13.9751894197119,13.8060681319756,13.8039165744028,13.9657490031876,14.2141333690377,14.284202431417,14.2119030226063
"YKL103C",12.7079900121596,12.5699712656678,11.7456353083579,10.8865842401853,10.4133492833552,10.0752592272005,10.0378496564778,10.3373159592524,10.6862557866987,10.743489120443,10.7273870027265,10.651667007791,10.8260008266673,11.0760163234434,11.5858741204709,11.8206076982544
"YKL101W",11.5226464130381,12.0867093894081,13.5124959225196,13.118121860715,12.5234568901567,11.8464383112555,11.4322579013313,12.5027699107305,13.3740162842183,13.2770802293566,12.7985820861215,12.1970377351835,11.8614703434642,12.3010195357921,13.0357096366714,13.1201776747898
"YKL100C",11.9277772455946,11.5972045711754,10.9503005016418,10.9244229645616,11.0701892296774,11.0937322631588,11.1976274229653,11.229127646968,11.2832525813876,11.2313736507305,11.3168790997968,11.3819081288621,11.4964526556364,11.5650722148522,11.6331962379507,11.6033611724903
"YKL099C",9.54339037507068,11.202751449472,11.4555759357344,11.6697252300194,11.7239179815323,11.6034757768335,11.466803482084,11.440113364259,11.2587847757799,11.3089794377835,11.3005120935449,11.2507234368456,11.1152624081571,10.9395329466959,10.7395197895914,10.6340775031743
"YKL098W",9.84166931811646,9.70914047107061,9.60592607145327,9.63035432085262,9.64447513894372,9.60334713613956,9.62907831793238,9.51228322746832,9.66042238006766,9.65499020772633,9.7731518762327,9.68519540718829,9.63747625443556,9.6015137828565,9.61317738516463,9.73506645071612
"YKL096C-B",5.96286080478232,5.74568451990963,5.35477048431873,5.39635542257073,5.66288124398077,5.59678111539733,5.40049670849396,5.096869381489,5.15540357314076,5.10016550178218,5.4384965809392,4.98810539825777,5.28214229557613,4.95586360983681,5.04785255943661,5.43285065632643
"YKL096W-A",15.7763151767408,15.130522735684,15.3968208710089,15.8353092861326,16.417516588674,16.5820061349036,16.5228627808161,16.1297754635917,15.9043649870486,15.9695002356659,15.9788302057822,16.1573897575301,16.2461172702334,15.8894421895302,15.8856393208077,15.9340113471805
"YKL096W",11.6059285061062,12.1525459107487,11.5970991547323,12.3086715489828,12.4893543095238,12.0381535218953,11.3013008287095,10.649311177131,11.5961009028842,12.2529945716698,12.405114478289,12.188246822398,11.9184465146039,11.7990220590557,12.5342508095891,12.8498738853004
"YKL095W",9.6794463383252,9.24767248980855,9.03015964059549,9.29607645259768,9.32173098872825,9.23243644244548,9.16620680349307,9.13554320532258,9.17093616209867,9.11240767179881,9.23446049159321,9.31158358885022,9.37697401794033,9.51889732631302,9.38065013335265,9.4655858715218
"YKL094W",11.399111251773,11.1145000509661,11.0984878251057,11.3279614220639,11.5388614331967,11.4105809773977,11.3160452826043,11.2132354536532,11.1801845046291,11.3183930428507,11.4509538050458,11.4882699192706,11.481032511491,11.4030740457583,11.431381537358,11.4558814194821
"YKL093W",6.79386137099084,7.44208010940384,6.69079123755396,6.75458762369231,7.0959816319855,7.05568893594843,7.27921385961304,6.58329631857265,6.73429742669327,6.87452608471305,7.04859025127749,6.88166344318233,6.96412101202344,6.74603178600603,6.90763497454823,6.97877665033622
"YKL092C",10.9302604278239,11.2499535767413,11.706790427323,11.4051504728254,11.1507452672346,10.8417002979481,10.8093792872864,11.4055670766916,11.6800363692315,11.6360125338512,11.5708930128754,11.2484994747547,11.0665019613078,11.4096350689245,11.5678310093985,11.557105530928
"YKL091C",11.052448971511,10.8548012263089,9.77010293939412,9.5522320249063,9.50724785738311,9.462856554362,9.23773731293372,9.30276635907244,9.42762012549485,9.27098424172638,9.4498486597938,9.45749583074894,9.39553499048179,9.49792112155909,9.62174092910471,9.71132455749608
"YKL090W",9.59980680110461,9.65593437489602,9.28298887231407,9.36802661641314,9.35076957452064,9.47753864282862,9.58102031615545,9.45256611201531,9.39876957340073,9.30677850170702,9.33227693270041,9.50003164998541,9.4164585798132,9.37866328279772,9.38065013335265,9.32202427662348
"YKL089W",9.19926261273835,10.4142414480158,10.782973043702,10.3609498345008,9.97319140212545,9.43733362582183,9.08519651194412,9.92240842241388,10.2416431040668,10.2120730249976,10.0330801039422,9.55004817654918,9.3527527669013,9.61618624515453,10.0074547768623,9.91600873095934
"YKL088W",11.0844111423082,11.2054751792556,11.1836530657853,10.9620686792722,10.9210214144038,10.8871455141484,10.9372809350888,11.1366649865411,11.1651225275991,11.0260780214601,10.80292792008,10.9250078662163,10.9386691239421,11.0262598715692,11.1025912693464,11.0133829253232
"YKL087C",10.3103266113429,10.0411167665891,9.96384850639751,9.90792830208318,9.91770722342936,9.67605759957695,9.71508136675002,9.66624163769747,9.67714802967651,9.8407591717335,9.79669558007231,9.71773365517328,9.8074404708028,9.74488784415449,9.88051150930691,10.0474237563643
"YKL086W",5.71731321384492,5.48336044184818,5.76460438968291,5.95017356158363,5.62413943232279,5.55727609593453,5.6986025452792,5.66953552453592,5.52459537952229,5.59568315513327,5.05634408324043,5.402234973577,5.60874318921288,5.43978554194387,5.23439818049887,5.39276280552737
"YKL085W",11.990686322751,11.7869943539181,11.5207692039965,11.6047712489672,11.5919609451417,11.4344069358411,11.4755857808448,11.5891656993133,11.7329533184381,11.7646170653449,11.6178832611995,11.4916586447842,11.5494566625278,11.6060465781151,11.9393904708635,12.1255736939612
"YKL084W",9.13958245164188,9.41155203078061,9.69723265036169,9.67072864261541,9.70754392149112,9.53280749704818,9.25060212471094,9.14954859106749,9.1147011769054,9.33676631571992,9.25047384611604,9.22182205156023,9.23399653091775,9.09404899196512,9.07350332601683,9.17562266821146
"YKL082C",10.7326454307204,12.125765793567,12.3039626606133,12.4528035835313,12.4743315861056,12.409924231318,12.3455585160352,12.3576187312816,12.1275621972709,12.1576256152415,12.0021542816467,11.9948476595596,11.849992088301,11.6710724611463,11.5026096582388,11.4220210922086
"YKL081W",14.9518597370885,14.9787596908333,15.2860560542306,15.6174613006114,15.8959568486174,16.0793003232524,16.1584034253841,16.0501298107057,15.9630428338245,15.9277266861296,15.9767931761428,16.0019147590462,16.001197169696,15.9013784927942,15.8352774144533,15.719367756299
"YKL080W",13.8418708293171,13.4995718469756,13.4735329786848,13.5592347266372,13.5636954442864,13.653879751213,13.6845284028568,13.714421768731,13.705342767378,13.6971127050245,13.7621230421896,13.7115210697451,13.8209009859893,13.8670880832514,13.7784223071757,13.7179177350765
"YKL079W",11.3018721507636,10.668360901258,10.8781683408019,11.0622427482669,11.1820178610334,11.1186797290062,11.1199308609823,10.9787752744306,11.0670688618559,10.9951056434149,11.1038948553352,11.1470868109989,11.1747496504236,11.1898443833705,11.1983839634898,11.1021625678576
"YKL078W",8.34661618064413,11.5405212325796,11.8387493777114,11.881392644374,12.0096114338385,12.053269831381,11.9235670948241,11.660731339389,11.4296283964551,11.3271239913503,11.3815887008084,11.4064527308031,11.1240257388415,10.8158421461059,10.2608229236389,10.1765458468735
"YKL077W",12.1513166965673,12.3139427644191,12.3792902867029,12.3868680233918,12.3683964943331,12.4643265525208,12.4250647629824,12.2533409453893,12.2217110482715,12.3415249509307,12.5310993482214,12.5830532225271,12.5610664762761,12.4977029901162,12.3029540006827,12.323421109197
"YKL075C",10.1198563295782,10.2487252623809,10.2293952573654,10.352705008603,10.4517951260742,10.4128438594598,10.4027454509353,10.3663537892608,10.341743700469,10.3737424365718,10.3347978044828,10.3741061249208,10.3969843917187,10.2668125211758,10.1981020472641,10.2223954299535
"YKL074C",10.6029326589628,10.7829447261249,10.7808165298699,10.8232166830155,10.8174566381352,10.7419409573778,10.694638137385,10.6900742180549,10.629172250254,10.7332020539339,10.6792433897501,10.5727938513074,10.5009652941037,10.6626002727675,10.5372390135028,10.5662446662271
"YKL073W",13.5129404761279,13.2745184375373,13.1493224213063,12.9844680119138,12.8808014868909,12.811619527095,12.8099996861123,12.7998098619911,12.8409899237955,12.8043477294407,12.8553323229038,12.818188290207,12.8062131728493,12.8525212535083,12.8735685245516,12.9546355869016
"YKL072W",9.81713831446996,10.1321393371404,9.92660701795504,10.2113382581211,10.4651231695871,10.4684628771816,10.539928515743,10.3959922781154,10.3579637838707,10.424615537295,10.4599647392547,10.4780089522536,10.4499118938447,10.3393157209058,10.1854546415562,10.1991197100903
"YKL071W",7.52390894509449,7.06471715721507,7.13449459744366,7.03613704385307,6.78073044311673,6.70347200678039,6.58758838132052,6.51176114723723,6.71938507981717,6.61011047784025,6.78871895088265,6.53591470747825,6.47395764054848,6.72106153113775,6.79910888871368,6.76849313612778
"YKL070W",5.26919973945697,5.26865393027339,5.64674659635045,5.34435192032767,5.09321679090018,5.32807537702933,5.16589045280423,5.096869381489,5.38673761974212,5.35902745718271,5.12581523340994,5.20364833728405,5.34624563223468,5.15874448260382,5.04785255943661,5.2082785114467
"YKL069W",10.3224409140355,10.1194827370873,10.17896404173,10.4695080563129,10.7877108209982,10.6834849878094,10.3958206666078,10.0826580917997,9.90246580815652,10.224146259214,10.3905130534808,10.4324903209202,10.4087701860947,10.1133067622664,9.86617139711627,10.0860053741291
"YKL068W-A",9.45561574640321,9.15815753023549,9.70180159677441,10.5145477515445,10.4281704517648,10.00609415638,9.93649193545599,9.99083866706315,9.99725148985103,10.0572110509144,10.1691530872536,10.1047703680399,10.0475459332781,10.0866399447937,9.98506969498588,9.81102896711723
"YKL068W",11.8513579284555,12.5132876381944,12.4639293244836,12.6528349461656,12.8327806737399,12.9085543959259,13.0113908092736,12.9495945273515,12.7672367612915,12.8192322851897,12.8841735511849,12.8760897171549,12.8414165238314,12.6983896581001,12.5819512574416,12.5789204175744
"YKL067W",11.7145844325827,11.8713939049188,12.1604122856545,12.0795607499705,11.5591976759434,10.9857293838971,10.6302145417458,11.1589601496864,11.732064871418,11.7995415321973,11.7639069957455,11.2719008025788,11.082939275594,11.2563546909809,11.7898531738534,12.0586910285292
"YKL065W-A",5.93100470999912,6.08806891164705,5.98963891908756,5.97840160470734,5.86859409626954,5.80525525984352,5.86685683985834,5.59003645196147,5.93561010385251,6.13538498954625,5.90360578006737,5.862136499086,5.91998105397367,5.84823933056419,5.9104583481379,6.02714437976675
"YKL065C",13.0736712069859,12.3344917162636,11.9478390614471,11.8394499378334,11.8008181225069,11.6546227708828,11.488117392296,11.5122408261943,11.5311856555741,11.5437866690163,11.4952510407122,11.436850613691,11.5705910139279,11.5978622102144,11.701390198213,11.6606225705057
"YKL064W",12.8051672752635,12.3207412562858,12.212535382186,12.2009572551875,12.1690834312127,12.1417721694008,12.0361881209062,12.0413213936181,11.9759618615276,11.9878969863608,12.0155854884041,12.0735866868072,12.1234261864387,12.1471562130113,12.1926983605798,12.1886872169493
"YKL063C",9.91285212572361,9.98640109901577,10.2852401527498,10.3022207657652,10.12927197916,10.0304679881742,10.0888409961827,10.2478206020255,10.2553157852273,10.1274648685077,10.0553692875099,9.87947020896219,9.9523131664071,10.0438842608843,10.0320687625785,10.1179504967339
"YKL062W",12.1169631427442,10.4805176864854,10.5796612081412,10.7326366477209,10.7564355086503,10.7480041031427,10.9340983464202,11.269389975349,11.1223638084233,10.9129775447339,10.6224300926937,10.5777632564248,10.749805379631,11.0976555689957,11.3513164127582,11.3070070122517
"YKL061W",9.15473622235029,8.98352768714238,9.02773290377085,8.92816887889214,8.4695766770821,8.54036842308289,8.61319518686724,8.75785817713817,8.82191216862262,8.6250170787602,8.49994118963008,8.44321110678646,8.51956861482807,8.55431995748912,8.64919699197172,8.66190843139716
"YKL060C",18.5986826145836,18.3141370977615,18.186610594673,18.2144585152544,18.3230626669959,18.438049891123,18.4519633637635,18.4485590916482,18.4948673029471,18.5910760056232,18.5651596093041,18.7042788939222,18.7876645793462,18.6873878482761,18.6906737719524,18.6453830170259
"YKL059C",10.022544769428,9.79704744374251,9.70635609918136,9.93658780620494,10.1431602928123,10.2355294669418,10.0467201299563,10.0032190538782,10.0467004237246,10.1288926899117,10.2012550753834,10.2045405686871,10.1894499018252,10.2238360699637,10.1609970831446,10.23493465453
"YKL058W",10.3660090220912,10.2738625449525,10.3813733918314,10.4868323171086,10.4595847812071,10.447324062884,10.4050463418662,10.3818418118105,10.5314318908703,10.640165668295,10.5467263787858,10.4191036332747,10.4165742025232,10.4507807559976,10.5236025798954,10.5395404635947
"YKL057C",12.190021322342,12.4561162206352,12.4715249268488,12.6129663473172,12.7143281118158,12.6499023675573,12.7257821770721,12.7188854335721,12.6170107526072,12.5905110477129,12.7723173252012,12.7163090651141,12.6975390565188,12.7326187325511,12.6136124435619,12.5758442674144
"YKL056C",15.866325944285,15.6578116006583,15.8077528471271,15.9367205505886,16.1697572058987,16.2938191448034,16.3434235136599,16.3852430507402,16.4080265374207,16.4097473036502,16.1854587556177,16.2312788166949,16.198476876894,16.1236585868548,16.0539297817486,15.9866914123337
"YKL055C",8.09226829331387,8.24057010589452,7.92901494577694,7.99461523448196,8.09198394047139,8.22327931358063,8.26210165717215,8.21196403135733,8.0107208280019,8.28283300216045,8.11983971825006,8.16475233931587,8.12587881802926,8.09836269239884,8.12356091679674,8.08495880056746
"YKL054C",13.6902039422763,13.7568201563685,13.8478961385405,13.8135442481166,13.8229502329437,13.8308649013502,13.8237564244218,13.8104090748031,13.6371012406261,13.5525155069058,13.3340366277842,13.3977724584272,13.4440068737966,13.4439627036537,13.4820983347887,13.4125103508905
"YKL053C-A",10.4444662089874,10.1378558072239,9.94213417149661,9.54397457278993,9.52433740797438,9.43303546916968,9.56257696321253,9.77314742664657,9.76147143368577,9.56920951201431,9.61967205084963,9.85861457660654,9.77541869228807,9.91008444072133,10.0949028897575,10.1503067629548
"YKL052C",10.1428118479834,10.0313217097055,10.2346579133563,10.4331056290207,10.3902457950043,10.3332626590545,10.0378496564778,9.80355432968339,9.93063225700304,10.1087733391533,10.3592409675617,10.2770490313804,10.168033085493,9.9582120705853,10.0537410881884,10.0836962605261
"YKL051W",9.85285199345518,10.0784561230686,9.87225704836787,9.94758105155486,9.94967352075635,9.96651514856217,9.98036560940706,9.59847857928847,9.67714802967651,9.75086659757396,10.0475418123981,10.1407206034181,10.0050366283362,9.99359373862804,9.81929990070198,9.77998200783905
"YKL050C",9.1180953151052,9.35766498331628,9.5495809083358,9.55428901160165,9.46803831442026,9.26424631294719,9.01452037775654,9.10711653187492,9.19953797800652,9.17186170334742,9.23905394943834,9.29786833088722,9.14273820005121,9.01744362668586,8.96988639104271,9.20356666959586
"YKL049C",9.38544286539072,9.77373331337716,10.4679257018617,10.2460939835395,10.1334525402737,9.84242716692746,9.47762225360598,9.53378699814641,9.88177547251644,10.1102197850391,10.1052373636788,9.9848041339862,9.59452710292194,9.43309435758754,9.59936892882835,9.84687870210926
"YKL048C",9.71869294495277,9.92159355894625,10.0689475686187,10.3632968656976,10.4827044070242,10.2970891787291,10.0902717144417,9.91259638393919,10.1069033720833,10.3297256758889,10.3718313058729,10.3251280508,10.0558994012067,9.99608807390872,9.9810830433177,10.0662589884181
"YKL047W",10.4940989040481,10.4912735110193,10.3033845679723,10.558223212934,10.7428213606352,10.9717346755376,10.983426256946,10.7222492858409,10.4794303181262,10.4681262232896,10.6381479125777,10.6176033523913,10.7069647053829,10.6499876527532,10.5079904457425,10.4374645849271
"YKL046C",11.8137210797456,11.95986399944,12.2743815612077,12.2619631325573,12.0798677214361,11.8834947237202,11.8431435488078,11.9327001466333,12.1092042046402,12.1583246791196,11.9766286714042,11.8492344886938,11.7397692431404,11.8047222438357,11.9072015890844,12.009987332253
"YKL045W",9.57750470316988,11.8065001120099,12.2946733669477,11.3740706992544,10.4506788751316,9.71904427632823,9.99724280400659,11.2668260455055,11.6351190513406,11.2213726398172,10.5814663179551,10.1407206034181,10.1194465020382,10.8340755264546,11.3074329996964,11.1766164823173
"YKL043W",11.0467820412898,9.73502435110605,9.56972008556217,9.3252895185019,9.57647152485267,9.62987256765448,9.87140363845645,10.1215039854497,10.1673248543283,10.0253644835013,9.81986077500906,9.79295214809543,10.3851014701754,10.4361624045702,10.7744804815915,10.5711971157191
"YKL042W",9.56848626549977,10.1559976575365,10.5291643791185,10.2750538920824,9.81905204147208,9.26907832209259,8.94653210633328,9.951449985671,10.3932432844034,10.2894387008201,9.89885168498537,9.45903680259893,9.31424598005233,9.51368184990395,9.91156630171139,9.96450903823023
"YKL041W",10.1367260292202,10.1136927963185,9.98274025308672,9.98006646685523,9.9079774221228,10.0318889881465,9.94125707924396,9.99239204338094,9.96583975494264,9.98651100157981,9.69344609989108,9.83626785621864,9.78951586293988,9.79302613139067,9.69822495312649,9.72175980922378
"YKL040C",11.421804951655,11.1254718075054,11.0128848258147,11.0823238778472,11.1018163504699,11.0807517416712,11.0191580077115,11.0250272684497,10.8935716333735,10.8459909156309,10.9437879889218,11.0240267482644,11.0755656557233,11.1528908542334,11.1328413289201,11.1067170991445
"YKL039W",12.8244563858815,12.5653141037164,12.1274181197548,12.0587187079331,12.2148299391563,12.2564784482816,12.3521304615437,12.4226922820121,12.2845644920906,12.206436051498,12.2656610819261,12.4143704194056,12.5545991472626,12.577907020297,12.5403567515333,12.4461903756354
"YKL038W",11.3965675492189,11.0180182958037,10.9863056596588,10.9782346654912,11.0533766843709,11.1477960455366,11.3342664063714,11.2821417075712,11.3444108185438,11.3171414393149,11.2508344355815,11.3129193884371,11.3465943976485,11.3401908466431,11.3763117922262,11.3227519919699
"YKL037W",5.49657968917878,5.52043915968673,5.39709639884632,5.22852027405788,5.40170724055062,5.32807537702933,5.23195893151642,5.29819624962881,5.38673761974212,5.10016550178218,5.39443015409063,5.3288607099136,5.21198256752397,5.21369696556161,5.46626061622677,5.64136899164463
"YKL035W",13.2469344709856,13.9026525699034,13.2262103093271,13.0374051836766,13.0979026462996,13.0629418343984,12.8379365742602,12.5496629420258,12.6993150777977,12.960195939721,13.2440482110004,13.3101806183041,13.2057202082385,13.0946609524528,13.1852124096342,13.336151251418
"YKL034W",11.0230646480902,10.6699396223385,10.2156217649612,10.204809043237,10.2198662366906,10.2804504764389,10.2964506359328,10.3076812927819,10.3170662339401,10.2649746045698,10.2245817968736,10.3318674526835,10.2976525061591,10.435243818237,10.471522529987,10.4810968956489
"YKL033W-A",12.0853295674864,11.8710508595967,11.9954151277285,11.9756570006609,11.9468817895452,11.8775818933681,11.9466477560874,12.0006247801782,11.9363992797545,11.9914320599337,12.0690602000586,12.1173848641016,12.1626152292331,12.2665837945513,12.2317924169591,12.2764444369088
"YKL033W",10.8590586728276,10.9579054196664,11.0275094670443,10.9759363025711,11.0968309194098,11.2379437146896,11.2745007805597,11.1672327850597,10.982927371185,10.9997941117615,10.96886304154,11.0731106388943,11.0590436132472,11.0748373347532,10.9334813641271,10.8361637107885
