orf_name,repl_timing1,repl_timing2,mean
YBR126C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR127C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR128C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR129C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR130C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR131W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR132C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR133C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR135W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR136W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR137W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR138C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR139W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR140C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR141C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR142W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR143C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR145W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR146W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR147W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR148W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR149W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR150C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR151W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR152W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR153W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR154C,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR155W,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR156C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR157C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR158W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR159W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR160W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR161W,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR162C,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR162W-A,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR163W,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR164C,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR165W,0.7550729965948786,0.8628460355792211,0.8089595160870499
YBR166C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR167C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR168W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR169C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR170C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR171W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR172C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR173C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR175W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR176W,0.6084269385875638,0.5306714379672244,0.5695491882773941
