mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-16.9565 4.2970 10.5707 0.1423 63.9411 0.0472 0.3152 7.6102 0.0077 1.0066 0.0241 -2.4854 0.0996 7.8004 7.8496 7.6376 7.6120 7.5979 7.6280 7.6037 7.5959 7.5884 7.5822 7.5500 7.5461 7.5417 7.5536 7.5398 7.5359 1.4975 0.9100 0.8908 0.9679 0.9806 0.9854 0.9928 1.0049 0.9911 0.9908 0.9968 0.9953 0.9946 0.9832 0.9806 0.9827 -2.3750 -2.3136 -2.3830 -2.6152 -2.7481 -2.7187 -2.7347 -2.5696 -2.4395 -2.5416 -2.6166 -2.6675 -2.6435 -2.5432 -2.5542 -2.6113 0.2965 -4164730.2759 
-16.9565 4.2970 10.5707 0.1423 63.9411 0.0472 0.3152 7.6079 0.0059 1.0144 0.0180 -2.5295 0.0777 7.8004 7.8496 7.6376 7.6120 7.5979 7.6280 7.6037 7.5959 7.5884 7.5822 7.5500 7.5446 7.5417 7.5536 7.5398 7.5359 1.4981 0.9100 0.8908 0.9685 0.9806 0.9859 0.9936 1.0049 0.9911 0.9908 0.9968 0.9953 0.9946 0.9832 0.9806 0.9809 -2.3750 -2.3136 -2.3830 -2.6166 -2.7481 -2.7212 -2.7347 -2.5622 -2.4514 -2.5416 -2.6028 -2.6675 -2.6435 -2.5432 -2.5542 -2.6062 0.2963 -4164728.6724 
-16.9565 4.3134 10.5707 0.1423 63.9411 0.0472 0.3152 7.6075 0.0107 1.0099 0.0167 -2.4880 0.0549 7.8004 7.8496 7.6376 7.6116 7.5979 7.6280 7.6036 7.5961 7.5884 7.5822 7.5500 7.5446 7.5417 7.5536 7.5398 7.5359 1.4980 0.9100 0.8919 0.9685 0.9806 0.9859 0.9932 1.0049 0.9928 0.9908 0.9968 0.9953 0.9946 0.9832 0.9806 0.9819 -2.3843 -2.3082 -2.3830 -2.6166 -2.7481 -2.7212 -2.7464 -2.5692 -2.4514 -2.5416 -2.6028 -2.6663 -2.6435 -2.5369 -2.5542 -2.6058 0.2963 -4164725.8606 
-16.9565 4.3134 10.5707 0.1423 63.9411 0.0472 0.3152 7.6042 0.0090 1.0072 0.0166 -2.4674 0.0587 7.8004 7.8507 7.6375 7.6115 7.5979 7.6280 7.6036 7.5972 7.5885 7.5822 7.5500 7.5454 7.5417 7.5536 7.5401 7.5346 1.4980 0.9100 0.8905 0.9672 0.9808 0.9859 0.9939 1.0031 0.9928 0.9893 0.9968 0.9953 0.9946 0.9832 0.9806 0.9819 -2.3843 -2.3082 -2.3830 -2.6166 -2.7364 -2.7212 -2.7452 -2.5692 -2.4489 -2.5416 -2.6037 -2.6657 -2.6435 -2.5424 -2.5542 -2.6058 0.2968 -4164729.1032 
-16.9565 4.3134 10.5707 0.1423 63.9411 0.0472 0.3152 7.6070 0.0100 1.0047 0.0163 -2.4618 0.0599 7.8000 7.8507 7.6375 7.6115 7.5981 7.6276 7.6036 7.5972 7.5885 7.5822 7.5500 7.5454 7.5417 7.5526 7.5401 7.5346 1.4980 0.9100 0.8905 0.9681 0.9803 0.9859 0.9939 1.0031 0.9930 0.9893 0.9968 0.9953 0.9946 0.9832 0.9806 0.9819 -2.3758 -2.3104 -2.3830 -2.6271 -2.7429 -2.7212 -2.7447 -2.5692 -2.4489 -2.5416 -2.6022 -2.6657 -2.6543 -2.5424 -2.5460 -2.6084 0.2968 -4164736.3392 
-16.9932 4.3134 10.5707 0.1423 63.9411 0.0472 0.3167 7.6089 0.0065 1.0026 0.0091 -2.4776 0.0290 7.8000 7.8488 7.6375 7.6115 7.5981 7.6286 7.6027 7.5972 7.5894 7.5831 7.5500 7.5454 7.5417 7.5526 7.5401 7.5355 1.4976 0.9100 0.8905 0.9681 0.9805 0.9859 0.9939 1.0050 0.9916 0.9893 0.9968 0.9944 0.9946 0.9832 0.9806 0.9819 -2.3772 -2.3104 -2.3830 -2.6271 -2.7429 -2.7212 -2.7447 -2.5692 -2.4541 -2.5416 -2.6022 -2.6657 -2.6543 -2.5424 -2.5459 -2.6111 0.2967 -4164727.2043 
-16.9932 4.3134 10.5707 0.1422 63.9411 0.0468 0.3167 7.6067 0.0042 1.0038 0.0165 -2.4893 0.0632 7.7997 7.8488 7.6375 7.6117 7.5981 7.6286 7.6027 7.5955 7.5882 7.5831 7.5500 7.5454 7.5417 7.5526 7.5401 7.5361 1.4964 0.9134 0.8905 0.9681 0.9814 0.9859 0.9939 1.0060 0.9916 0.9893 0.9970 0.9944 0.9946 0.9832 0.9806 0.9819 -2.3751 -2.3104 -2.3830 -2.6271 -2.7429 -2.7219 -2.7432 -2.5692 -2.4541 -2.5416 -2.6062 -2.6657 -2.6543 -2.5452 -2.5403 -2.5979 0.2967 -4164723.3676 
-16.9932 4.3134 10.5707 0.1422 63.9411 0.0468 0.3167 7.6086 0.0072 0.9998 0.0179 -2.5071 0.0383 7.7997 7.8488 7.6378 7.6118 7.5981 7.6286 7.6018 7.5954 7.5882 7.5837 7.5500 7.5456 7.5417 7.5526 7.5401 7.5361 1.4964 0.9134 0.8905 0.9681 0.9818 0.9859 0.9939 1.0060 0.9917 0.9893 0.9970 0.9944 0.9946 0.9832 0.9806 0.9820 -2.3751 -2.3104 -2.3830 -2.6271 -2.7429 -2.7219 -2.7432 -2.5692 -2.4541 -2.5416 -2.6062 -2.6657 -2.6543 -2.5415 -2.5632 -2.5979 0.2967 -4164725.4506 
-17.0214 4.3134 10.5707 0.1422 63.9411 0.0468 0.3167 7.6091 0.0065 0.9999 0.0162 -2.4877 0.0506 7.7997 7.8488 7.6378 7.6118 7.5981 7.6286 7.6026 7.5955 7.5882 7.5837 7.5500 7.5456 7.5417 7.5526 7.5401 7.5350 1.4964 0.9134 0.8946 0.9681 0.9818 0.9859 0.9939 1.0062 0.9917 0.9893 0.9970 0.9944 0.9946 0.9832 0.9806 0.9820 -2.3751 -2.3104 -2.3830 -2.6271 -2.7437 -2.7219 -2.7432 -2.5692 -2.4541 -2.5416 -2.6062 -2.6707 -2.6543 -2.5458 -2.5557 -2.5979 0.2967 -4164723.2763 
-17.0214 4.4684 10.5817 0.1422 63.9411 0.0468 0.3177 7.6059 0.0043 1.0047 0.0167 -2.4925 0.1015 7.7997 7.8490 7.6378 7.6118 7.5981 7.6287 7.6026 7.5953 7.5883 7.5830 7.5500 7.5456 7.5417 7.5523 7.5406 7.5350 1.4955 0.9134 0.8946 0.9696 0.9821 0.9859 0.9939 1.0066 0.9933 0.9904 0.9970 0.9944 0.9946 0.9849 0.9805 0.9820 -2.3751 -2.3104 -2.3830 -2.6271 -2.7437 -2.7219 -2.7414 -2.5692 -2.4541 -2.5416 -2.6062 -2.6707 -2.6483 -2.5458 -2.5557 -2.5979 0.2947 -4164723.2763 
-17.0214 4.4684 10.5817 0.1422 63.9411 0.0468 0.3168 7.6074 0.0050 1.0080 0.0103 -2.4613 0.0342 7.7997 7.8497 7.6378 7.6118 7.5972 7.6287 7.6026 7.5953 7.5872 7.5830 7.5500 7.5456 7.5417 7.5510 7.5403 7.5350 1.4955 0.9134 0.8946 0.9692 0.9825 0.9859 0.9939 1.0061 0.9933 0.9904 0.9970 0.9944 0.9952 0.9849 0.9805 0.9820 -2.3765 -2.3104 -2.3830 -2.6100 -2.7437 -2.7219 -2.7414 -2.5692 -2.4626 -2.5416 -2.6069 -2.6782 -2.6483 -2.5475 -2.5557 -2.6058 0.2947 -4164723.9377 
-17.0214 4.1869 10.5817 0.1422 64.0274 0.0468 0.3168 7.6093 0.0047 1.0106 0.0098 -2.4950 0.0604 7.7997 7.8496 7.6378 7.6111 7.5972 7.6287 7.6024 7.5953 7.5875 7.5827 7.5500 7.5456 7.5414 7.5502 7.5403 7.5350 1.4955 0.9134 0.8927 0.9695 0.9825 0.9858 0.9950 1.0061 0.9933 0.9904 0.9964 0.9949 0.9952 0.9849 0.9814 0.9820 -2.3744 -2.3104 -2.3723 -2.6421 -2.7429 -2.7219 -2.7414 -2.5692 -2.4465 -2.5416 -2.6069 -2.6782 -2.6483 -2.5475 -2.5557 -2.6075 0.2967 -4164729.4517 
-16.9549 4.3611 10.5817 0.1427 64.0274 0.0468 0.3166 7.6082 0.0067 1.0035 0.0114 -2.5123 0.0602 7.7997 7.8495 7.6364 7.6111 7.5972 7.6277 7.6024 7.5953 7.5871 7.5827 7.5500 7.5459 7.5414 7.5502 7.5403 7.5350 1.4955 0.9134 0.8927 0.9695 0.9825 0.9859 0.9950 1.0061 0.9933 0.9924 0.9964 0.9949 0.9952 0.9849 0.9814 0.9820 -2.3740 -2.3104 -2.3723 -2.6162 -2.7429 -2.7219 -2.7414 -2.5618 -2.4465 -2.5416 -2.6109 -2.6605 -2.6483 -2.5475 -2.5557 -2.6039 0.2970 -4164730.1090 
-16.9549 4.3611 10.5817 0.1412 64.0274 0.0468 0.3155 7.6091 0.0097 1.0060 0.0089 -2.4943 0.0781 7.7997 7.8495 7.6364 7.6111 7.5963 7.6277 7.6024 7.5953 7.5881 7.5806 7.5515 7.5459 7.5416 7.5517 7.5403 7.5350 1.4955 0.9134 0.8927 0.9686 0.9825 0.9864 0.9950 1.0060 0.9933 0.9924 0.9964 0.9949 0.9952 0.9849 0.9814 0.9820 -2.3740 -2.3104 -2.3723 -2.6162 -2.7498 -2.7219 -2.7414 -2.5618 -2.4465 -2.5294 -2.6109 -2.6605 -2.6483 -2.5475 -2.5557 -2.6039 0.2970 -4164731.3889 
-16.9705 4.3611 10.5817 0.1412 64.0274 0.0472 0.3163 7.6042 0.0054 1.0069 0.0123 -2.5109 0.0731 7.7997 7.8495 7.6364 7.6111 7.5970 7.6277 7.6024 7.5953 7.5869 7.5806 7.5502 7.5444 7.5416 7.5517 7.5403 7.5351 1.4955 0.9134 0.8935 0.9686 0.9825 0.9870 0.9936 1.0060 0.9933 0.9924 0.9964 0.9949 0.9953 0.9845 0.9814 0.9818 -2.3828 -2.3104 -2.3723 -2.6162 -2.7530 -2.7219 -2.7357 -2.5749 -2.4563 -2.5294 -2.6109 -2.6605 -2.6483 -2.5475 -2.5557 -2.6039 0.2970 -4164726.4048 
-16.9705 4.3611 10.5817 0.1412 64.0225 0.0472 0.3163 7.6067 0.0094 1.0097 0.0148 -2.5004 0.0481 7.7997 7.8495 7.6364 7.6124 7.5976 7.6279 7.6022 7.5953 7.5869 7.5806 7.5502 7.5444 7.5405 7.5517 7.5391 7.5351 1.4955 0.9134 0.8935 0.9667 0.9814 0.9863 0.9941 1.0059 0.9933 0.9924 0.9964 0.9951 0.9958 0.9845 0.9814 0.9818 -2.3828 -2.3104 -2.3723 -2.6162 -2.7455 -2.7219 -2.7357 -2.5675 -2.4563 -2.5289 -2.6109 -2.6605 -2.6483 -2.5410 -2.5445 -2.5950 0.2970 -4164723.9942 
-16.9705 4.3611 10.5817 0.1412 63.9676 0.0462 0.3163 7.6081 0.0081 1.0083 0.0162 -2.4947 0.1232 7.7997 7.8495 7.6350 7.6124 7.5976 7.6280 7.6026 7.5952 7.5869 7.5819 7.5502 7.5444 7.5405 7.5517 7.5391 7.5351 1.4972 0.9134 0.8932 0.9671 0.9814 0.9863 0.9941 1.0058 0.9931 0.9924 0.9969 0.9951 0.9958 0.9844 0.9824 0.9820 -2.3750 -2.3104 -2.3839 -2.6162 -2.7496 -2.7258 -2.7357 -2.5675 -2.4563 -2.5284 -2.6071 -2.6605 -2.6483 -2.5410 -2.5657 -2.5948 0.2975 -4164725.5665 
-16.9705 4.3611 10.5817 0.1412 63.9676 0.0462 0.3163 7.6075 0.0075 1.0067 0.0145 -2.5152 0.0592 7.7997 7.8495 7.6350 7.6124 7.5976 7.6280 7.6023 7.5952 7.5869 7.5815 7.5502 7.5448 7.5410 7.5517 7.5391 7.5351 1.4972 0.9134 0.8928 0.9671 0.9814 0.9863 0.9935 1.0068 0.9931 0.9924 0.9969 0.9951 0.9958 0.9840 0.9824 0.9820 -2.3750 -2.3104 -2.3839 -2.6162 -2.7496 -2.7258 -2.7367 -2.5675 -2.4563 -2.5284 -2.5995 -2.6605 -2.6483 -2.5410 -2.5657 -2.5948 0.2975 -4164724.9108 
-16.9705 4.3611 10.6070 0.1429 63.9676 0.0462 0.3163 7.6059 0.0069 1.0047 0.0154 -2.4619 0.0678 7.8002 7.8495 7.6350 7.6124 7.5976 7.6280 7.6023 7.5940 7.5877 7.5811 7.5498 7.5448 7.5408 7.5517 7.5391 7.5356 1.4947 0.9134 0.8928 0.9671 0.9814 0.9863 0.9935 1.0068 0.9931 0.9924 0.9972 0.9951 0.9951 0.9840 0.9824 0.9820 -2.3750 -2.3104 -2.3839 -2.6162 -2.7496 -2.7258 -2.7367 -2.5675 -2.4563 -2.5446 -2.6136 -2.6605 -2.6483 -2.5410 -2.5458 -2.5919 0.2975 -4164728.0599 
-16.9705 4.4989 10.6067 0.1416 63.9676 0.0462 0.3163 7.6086 0.0067 1.0063 0.0134 -2.4930 0.0428 7.7995 7.8495 7.6350 7.6124 7.5976 7.6292 7.6023 7.5940 7.5877 7.5811 7.5498 7.5444 7.5420 7.5517 7.5391 7.5356 1.4947 0.9134 0.8928 0.9671 0.9814 0.9852 0.9935 1.0066 0.9933 0.9924 0.9972 0.9951 0.9951 0.9840 0.9824 0.9820 -2.3750 -2.3104 -2.3839 -2.6162 -2.7496 -2.7258 -2.7367 -2.5675 -2.4563 -2.5446 -2.6136 -2.6605 -2.6493 -2.5584 -2.5458 -2.5919 0.2977 -4164729.7274 
-16.9682 4.4989 10.5777 0.1416 63.8085 0.0455 0.3163 7.6081 0.0187 1.0030 0.0206 -2.4932 0.0603 7.7995 7.8495 7.6350 7.6116 7.5976 7.6292 7.6023 7.5950 7.5863 7.5811 7.5498 7.5443 7.5420 7.5517 7.5391 7.5356 1.4950 0.9134 0.8928 0.9688 0.9814 0.9852 0.9935 1.0063 0.9932 0.9924 0.9968 0.9953 0.9951 0.9840 0.9824 0.9820 -2.3750 -2.3104 -2.3810 -2.6162 -2.7496 -2.7258 -2.7367 -2.5675 -2.4563 -2.5446 -2.6136 -2.6646 -2.6493 -2.5584 -2.5458 -2.6044 0.2977 -4164729.9356 
-17.0587 4.4989 10.5777 0.1416 63.8085 0.0455 0.3154 7.6093 0.0085 1.0097 0.0194 -2.5066 0.0717 7.8003 7.8495 7.6355 7.6116 7.5976 7.6292 7.6023 7.5951 7.5863 7.5811 7.5498 7.5443 7.5420 7.5529 7.5391 7.5356 1.4962 0.9075 0.8928 0.9693 0.9814 0.9852 0.9935 1.0063 0.9932 0.9924 0.9968 0.9953 0.9954 0.9840 0.9824 0.9820 -2.3812 -2.3104 -2.3810 -2.6162 -2.7496 -2.7235 -2.7405 -2.5675 -2.4563 -2.5446 -2.6136 -2.6646 -2.6493 -2.5584 -2.5458 -2.5988 0.2977 -4164723.9086 
-17.0587 4.4989 10.5777 0.1416 63.8085 0.0455 0.3154 7.6074 0.0056 1.0029 0.0210 -2.4816 0.0567 7.8003 7.8497 7.6355 7.6116 7.5976 7.6292 7.6023 7.5951 7.5861 7.5811 7.5498 7.5443 7.5410 7.5529 7.5391 7.5356 1.4962 0.9025 0.8888 0.9693 0.9814 0.9852 0.9935 1.0063 0.9932 0.9924 0.9975 0.9953 0.9954 0.9840 0.9824 0.9820 -2.3836 -2.3104 -2.3597 -2.6162 -2.7510 -2.7235 -2.7405 -2.5675 -2.4563 -2.5458 -2.6139 -2.6646 -2.6493 -2.5584 -2.5458 -2.5988 0.2971 -4164725.2583 
-17.0587 4.4989 10.5777 0.1416 63.7564 0.0455 0.3154 7.6077 0.0075 1.0129 0.0188 -2.5122 0.0898 7.8003 7.8497 7.6364 7.6116 7.5973 7.6292 7.6027 7.5951 7.5867 7.5811 7.5498 7.5443 7.5412 7.5529 7.5385 7.5356 1.4929 0.9025 0.8888 0.9693 0.9811 0.9854 0.9935 1.0063 0.9932 0.9927 0.9975 0.9953 0.9954 0.9830 0.9819 0.9820 -2.3836 -2.3104 -2.3608 -2.6148 -2.7510 -2.7255 -2.7405 -2.5675 -2.4563 -2.5436 -2.6139 -2.6646 -2.6493 -2.5584 -2.5458 -2.5988 0.2967 -4164727.4092 
-17.1795 4.4989 10.5777 0.1416 63.7564 0.0455 0.3154 7.6050 0.0059 1.0003 0.0190 -2.5048 0.0485 7.8003 7.8490 7.6364 7.6116 7.5973 7.6292 7.6027 7.5952 7.5867 7.5811 7.5498 7.5452 7.5412 7.5539 7.5393 7.5356 1.4978 0.9025 0.8888 0.9693 0.9811 0.9854 0.9941 1.0063 0.9932 0.9927 0.9980 0.9953 0.9946 0.9830 0.9819 0.9820 -2.3826 -2.3101 -2.3608 -2.6148 -2.7510 -2.7328 -2.7402 -2.5653 -2.4518 -2.5436 -2.6110 -2.6646 -2.6493 -2.5584 -2.5613 -2.6102 0.2964 -4164724.6965 
-17.1077 4.4989 10.5832 0.1416 63.7564 0.0455 0.3154 7.6048 0.0090 1.0070 0.0138 -2.4739 0.1434 7.8003 7.8490 7.6364 7.6116 7.5982 7.6289 7.6027 7.5952 7.5874 7.5811 7.5498 7.5452 7.5411 7.5539 7.5393 7.5356 1.4980 0.9151 0.8888 0.9696 0.9810 0.9854 0.9941 1.0063 0.9932 0.9927 0.9980 0.9949 0.9946 0.9826 0.9819 0.9820 -2.3826 -2.3101 -2.3608 -2.6234 -2.7510 -2.7328 -2.7402 -2.5653 -2.4518 -2.5436 -2.6110 -2.6696 -2.6493 -2.5507 -2.5613 -2.6102 0.2941 -4164722.3716 
-17.1077 4.4989 10.5832 0.1416 63.7564 0.0455 0.3154 7.6078 0.0075 1.0067 0.0213 -2.5197 0.0593 7.8003 7.8490 7.6364 7.6116 7.5977 7.6289 7.6027 7.5952 7.5885 7.5824 7.5498 7.5444 7.5411 7.5539 7.5393 7.5356 1.4980 0.9151 0.8888 0.9696 0.9805 0.9854 0.9941 1.0063 0.9932 0.9927 0.9967 0.9949 0.9946 0.9820 0.9819 0.9817 -2.3826 -2.3101 -2.3608 -2.6234 -2.7510 -2.7328 -2.7402 -2.5653 -2.4518 -2.5436 -2.6067 -2.6651 -2.6493 -2.5507 -2.5448 -2.6085 0.2955 -4164721.4170 
-17.1077 4.4989 10.5832 0.1416 63.7564 0.0455 0.3154 7.6099 0.0054 1.0102 0.0096 -2.5034 0.0397 7.8003 7.8490 7.6364 7.6116 7.5977 7.6289 7.6028 7.5952 7.5885 7.5826 7.5514 7.5444 7.5416 7.5539 7.5393 7.5356 1.4989 0.9160 0.8882 0.9696 0.9803 0.9854 0.9941 1.0063 0.9922 0.9927 0.9967 0.9965 0.9940 0.9820 0.9812 0.9817 -2.3826 -2.3053 -2.3608 -2.6234 -2.7443 -2.7328 -2.7402 -2.5653 -2.4518 -2.5436 -2.6067 -2.6667 -2.6493 -2.5507 -2.5571 -2.5983 0.2978 -4164723.4855 
-17.1077 4.4989 10.5832 0.1416 63.9030 0.0455 0.3154 7.6083 0.0101 1.0065 0.0148 -2.4975 0.0708 7.8003 7.8487 7.6387 7.6103 7.5977 7.6293 7.6028 7.5952 7.5885 7.5810 7.5514 7.5437 7.5415 7.5539 7.5405 7.5356 1.4992 0.9160 0.8882 0.9696 0.9823 0.9854 0.9941 1.0063 0.9922 0.9927 0.9954 0.9965 0.9940 0.9820 0.9812 0.9819 -2.3826 -2.3136 -2.3608 -2.6234 -2.7592 -2.7229 -2.7402 -2.5653 -2.4518 -2.5436 -2.6067 -2.6691 -2.6493 -2.5507 -2.5571 -2.5983 0.2968 -4164721.0297 
-17.1077 4.4989 10.5832 0.1416 63.9030 0.0459 0.3154 7.6068 0.0111 1.0065 0.0331 -2.4900 0.0369 7.8003 7.8492 7.6365 7.6106 7.5977 7.6293 7.6023 7.5950 7.5883 7.5810 7.5514 7.5437 7.5415 7.5541 7.5405 7.5356 1.4992 0.9160 0.8882 0.9696 0.9818 0.9854 0.9941 1.0063 0.9922 0.9927 0.9954 0.9965 0.9955 0.9820 0.9812 0.9819 -2.3826 -2.3136 -2.3608 -2.6234 -2.7592 -2.7189 -2.7402 -2.5653 -2.4517 -2.5436 -2.6067 -2.6691 -2.6493 -2.5565 -2.5571 -2.6022 0.2966 -4164721.0297 
-17.1077 4.4989 10.5832 0.1416 63.9030 0.0459 0.3154 7.6077 0.0056 1.0017 0.0126 -2.5016 0.0810 7.8003 7.8492 7.6365 7.6106 7.5977 7.6293 7.6023 7.5950 7.5878 7.5821 7.5514 7.5437 7.5417 7.5536 7.5405 7.5356 1.4992 0.9160 0.8882 0.9690 0.9818 0.9846 0.9941 1.0061 0.9939 0.9927 0.9954 0.9965 0.9955 0.9820 0.9814 0.9819 -2.3826 -2.3158 -2.3608 -2.6234 -2.7592 -2.7189 -2.7402 -2.5653 -2.4517 -2.5395 -2.6183 -2.6691 -2.6531 -2.5514 -2.5571 -2.6022 0.2939 -4164720.0933 
-17.1077 4.4989 10.5639 0.1423 63.9030 0.0459 0.3154 7.6068 0.0048 1.0035 0.0140 -2.5282 0.1074 7.8003 7.8492 7.6365 7.6106 7.5981 7.6306 7.6023 7.5950 7.5878 7.5821 7.5514 7.5437 7.5417 7.5536 7.5400 7.5356 1.4992 0.9160 0.8882 0.9690 0.9815 0.9846 0.9941 1.0061 0.9939 0.9927 0.9962 0.9965 0.9951 0.9820 0.9814 0.9819 -2.3732 -2.3114 -2.3608 -2.6234 -2.7546 -2.7189 -2.7402 -2.5653 -2.4517 -2.5395 -2.6183 -2.6661 -2.6531 -2.5514 -2.5571 -2.6022 0.2932 -4164720.2307 
-17.1077 4.8411 10.6069 0.1423 63.9030 0.0459 0.3152 7.6076 0.0072 1.0088 0.0159 -2.4999 0.1122 7.8006 7.8492 7.6365 7.6106 7.5978 7.6303 7.6022 7.5950 7.5874 7.5799 7.5514 7.5437 7.5417 7.5536 7.5400 7.5356 1.4989 0.9160 0.8913 0.9697 0.9815 0.9846 0.9941 1.0061 0.9924 0.9955 0.9962 0.9965 0.9947 0.9820 0.9827 0.9825 -2.3732 -2.3114 -2.3608 -2.6234 -2.7546 -2.7189 -2.7402 -2.5653 -2.4517 -2.5395 -2.6142 -2.6661 -2.6531 -2.5514 -2.5516 -2.6022 0.2925 -4164719.4213 
-17.1077 4.8411 10.6069 0.1441 63.9030 0.0441 0.3152 7.6082 0.0084 1.0055 0.0106 -2.4922 0.0452 7.8006 7.8497 7.6365 7.6106 7.5978 7.6305 7.6022 7.5950 7.5874 7.5799 7.5501 7.5437 7.5417 7.5536 7.5400 7.5356 1.5000 0.9160 0.8913 0.9698 0.9815 0.9846 0.9941 1.0061 0.9924 0.9955 0.9962 0.9965 0.9947 0.9820 0.9827 0.9825 -2.3852 -2.3114 -2.3608 -2.6234 -2.7546 -2.7378 -2.7402 -2.5666 -2.4507 -2.5395 -2.6112 -2.6714 -2.6531 -2.5505 -2.5516 -2.6036 0.2930 -4164723.5860 
-17.2361 4.8411 10.5945 0.1441 63.7896 0.0441 0.3152 7.6084 0.0096 1.0090 0.0090 -2.4970 0.0478 7.8006 7.8492 7.6365 7.6106 7.5978 7.6305 7.6022 7.5950 7.5874 7.5795 7.5501 7.5437 7.5417 7.5536 7.5395 7.5356 1.5000 0.9160 0.8913 0.9698 0.9815 0.9846 0.9950 1.0061 0.9924 0.9955 0.9965 0.9972 0.9947 0.9825 0.9816 0.9825 -2.3852 -2.3114 -2.3608 -2.6234 -2.7546 -2.7378 -2.7402 -2.5666 -2.4507 -2.5395 -2.6112 -2.6688 -2.6531 -2.5505 -2.5516 -2.6036 0.2931 -4164720.5387 
-17.2361 4.8411 10.5945 0.1438 63.7896 0.0441 0.3159 7.6060 0.0072 1.0039 0.0132 -2.5147 0.0571 7.8006 7.8492 7.6359 7.6106 7.5978 7.6301 7.6013 7.5956 7.5888 7.5788 7.5501 7.5437 7.5417 7.5542 7.5392 7.5356 1.5000 0.9160 0.8913 0.9698 0.9815 0.9846 0.9964 1.0058 0.9913 0.9953 0.9965 0.9972 0.9947 0.9825 0.9829 0.9825 -2.3851 -2.3114 -2.3608 -2.6234 -2.7474 -2.7378 -2.7404 -2.5666 -2.4507 -2.5322 -2.6045 -2.6688 -2.6568 -2.5505 -2.5516 -2.6036 0.2931 -4164717.8901 
-17.2361 4.8411 10.5945 0.1426 63.7896 0.0441 0.3136 7.6074 0.0146 1.0030 0.0280 -2.4699 0.1189 7.8006 7.8492 7.6359 7.6106 7.5981 7.6301 7.6013 7.5956 7.5888 7.5788 7.5501 7.5428 7.5417 7.5542 7.5392 7.5356 1.5000 0.9160 0.8913 0.9698 0.9815 0.9845 0.9964 1.0058 0.9913 0.9957 0.9962 0.9972 0.9947 0.9825 0.9810 0.9825 -2.3869 -2.3109 -2.3608 -2.6234 -2.7444 -2.7378 -2.7404 -2.5666 -2.4507 -2.5322 -2.6045 -2.6685 -2.6568 -2.5436 -2.5540 -2.6149 0.2943 -4164721.4203 
-17.2361 4.8411 10.5945 0.1426 63.7896 0.0451 0.3136 7.6053 0.0115 0.9946 0.0121 -2.5097 0.0637 7.8006 7.8492 7.6383 7.6106 7.5976 7.6301 7.6013 7.5956 7.5888 7.5793 7.5501 7.5429 7.5417 7.5542 7.5401 7.5356 1.5000 0.9160 0.8913 0.9670 0.9815 0.9845 0.9960 1.0056 0.9913 0.9939 0.9965 0.9972 0.9947 0.9808 0.9810 0.9825 -2.3787 -2.3109 -2.3735 -2.6127 -2.7444 -2.7378 -2.7356 -2.5666 -2.4507 -2.5322 -2.6045 -2.6685 -2.6568 -2.5436 -2.5540 -2.6177 0.2953 -4164719.7435 
-17.2361 4.8411 10.5945 0.1433 63.6767 0.0451 0.3136 7.6102 0.0204 1.0093 0.0152 -2.4947 0.0692 7.8006 7.8492 7.6356 7.6106 7.5969 7.6301 7.6013 7.5956 7.5888 7.5793 7.5501 7.5431 7.5417 7.5544 7.5401 7.5356 1.5000 0.9267 0.8880 0.9689 0.9815 0.9845 0.9960 1.0056 0.9913 0.9939 0.9965 0.9972 0.9948 0.9808 0.9807 0.9825 -2.3788 -2.3109 -2.3735 -2.6127 -2.7444 -2.7252 -2.7436 -2.5666 -2.4507 -2.5322 -2.6043 -2.6685 -2.6568 -2.5436 -2.5540 -2.6201 0.2942 -4164722.0275 
-17.2361 4.8411 10.5945 0.1433 63.6767 0.0451 0.3136 7.6104 0.0054 1.0044 0.0103 -2.5150 0.0513 7.8006 7.8492 7.6373 7.6104 7.5969 7.6301 7.6013 7.5959 7.5888 7.5793 7.5501 7.5431 7.5417 7.5544 7.5401 7.5350 1.5000 0.9247 0.8880 0.9689 0.9823 0.9845 0.9960 1.0056 0.9913 0.9939 0.9971 0.9972 0.9948 0.9808 0.9807 0.9845 -2.3788 -2.3109 -2.3696 -2.6127 -2.7444 -2.7238 -2.7412 -2.5666 -2.4507 -2.5322 -2.6043 -2.6685 -2.6568 -2.5553 -2.5540 -2.6201 0.2942 -4164718.3371 
