orf_name,replication_time,replication_H_index
YGL110C,7.3526,161.0
YGL108C,7.3526,161.0
YGL107C,7.3526,161.0
YGL106W,7.3526,161.0
YGL105W,7.8578,162.0
YGL104C,8.363,163.0
YGL103W,8.363,163.0
YGL101W,8.363,163.0
YGL100W,10.8891,168.0
YGL099W,10.8891,168.0
YGL098W,10.8891,168.0
YGL097W,12.4047,171.0
YGL096W,11.3943,169.0
YGL095C,10.3838,167.0
YGL094C,9.8786,166.0
YGL093W,9.8786,166.0
YGL092W,9.3734,165.0
YGL091C,8.8682,164.0
YGL090W,8.8682,164.0
YGL089C,7.8578,162.0
YGL087C,7.8578,162.0
YGL086W,6.8474,160.0
YGL085W,6.3421,159.0
YGL084C,6.3421,159.0
YGL083W,6.3421,159.0
YGL082W,6.3421,159.0
YGL081W,6.8474,160.0
YGL080W,6.8474,160.0
YGL079W,6.3421,159.0
YGL078C,6.8474,160.0
YGL077C,7.3526,161.0
YGL076C,7.8578,162.0
YGL075C,6.8474,160.0
YGL073W,6.8474,160.0
YGL071W,6.8474,160.0
YGL070C,6.3421,159.0
YGL068W,5.8369,158.0
YGL067W,5.8369,158.0
YGL066W,5.3317,157.0
YGL065C,4.3213,155.0
YGL064C,3.3109,153.0
YGL063W,3.3109,153.0
YGL062W,2.8056,152.0
YGL061C,3.8161,154.0
YGL060W,3.8161,154.0
YGL059W,4.3213,155.0
YGL058W,4.3213,155.0
YGL057C,5.8369,158.0
YGL056C,6.3421,159.0
YGL055W,6.3421,159.0
YGL054C,6.8474,160.0
YGL053W,6.8474,160.0
YGL051W,6.8474,160.0
YGL050W,4.8265,156.0
YGL049C,3.3109,153.0
YGL048C,2.3004,151.0
YGL047W,2.3004,151.0
YGL045W,2.3004,151.0
YGL044C,1.7952,150.0
YGL043W,1.7952,150.0
YGL041C-B,1.7952,150.0
YGL041W-A,1.7952,150.0
YGL040C,1.7952,150.0
YGL039W,2.3004,151.0
YGL038C,3.3109,153.0
YGL037C,2.8056,152.0
YGL036W,2.8056,152.0
YGL035C,5.3317,157.0
YGL033W,5.8369,158.0
YGL032C,5.8369,158.0
YGL031C,7.8578,162.0
YGL030W,8.8682,164.0
YGL029W,8.8682,164.0
YGL028C,8.8682,164.0
YGL027C,9.3734,165.0
YGL026C,9.8786,166.0
YGL025C,9.8786,166.0
YGL023C,9.3734,165.0
YGL022W,9.3734,165.0
YGL021W,9.3734,165.0
YGL020C,8.363,163.0
YGL019W,8.363,163.0
YGL018C,7.8578,162.0
YGL017W,7.8578,162.0
YGL016W,6.8474,160.0
YGL015C,5.8369,158.0
YGL014W,5.8369,158.0
YGL013C,3.3109,153.0
YGL012W,3.3109,153.0
YGL011C,2.3004,151.0
YGL010W,2.3004,151.0
YGL009C,1.29,149.0
YGL008C,1.7952,150.0
YGL007C-A,1.7952,150.0
YGL006W-A,2.3004,151.0
YGL006W,2.3004,151.0
YGL005C,2.3004,151.0
YGL004C,3.3109,153.0
YGL003C,3.8161,154.0
YGL002W,3.8161,154.0
YGL001C,4.3213,155.0
YGR001C,4.8265,156.0
YGR002C,4.3213,155.0
YGR003W,4.3213,155.0
YGR004W,2.8056,152.0
YGR005C,2.3004,151.0
YGR006W,2.3004,151.0
YGR007W,2.3004,151.0
YGR008C,2.8056,152.0
YGR009C,2.3004,151.0
YGR010W,2.3004,151.0
YGR012W,2.8056,152.0
YGR013W,2.8056,152.0
YGR014W,2.8056,152.0
YGR015C,3.8161,154.0
YGR016W,3.8161,154.0
YGR017W,4.8265,156.0
YGR019W,5.3317,157.0
YGR020C,6.3421,159.0
YGR021W,6.3421,159.0
YGR023W,7.8578,162.0
YGR024C,8.8682,164.0
YGR026W,8.8682,164.0
YGR027C,8.8682,164.0
YGR028W,9.3734,165.0
YGR029W,9.8786,166.0
YGR030C,9.3734,165.0
YGR031W,9.3734,165.0
YGR031C-A,8.8682,164.0
YGR032W,8.8682,164.0
YGR033C,6.3421,159.0
YGR034W,6.3421,159.0
YGR035C,6.3421,159.0
YGR035W-A,6.3421,159.0
YGR036C,5.8369,158.0
YGR037C,5.8369,158.0
YGR038W,5.8369,158.0
YGR040W,2.8056,152.0
YGR041W,3.3109,153.0
YGR042W,3.3109,153.0
YGR043C,4.8265,156.0
YGR044C,5.8369,158.0
YGR046W,5.8369,158.0
YGR047C,6.3421,159.0
YGR048W,6.3421,159.0
YGR049W,5.8369,158.0
YGR052W,5.8369,158.0
YGR053C,7.8578,162.0
YGR054W,7.8578,162.0
YGR055W,8.8682,164.0
YGR056W,9.3734,165.0
YGR057C,9.3734,165.0
YGR058W,9.3734,165.0
YGR059W,9.3734,165.0
YGR060W,9.3734,165.0
YGR061C,9.8786,166.0
YGR062C,10.3838,167.0
YGR063C,10.3838,167.0
YGR065C,10.3838,167.0
YGR066C,9.8786,166.0
YGR067C,9.3734,165.0
YGR068C,9.8786,166.0
YGR070W,9.8786,166.0
YGR071C,9.3734,165.0
YGR072W,9.3734,165.0
YGR074W,8.363,163.0
YGR075C,8.363,163.0
YGR076C,7.8578,162.0
YGR077C,7.3526,161.0
YGR078C,7.3526,161.0
YGR079W,7.3526,161.0
YGR080W,6.3421,159.0
YGR081C,6.3421,159.0
YGR082W,6.3421,159.0
YGR083C,5.8369,158.0
YGR084C,4.8265,156.0
YGR085C,4.8265,156.0
YGR086C,3.3109,153.0
YGR087C,3.3109,153.0
YGR088W,3.3109,153.0
YGR089W,3.3109,153.0
YGR090W,4.3213,155.0
YGR091W,4.3213,155.0
YGR092W,4.3213,155.0
YGR093W,4.8265,156.0
YGR094W,5.3317,157.0
YGR095C,6.8474,160.0
YGR096W,6.8474,160.0
YGR097W,8.8682,164.0
YGR098C,9.3734,165.0
YGR099W,9.3734,165.0
YGR100W,9.3734,165.0
YGR101W,8.363,163.0
YGR102C,8.8682,164.0
YGR103W,8.8682,164.0
YGR104C,8.363,163.0
YGR105W,8.363,163.0
YGR106C,6.8474,160.0
YGR108W,4.8265,156.0
YGR109C,4.3213,155.0
YGR110W,3.3109,153.0
YGR111W,3.3109,153.0
YGR112W,3.3109,153.0
YGR113W,3.3109,153.0
YGR116W,3.8161,154.0
YGR117C,4.8265,156.0
YGR118W,4.8265,156.0
YGR119C,5.8369,158.0
YGR120C,5.8369,158.0
YGR121C,9.8786,166.0
YGR121W-A,9.8786,166.0
YGR122W,9.8786,166.0
YGR123C,10.8891,168.0
YGR124W,11.3943,169.0
YGR125W,11.3943,169.0
YGR126W,10.3838,167.0
YGR127W,10.3838,167.0
YGR128C,9.3734,165.0
YGR129W,9.3734,165.0
YGR130C,8.363,163.0
YGR131W,8.363,163.0
YGR132C,7.8578,162.0
YGR133W,7.8578,162.0
YGR134W,7.3526,161.0
YGR135W,6.3421,159.0
YGR136W,6.3421,159.0
YGR138C,5.3317,157.0
YGR140W,4.8265,156.0
YGR141W,4.3213,155.0
YGR142W,3.8161,154.0
YGR143W,3.8161,154.0
YGR144W,2.8056,152.0
YGR145W,2.8056,152.0
YGR146C,3.8161,154.0
YGR146C-A,3.8161,154.0
YGR147C,3.8161,154.0
YGR149W,4.8265,156.0
YGR150C,5.8369,158.0
YGR152C,6.3421,159.0
YGR153W,6.3421,159.0
YGR154C,6.8474,160.0
YGR155W,6.8474,160.0
YGR156W,6.8474,160.0
YGR157W,6.3421,159.0
YGR158C,3.8161,154.0
YGR159C,2.8056,152.0
YGR161C,2.3004,151.0
YGR161W-C,2.3004,151.0
YGR162W,2.3004,151.0
YGR163W,2.8056,152.0
YGR165W,2.3004,151.0
YGR166W,2.3004,151.0
YGR167W,2.3004,151.0
YGR168C,2.3004,151.0
YGR169C,2.3004,151.0
YGR169C-A,2.3004,151.0
YGR170W,2.3004,151.0
YGR171C,3.3109,153.0
YGR172C,3.3109,153.0
YGR173W,3.3109,153.0
YGR174C,3.8161,154.0
YGR174W-A,3.8161,154.0
YGR175C,4.3213,155.0
YGR177C,4.8265,156.0
YGR178C,6.3421,159.0
YGR179C,6.3421,159.0
YGR180C,7.8578,162.0
YGR181W,8.363,163.0
YGR183C,8.363,163.0
YGR184C,7.3526,161.0
YGR185C,5.8369,158.0
YGR186W,5.8369,158.0
YGR187C,4.8265,156.0
YGR188C,2.8056,152.0
YGR189C,2.8056,152.0
YGR191W,2.3004,151.0
YGR192C,1.7952,150.0
YGR193C,1.7952,150.0
YGR194C,1.29,149.0
YGR195W,1.29,149.0
YGR196C,1.7952,150.0
YGR197C,2.3004,151.0
YGR198W,2.3004,151.0
YGR199W,3.3109,153.0
YGR200C,3.8161,154.0
YGR201C,4.3213,155.0
YGR202C,4.3213,155.0
YGR203W,5.3317,157.0
YGR204W,5.3317,157.0
YGR204C-A,5.8369,158.0
YGR205W,5.8369,158.0
YGR206W,5.8369,158.0
YGR207C,6.3421,159.0
YGR208W,6.3421,159.0
YGR209C,7.3526,161.0
YGR210C,7.3526,161.0
YGR211W,7.3526,161.0
YGR212W,8.363,163.0
YGR213C,8.8682,164.0
YGR214W,8.8682,164.0
YGR215W,9.3734,165.0
YGR216C,9.8786,166.0
YGR217W,9.8786,166.0
YGR218W,11.3943,169.0
YGR220C,11.8995,170.0
YGR221C,12.4047,171.0
YGR222W,12.9099,172.0
YGR223C,12.9099,172.0
YGR224W,12.9099,172.0
YGR225W,12.9099,172.0
YGR227W,12.9099,172.0
YGR229C,11.8995,170.0
YGR230W,11.8995,170.0
YGR231C,13.4151,173.0
YGR232W,13.4151,173.0
YGR233C,11.8995,170.0
YGR234W,10.8891,168.0
YGR235C,10.3838,167.0
YGR236C,10.3838,167.0
YGR237C,8.8682,164.0
YGR238C,8.363,163.0
YGR239C,7.3526,161.0
YGR240C,6.3421,159.0
YGR240C-A,6.3421,159.0
YGR241C,5.8369,158.0
YGR243W,5.8369,158.0
YGR244C,6.3421,159.0
YGR245C,6.3421,159.0
YGR246C,6.3421,159.0
YGR247W,6.3421,159.0
YGR248W,6.8474,160.0
YGR249W,6.8474,160.0
YGR250C,6.3421,159.0
YGR251W,5.8369,158.0
YGR252W,5.8369,158.0
YGR253C,6.3421,159.0
YGR254W,6.3421,159.0
YGR255C,7.8578,162.0
YGR256W,7.8578,162.0
YGR257C,8.363,163.0
YGR258C,8.8682,164.0
YGR260W,9.3734,165.0
YGR261C,10.3838,167.0
YGR262C,10.8891,168.0
YGR263C,10.8891,168.0
YGR264C,11.3943,169.0
YGR266W,11.3943,169.0
YGR267C,12.4047,171.0
YGR268C,12.4047,171.0
YGR270W,12.4047,171.0
YGR271W,12.9099,172.0
YGR271C-A,13.4151,173.0
YGR273C,13.4151,173.0
YGR274C,12.4047,171.0
YGR275W,12.4047,171.0
YGR276C,12.4047,171.0
YGR277C,12.4047,171.0
YGR278W,12.4047,171.0
YGR279C,11.3943,169.0
YGR281W,11.3943,169.0
YGR282C,9.8786,166.0
YGR283C,8.8682,164.0
YGR284C,8.363,163.0
YGR285C,8.363,163.0
YGR286C,8.363,163.0
YGR287C,8.8682,164.0
YGR288W,8.8682,164.0
YGR289C,8.8682,164.0
YHL047C,8.8682,164.0
YHL044W,9.8786,166.0
YHL043W,9.8786,166.0
YHL042W,9.8786,166.0
YHL040C,9.8786,166.0
YHL039W,9.8786,166.0
YHL038C,10.8891,168.0
YHL036W,10.8891,168.0
YHL035C,9.3734,165.0
YHL034C,8.363,163.0
YHL032C,7.8578,162.0
YHL030W,7.8578,162.0
YHL029C,5.3317,157.0
YHL028W,5.3317,157.0
YHL027W,4.3213,155.0
YHL026C,3.3109,153.0
YHL025W,3.3109,153.0
YHL024W,3.3109,153.0
YHL023C,3.3109,153.0
YHL022C,2.8056,152.0
YHL021C,2.8056,152.0
YHL020C,3.8161,154.0
YHL019C,3.8161,154.0
YHL018W,3.8161,154.0
YHL017W,3.8161,154.0
YHL016C,5.3317,157.0
YHL015W-A,5.3317,157.0
YHL015W,6.3421,159.0
YHL014C,6.8474,160.0
YHL013C,6.8474,160.0
YHL012W,6.8474,160.0
YHL011C,7.8578,162.0
YHL010C,7.3526,161.0
YHL009C,7.3526,161.0
YHL007C,6.3421,159.0
YHL006C,6.3421,159.0
YHL004W,5.3317,157.0
YHL003C,4.8265,156.0
YHL002W,4.8265,156.0
YHL001W,4.8265,156.0
YHR001W,3.8161,154.0
YHR001W-A,3.8161,154.0
YHR002W,3.8161,154.0
YHR003C,2.8056,152.0
YHR004C,2.3004,151.0
YHR005C,1.7952,150.0
YHR005C-A,1.7952,150.0
YHR006W,1.7952,150.0
YHR007C,1.7952,150.0
YHR007C-A,1.7952,150.0
YHR008C,2.3004,151.0
YHR009C,1.7952,150.0
YHR010W,1.7952,150.0
YHR011W,1.7952,150.0
YHR012W,2.3004,151.0
YHR013C,2.3004,151.0
YHR014W,2.3004,151.0
YHR015W,3.3109,153.0
YHR016C,2.8056,152.0
YHR017W,2.8056,152.0
YHR018C,3.8161,154.0
YHR019C,3.3109,153.0
YHR020W,3.3109,153.0
YHR021C,7.3526,161.0
YHR021W-A,6.8474,160.0
YHR022C,6.8474,160.0
YHR022C-A,7.3526,161.0
YHR023W,7.3526,161.0
YHR024C,7.3526,161.0
YHR025W,7.3526,161.0
YHR026W,7.3526,161.0
YHR027C,5.8369,158.0
YHR028C,5.8369,158.0
YHR029C,5.8369,158.0
YHR030C,5.8369,158.0
YHR031C,6.3421,159.0
YHR032W,6.3421,159.0
YHR033W,7.8578,162.0
YHR034C,8.363,163.0
YHR035W,8.363,163.0
YHR036W,8.8682,164.0
YHR037W,9.8786,166.0
YHR038W,9.3734,165.0
YHR039C,9.3734,165.0
YHR039C-A,10.3838,167.0
YHR040W,10.3838,167.0
YHR041C,11.3943,169.0
YHR042W,11.3943,169.0
YHR043C,11.8995,170.0
YHR044C,11.8995,170.0
YHR045W,12.4047,171.0
YHR046C,12.4047,171.0
YHR047C,12.9099,172.0
YHR048W,12.4047,171.0
YHR049W,12.4047,171.0
YHR050W,11.8995,170.0
YHR050W-A,11.3943,169.0
YHR051W,11.3943,169.0
YHR052W,11.3943,169.0
YHR054C,11.3943,169.0
YHR055C,11.3943,169.0
YHR056C,11.3943,169.0
YHR057C,11.3943,169.0
YHR058C,11.3943,169.0
YHR059W,11.3943,169.0
YHR060W,11.3943,169.0
YHR061C,11.3943,169.0
YHR062C,10.8891,168.0
YHR063C,9.8786,166.0
YHR064C,9.3734,165.0
YHR065C,8.363,163.0
YHR066W,8.363,163.0
YHR067W,8.363,163.0
YHR068W,7.8578,162.0
YHR069C,7.3526,161.0
YHR070W,7.3526,161.0
YHR071W,6.3421,159.0
YHR072W,5.8369,158.0
YHR072W-A,5.3317,157.0
YHR073W,5.3317,157.0
YHR074W,5.3317,157.0
YHR075C,6.3421,159.0
YHR076W,7.3526,161.0
YHR077C,7.8578,162.0
YHR078W,7.8578,162.0
YHR079C,8.8682,164.0
YHR079C-A,8.8682,164.0
YHR080C,9.3734,165.0
YHR081W,9.3734,165.0
YHR082C,9.3734,165.0
YHR083W,9.3734,165.0
YHR084W,7.8578,162.0
YHR085W,7.3526,161.0
YHR086W,6.3421,159.0
YHR086W-A,5.3317,157.0
YHR087W,5.3317,157.0
YHR088W,3.8161,154.0
YHR089C,4.3213,155.0
YHR090C,4.3213,155.0
YHR091C,3.8161,154.0
YHR092C,3.3109,153.0
YHR094C,1.7952,150.0
YHR096C,2.3004,151.0
YHR097C,1.7952,150.0
YHR098C,2.8056,152.0
YHR099W,2.8056,152.0
YHR100C,5.8369,158.0
YHR101C,6.3421,159.0
YHR102W,6.3421,159.0
YHR103W,7.8578,162.0
YHR104W,8.8682,164.0
YHR105W,8.8682,164.0
YHR106W,9.8786,166.0
YHR107C,10.3838,167.0
YHR108W,10.3838,167.0
YHR109W,10.3838,167.0
YHR110W,10.8891,168.0
YHR111W,11.3943,169.0
YHR112C,10.8891,168.0
YHR113W,10.8891,168.0
YHR114W,10.8891,168.0
YHR115C,10.3838,167.0
YHR116W,10.3838,167.0
YHR117W,10.3838,167.0
YHR118C,9.3734,165.0
YHR119W,9.3734,165.0
YHR120W,8.8682,164.0
YHR121W,8.363,163.0
YHR122W,7.8578,162.0
YHR123W,7.8578,162.0
YHR124W,7.3526,161.0
YHR126C,7.8578,162.0
YHR127W,7.8578,162.0
YHR128W,7.3526,161.0
YHR129C,7.3526,161.0
YHR131C,8.363,163.0
YHR132C,8.8682,164.0
YHR132W-A,8.8682,164.0
YHR133C,9.3734,165.0
YHR134W,9.3734,165.0
YHR135C,8.363,163.0
YHR136C,8.363,163.0
YHR137W,8.363,163.0
YHR138C,8.363,163.0
YHR139C,7.3526,161.0
YHR140W,7.3526,161.0
YHR141C,6.8474,160.0
YHR142W,6.8474,160.0
YHR143W,6.3421,159.0
YHR143W-A,6.3421,159.0
YHR144C,6.3421,159.0
YHR146W,5.8369,158.0
YHR147C,5.3317,157.0
YHR148W,5.3317,157.0
YHR149C,5.3317,157.0
YHR150W,6.3421,159.0
YHR151C,8.363,163.0
YHR152W,8.363,163.0
YHR153C,8.363,163.0
YHR154W,8.363,163.0
YHR155W,10.3838,167.0
YHR156C,9.8786,166.0
YHR157W,9.8786,166.0
YHR158C,9.3734,165.0
YHR159W,9.3734,165.0
YHR160C,9.3734,165.0
YHR161C,8.8682,164.0
YHR162W,8.8682,164.0
YHR163W,8.8682,164.0
YHR164C,6.8474,160.0
YHR165C,3.8161,154.0
YHR166C,3.3109,153.0
YHR167W,3.3109,153.0
YHR168W,3.3109,153.0
YHR169W,2.8056,152.0
YHR170W,2.3004,151.0
YHR171W,1.7952,150.0
YHR172W,1.7952,150.0
YHR174W,2.8056,152.0
YHR175W,2.8056,152.0
YHR175W-A,3.3109,153.0
YHR176W,3.3109,153.0
YHR177W,3.8161,154.0
YHR178W,4.8265,156.0
YHR179W,5.8369,158.0
YHR181W,7.3526,161.0
YHR182W,7.3526,161.0
YHR183W,6.8474,160.0
YHR184W,7.8578,162.0
YHR185C,8.363,163.0
YHR186C,9.3734,165.0
YHR187W,9.3734,165.0
YHR188C,8.8682,164.0
YHR189W,8.8682,164.0
YHR190W,8.8682,164.0
YHR191C,8.8682,164.0
YHR192W,8.8682,164.0
YHR193C,8.363,163.0
YHR194W,8.363,163.0
YHR195W,7.8578,162.0
YHR196W,7.8578,162.0
YHR197W,7.3526,161.0
YHR198C,6.8474,160.0
YHR199C,6.8474,160.0
YHR199C-A,6.8474,160.0
YHR200W,6.8474,160.0
YHR201C,6.3421,159.0
YHR202W,6.3421,159.0
YHR203C,6.8474,160.0
YHR204W,6.8474,160.0
YHR205W,7.8578,162.0
YHR206W,7.8578,162.0
YHR207C,8.8682,164.0
YHR208W,7.8578,162.0
YHR209W,8.363,163.0
YHR210C,7.8578,162.0
YHR211W,7.8578,162.0
YHR216W,7.8578,162.0
YIL169C,11.3943,169.0
YIL166C,9.8786,166.0
YIL165C,8.8682,164.0
YIL164C,8.8682,164.0
YIL162W,9.8786,166.0
YIL161W,10.3838,167.0
YIL160C,10.8891,168.0
YIL159W,10.8891,168.0
YIL158W,10.8891,168.0
YIL157C,10.8891,168.0
YIL156W-B,10.8891,168.0
YIL156W,10.8891,168.0
YIL155C,9.8786,166.0
YIL154C,9.3734,165.0
YIL153W,9.3734,165.0
YIL152W,9.3734,165.0
YIL151C,8.8682,164.0
YIL150C,7.8578,162.0
YIL149C,5.8369,158.0
YIL148W,5.8369,158.0
YIL147C,4.8265,156.0
YIL146C,5.8369,158.0
YIL145C,5.3317,157.0
YIL144W,5.3317,157.0
YIL143C,6.3421,159.0
YIL142W,6.3421,159.0
YIL140W,6.3421,159.0
YIL139C,6.3421,159.0
YIL138C,6.8474,160.0
YIL137C,5.3317,157.0
YIL136W,4.8265,156.0
YIL135C,3.8161,154.0
YIL134C-A,3.8161,154.0
YIL134W,2.8056,152.0
YIL133C,2.8056,152.0
YIL132C,2.8056,152.0
YIL131C,3.3109,153.0
YIL130W,3.3109,153.0
YIL129C,4.3213,155.0
YIL128W,4.3213,155.0
YIL127C,6.3421,159.0
YIL126W,6.3421,159.0
YIL125W,7.3526,161.0
YIL124W,8.363,163.0
YIL123W,8.363,163.0
YIL122W,8.363,163.0
YIL121W,8.8682,164.0
YIL120W,10.3838,167.0
YIL119C,11.3943,169.0
YIL118W,11.3943,169.0
YIL117C,10.8891,168.0
YIL116W,10.8891,168.0
YIL115C,9.8786,166.0
YIL114C,10.3838,167.0
YIL113W,10.3838,167.0
YIL112W,10.3838,167.0
YIL111W,10.3838,167.0
YIL110W,10.3838,167.0
YIL109C,9.3734,165.0
YIL108W,9.3734,165.0
YIL107C,8.8682,164.0
YIL106W,8.8682,164.0
YIL105C,7.3526,161.0
YIL104C,6.8474,160.0
YIL103W,6.8474,160.0
YIL102C-A,6.8474,160.0
YIL102C,6.8474,160.0
YIL101C,7.8578,162.0
YIL099W,7.8578,162.0
YIL098C,8.363,163.0
YIL097W,8.363,163.0
YIL096C,8.8682,164.0
YIL095W,8.8682,164.0
YIL094C,8.363,163.0
YIL093C,8.363,163.0
YIL092W,8.363,163.0
YIL091C,8.363,163.0
YIL090W,8.363,163.0
YIL089W,7.3526,161.0
YIL088C,6.8474,160.0
YIL087C,6.8474,160.0
YIL085C,5.8369,158.0
YIL084C,6.3421,159.0
YIL083C,6.3421,159.0
YIL079C,1.7952,150.0
YIL078W,1.7952,150.0
YIL077C,1.7952,150.0
YIL076W,1.7952,150.0
YIL075C,3.3109,153.0
YIL074C,4.3213,155.0
YIL073C,6.3421,159.0
YIL072W,6.3421,159.0
YIL071C,7.3526,161.0
YIL070C,6.3421,159.0
YIL069C,6.3421,159.0
YIL068C,5.3317,157.0
YIL067C,4.8265,156.0
YIL066C,4.3213,155.0
YIL065C,3.3109,153.0
YIL064W,3.3109,153.0
YIL063C,1.7952,150.0
YIL062C,1.7952,150.0
YIL061C,2.3004,151.0
YIL060W,2.3004,151.0
YIL057C,2.3004,151.0
YIL056W,2.8056,152.0
YIL055C,3.8161,154.0
YIL053W,5.8369,158.0
YIL052C,6.8474,160.0
YIL051C,6.8474,160.0
YIL050W,6.8474,160.0
YIL049W,7.3526,161.0
YIL048W,7.8578,162.0
YIL047C,9.3734,165.0
YIL046W-A,9.3734,165.0
YIL046W,9.3734,165.0
YIL045W,11.3943,169.0
YIL044C,10.8891,168.0
YIL043C,10.8891,168.0
YIL042C,10.8891,168.0
YIL041W,10.8891,168.0
YIL040W,10.8891,168.0
YIL039W,10.8891,168.0
YIL038C,11.8995,170.0
YIL037C,11.3943,169.0
YIL036W,11.3943,169.0
YIL035C,10.8891,168.0
YIL034C,10.8891,168.0
YIL033C,10.3838,167.0
YIL031W,10.3838,167.0
YIL030C,8.8682,164.0
YIL029C,8.8682,164.0
YIL027C,8.363,163.0
YIL026C,7.3526,161.0
YIL024C,6.8474,160.0
YIL023C,6.8474,160.0
YIL022W,5.8369,158.0
YIL021W,5.8369,158.0
YIL020C,6.3421,159.0
YIL019W,6.8474,160.0
YIL018W,6.8474,160.0
YIL017C,8.8682,164.0
YIL016W,8.8682,164.0
YIL015W,8.8682,164.0
YIL014C-A,7.8578,162.0
YIL014W,7.8578,162.0
YIL013C,5.3317,157.0
YIL011W,4.3213,155.0
YIL010W,4.3213,155.0
YIL009C-A,3.3109,153.0
YIL009W,1.7952,150.0
YIL008W,1.7952,150.0
YIL007C,2.3004,151.0
YIL006W,2.3004,151.0
YIL005W,2.3004,151.0
YIL004C,2.8056,152.0
YIL003W,3.3109,153.0
YIL002W-A,3.3109,153.0
YIL002C,3.3109,153.0
YIL001W,3.3109,153.0
YIR001C,2.8056,152.0
YIR002C,3.8161,154.0
YIR003W,3.8161,154.0
YIR004W,3.8161,154.0
YIR005W,3.8161,154.0
YIR006C,5.8369,158.0
YIR007W,5.8369,158.0
YIR008C,7.3526,161.0
YIR009W,7.3526,161.0
YIR010W,7.3526,161.0
YIR011C,7.8578,162.0
YIR012W,7.8578,162.0
YIR013C,8.8682,164.0
YIR014W,9.3734,165.0
YIR015W,9.3734,165.0
YIR016W,9.3734,165.0
YIR017C,9.3734,165.0
YIR018W,9.3734,165.0
YIR018C-A,8.8682,164.0
YIR019C,5.8369,158.0
YIR021W,4.8265,156.0
YIR021W-A,4.8265,156.0
YIR022W,4.8265,156.0
YIR023W,3.3109,153.0
YIR024C,2.3004,151.0
YIR025W,2.3004,151.0
YIR026C,1.7952,150.0
YIR027C,1.29,149.0
YIR028W,1.29,149.0
YIR029W,1.29,149.0
YIR030C,1.29,149.0
YIR031C,1.29,149.0
YIR032C,1.7952,150.0
YIR033W,1.7952,150.0
YIR034C,2.3004,151.0
YIR035C,3.3109,153.0
YIR036C,3.3109,153.0
YIR037W,4.3213,155.0
YIR038C,4.3213,155.0
YIR042C,8.363,163.0
YJL218W,10.8891,168.0
YJL217W,10.8891,168.0
YJL216C,11.3943,169.0
YJL214W,11.3943,169.0
YJL213W,11.3943,169.0
YJL212C,11.3943,169.0
YJL210W,11.3943,169.0
YJL209W,11.3943,169.0
YJL208C,10.8891,168.0
YJL207C,9.8786,166.0
YJL206C,9.3734,165.0
YJL205C,9.3734,165.0
YJL204C,8.363,163.0
YJL203W,8.363,163.0
YJL201W,8.363,163.0
YJL200C,6.3421,159.0
YJL198W,5.3317,157.0
YJL197W,4.3213,155.0
YJL196C,4.3213,155.0
YJL194W,5.3317,157.0
YJL193W,5.3317,157.0
YJL192C,5.8369,158.0
YJL191W,5.8369,158.0
YJL190C,5.8369,158.0
YJL189W,5.8369,158.0
YJL187C,6.8474,160.0
YJL186W,6.8474,160.0
YJL185C,6.8474,160.0
YJL184W,6.8474,160.0
YJL183W,6.8474,160.0
YJL181W,7.3526,161.0
YJL180C,5.8369,158.0
YJL179W,5.8369,158.0
YJL178C,4.8265,156.0
YJL177W,4.8265,156.0
YJL176C,3.3109,153.0
YJL174W,3.3109,153.0
YJL173C,2.8056,152.0
YJL172W,3.3109,153.0
YJL171C,3.3109,153.0
YJL170C,3.8161,154.0
YJL168C,4.3213,155.0
YJL167W,4.3213,155.0
YJL166W,4.8265,156.0
YJL165C,6.3421,159.0
YJL164C,5.8369,158.0
YJL163C,5.8369,158.0
YJL162C,5.8369,158.0
YJL161W,6.8474,160.0
YJL160C,8.363,163.0
YJL159W,8.363,163.0
YJL158C,10.8891,168.0
YJL157C,11.3943,169.0
YJL156C,10.8891,168.0
YJL155C,10.8891,168.0
YJL154C,11.8995,170.0
YJL153C,11.3943,169.0
YJL151C,11.3943,169.0
YJL149W,11.8995,170.0
YJL148W,11.8995,170.0
YJL147C,11.3943,169.0
YJL146W,10.8891,168.0
YJL145W,10.8891,168.0
YJL144W,10.8891,168.0
YJL143W,10.8891,168.0
YJL141C,10.8891,168.0
YJL140W,10.8891,168.0
YJL139C,10.8891,168.0
YJL138C,10.8891,168.0
YJL137C,10.3838,167.0
YJL136W-A,10.3838,167.0
YJL136C,8.8682,164.0
YJL134W,8.8682,164.0
YJL133C-A,8.8682,164.0
YJL133W,8.8682,164.0
YJL132W,7.3526,161.0
YJL131C,7.3526,161.0
YJL130C,7.8578,162.0
YJL129C,8.8682,164.0
YJL128C,8.8682,164.0
YJL127C-B,8.363,163.0
YJL127C,7.8578,162.0
YJL126W,7.8578,162.0
YJL125C,6.3421,159.0
YJL124C,4.8265,156.0
YJL123C,3.3109,153.0
YJL122W,3.3109,153.0
YJL121C,2.3004,151.0
YJL118W,2.3004,151.0
YJL117W,2.3004,151.0
YJL116C,1.29,149.0
YJL115W,1.29,149.0
YJL112W,1.7952,150.0
YJL111W,2.3004,151.0
YJL110C,2.8056,152.0
YJL109C,3.8161,154.0
YJL108C,3.8161,154.0
YJL107C,3.8161,154.0
YJL106W,4.3213,155.0
YJL105W,5.3317,157.0
YJL104W,5.3317,157.0
YJL103C,5.3317,157.0
YJL102W,5.3317,157.0
YJL101C,6.3421,159.0
YJL100W,6.3421,159.0
