orf_name,replication_time,replication_H_index
YGL090W,10.7405,116.0
YGL089C,9.5782,114.0
YGL087C,9.5782,114.0
YGL086W,8.997,113.0
YGL085W,8.997,113.0
YGL084C,8.4159,112.0
YGL083W,8.4159,112.0
YGL082W,8.4159,112.0
YGL081W,8.997,113.0
YGL080W,8.997,113.0
YGL079W,8.997,113.0
YGL078C,8.997,113.0
YGL077C,9.5782,114.0
YGL076C,10.1593,115.0
YGL075C,9.5782,114.0
YGL073W,9.5782,114.0
YGL071W,9.5782,114.0
YGL070C,8.997,113.0
YGL068W,8.997,113.0
YGL067W,8.997,113.0
YGL066W,8.4159,112.0
YGL065C,8.4159,112.0
YGL064C,7.2535,110.0
YGL063W,7.2535,110.0
YGL062W,6.6724,109.0
YGL061C,7.2535,110.0
YGL060W,7.2535,110.0
YGL059W,7.8347,111.0
YGL058W,7.8347,111.0
YGL057C,8.997,113.0
YGL056C,9.5782,114.0
YGL055W,9.5782,114.0
YGL054C,10.1593,115.0
YGL053W,10.1593,115.0
YGL051W,10.1593,115.0
YGL050W,8.4159,112.0
YGL049C,6.6724,109.0
YGL048C,6.6724,109.0
YGL047W,6.6724,109.0
YGL045W,7.2535,110.0
YGL044C,5.51,107.0
YGL043W,5.51,107.0
YGL041C-B,5.51,107.0
YGL041W-A,5.51,107.0
YGL040C,5.51,107.0
YGL039W,5.51,107.0
YGL038C,6.6724,109.0
YGL037C,6.6724,109.0
YGL036W,6.6724,109.0
YGL035C,8.997,113.0
YGL033W,9.5782,114.0
YGL032C,9.5782,114.0
YGL031C,10.7405,116.0
YGL030W,11.3217,117.0
YGL029W,11.3217,117.0
YGL028C,11.3217,117.0
YGL027C,11.3217,117.0
YGL026C,11.9028,118.0
YGL025C,11.3217,117.0
YGL023C,10.7405,116.0
YGL022W,10.7405,116.0
YGL021W,10.7405,116.0
YGL020C,10.1593,115.0
YGL019W,10.1593,115.0
YGL018C,10.1593,115.0
YGL017W,10.1593,115.0
YGL016W,8.997,113.0
YGL015C,8.4159,112.0
YGL014W,8.4159,112.0
YGL013C,6.6724,109.0
YGL012W,6.6724,109.0
YGL011C,6.0912,108.0
YGL010W,6.0912,108.0
YGL009C,4.9289,106.0
YGL008C,5.51,107.0
YGL007C-A,5.51,107.0
YGL006W-A,6.0912,108.0
YGL006W,6.0912,108.0
YGL005C,6.0912,108.0
YGL004C,7.2535,110.0
YGL003C,7.2535,110.0
YGL002W,7.2535,110.0
YGL001C,7.8347,111.0
YGR001C,7.8347,111.0
YGR002C,7.2535,110.0
YGR003W,7.2535,110.0
YGR004W,6.0912,108.0
YGR005C,6.6724,109.0
YGR006W,6.6724,109.0
YGR007W,6.6724,109.0
YGR008C,8.4159,112.0
YGR009C,7.8347,111.0
YGR010W,7.8347,111.0
YGR012W,8.4159,112.0
YGR013W,8.4159,112.0
YGR014W,7.8347,111.0
YGR015C,7.2535,110.0
YGR016W,7.2535,110.0
YGR017W,7.8347,111.0
YGR019W,7.8347,111.0
YGR020C,8.997,113.0
YGR021W,8.997,113.0
YGR023W,10.1593,115.0
YGR024C,11.3217,117.0
YGR026W,11.3217,117.0
YGR027C,11.3217,117.0
YGR028W,11.3217,117.0
YGR029W,11.9028,118.0
YGR030C,11.3217,117.0
YGR031W,11.3217,117.0
YGR031C-A,10.7405,116.0
YGR032W,10.7405,116.0
YGR033C,8.997,113.0
YGR034W,8.997,113.0
YGR035C,8.997,113.0
YGR035W-A,8.997,113.0
YGR036C,8.4159,112.0
YGR037C,8.4159,112.0
YGR038W,8.4159,112.0
YGR040W,6.0912,108.0
YGR041W,7.2535,110.0
YGR042W,7.2535,110.0
YGR043C,8.4159,112.0
YGR044C,8.997,113.0
YGR046W,8.997,113.0
YGR047C,9.5782,114.0
YGR048W,9.5782,114.0
YGR049W,8.997,113.0
YGR052W,8.997,113.0
YGR053C,10.7405,116.0
YGR054W,10.7405,116.0
YGR055W,11.3217,117.0
YGR056W,11.9028,118.0
YGR057C,11.9028,118.0
YGR058W,11.9028,118.0
YGR059W,11.3217,117.0
YGR060W,11.3217,117.0
YGR061C,11.9028,118.0
YGR062C,11.9028,118.0
YGR063C,11.9028,118.0
YGR065C,12.484,119.0
YGR066C,11.9028,118.0
YGR067C,11.3217,117.0
YGR068C,11.9028,118.0
YGR070W,11.9028,118.0
YGR071C,11.3217,117.0
YGR072W,11.3217,117.0
YGR074W,10.1593,115.0
YGR075C,10.1593,115.0
YGR076C,10.1593,115.0
YGR077C,9.5782,114.0
YGR078C,9.5782,114.0
YGR079W,9.5782,114.0
YGR080W,8.997,113.0
YGR081C,8.997,113.0
YGR082W,8.997,113.0
YGR083C,8.997,113.0
YGR084C,8.4159,112.0
YGR085C,8.4159,112.0
YGR086C,7.2535,110.0
YGR087C,7.2535,110.0
YGR088W,7.2535,110.0
YGR089W,7.2535,110.0
YGR090W,7.8347,111.0
YGR091W,7.8347,111.0
YGR092W,7.8347,111.0
YGR093W,8.4159,112.0
YGR094W,8.4159,112.0
YGR095C,9.5782,114.0
YGR096W,9.5782,114.0
YGR097W,10.7405,116.0
YGR098C,11.3217,117.0
YGR099W,11.3217,117.0
YGR100W,11.3217,117.0
YGR101W,10.7405,116.0
YGR102C,10.7405,116.0
YGR103W,10.7405,116.0
YGR104C,10.7405,116.0
YGR105W,10.7405,116.0
YGR106C,9.5782,114.0
YGR108W,7.8347,111.0
YGR109C,7.2535,110.0
YGR110W,6.6724,109.0
YGR111W,6.6724,109.0
YGR112W,7.2535,110.0
YGR113W,7.2535,110.0
YGR116W,6.6724,109.0
YGR117C,7.8347,111.0
YGR118W,7.8347,111.0
YGR119C,8.4159,112.0
YGR120C,8.4159,112.0
YGR121C,12.484,119.0
YGR121W-A,12.484,119.0
YGR122W,12.484,119.0
YGR123C,13.0652,120.0
YGR124W,13.6463,121.0
YGR125W,13.6463,121.0
YGR126W,12.484,119.0
YGR127W,12.484,119.0
YGR128C,11.3217,117.0
YGR129W,11.3217,117.0
YGR130C,10.1593,115.0
YGR131W,10.1593,115.0
YGR132C,10.1593,115.0
YGR133W,10.1593,115.0
YGR134W,9.5782,114.0
YGR135W,8.997,113.0
YGR136W,8.997,113.0
YGR138C,8.997,113.0
YGR140W,8.4159,112.0
YGR141W,7.8347,111.0
YGR142W,7.2535,110.0
YGR143W,6.6724,109.0
YGR144W,6.6724,109.0
YGR145W,6.6724,109.0
YGR146C,6.6724,109.0
YGR146C-A,6.6724,109.0
YGR147C,6.6724,109.0
YGR149W,8.4159,112.0
YGR150C,8.4159,112.0
YGR152C,8.997,113.0
YGR153W,8.997,113.0
YGR154C,9.5782,114.0
YGR155W,9.5782,114.0
YGR156W,9.5782,114.0
YGR157W,9.5782,114.0
YGR158C,7.2535,110.0
YGR159C,6.6724,109.0
YGR161C,6.6724,109.0
YGR161W-C,6.6724,109.0
YGR162W,6.6724,109.0
YGR163W,7.2535,110.0
YGR165W,6.6724,109.0
YGR166W,6.6724,109.0
YGR167W,6.0912,108.0
YGR168C,6.0912,108.0
YGR169C,6.0912,108.0
YGR169C-A,6.0912,108.0
YGR170W,6.0912,108.0
YGR171C,7.2535,110.0
YGR172C,7.2535,110.0
YGR173W,7.2535,110.0
YGR174C,7.8347,111.0
YGR174W-A,7.8347,111.0
YGR175C,8.4159,112.0
YGR177C,7.8347,111.0
YGR178C,8.997,113.0
YGR179C,8.997,113.0
YGR180C,10.1593,115.0
YGR181W,10.1593,115.0
YGR183C,10.7405,116.0
YGR184C,9.5782,114.0
YGR185C,8.997,113.0
YGR186W,8.997,113.0
YGR187C,7.8347,111.0
YGR188C,6.6724,109.0
YGR189C,6.6724,109.0
YGR191W,6.6724,109.0
YGR192C,6.0912,108.0
YGR193C,5.51,107.0
YGR194C,4.3477,105.0
YGR195W,4.3477,105.0
YGR196C,5.51,107.0
YGR197C,5.51,107.0
YGR198W,5.51,107.0
YGR199W,6.6724,109.0
YGR200C,7.8347,111.0
YGR201C,7.8347,111.0
YGR202C,7.8347,111.0
YGR203W,8.4159,112.0
YGR204W,8.4159,112.0
YGR204C-A,8.4159,112.0
YGR205W,8.4159,112.0
YGR206W,8.4159,112.0
YGR207C,8.997,113.0
YGR208W,8.997,113.0
YGR209C,9.5782,114.0
YGR210C,9.5782,114.0
YGR211W,9.5782,114.0
YGR212W,10.7405,116.0
YGR213C,11.3217,117.0
YGR214W,11.3217,117.0
YGR215W,11.3217,117.0
YGR216C,11.9028,118.0
YGR217W,11.9028,118.0
YGR218W,13.6463,121.0
YGR220C,14.2275,122.0
YGR221C,14.8086,123.0
YGR222W,14.8086,123.0
YGR223C,14.8086,123.0
YGR224W,14.8086,123.0
YGR225W,14.8086,123.0
YGR227W,14.8086,123.0
YGR229C,14.2275,122.0
YGR230W,14.2275,122.0
YGR231C,15.3898,124.0
YGR232W,15.3898,124.0
YGR233C,14.2275,122.0
YGR234W,13.0652,120.0
YGR235C,12.484,119.0
YGR236C,12.484,119.0
YGR237C,10.7405,116.0
YGR238C,10.1593,115.0
YGR239C,9.5782,114.0
YGR240C,8.997,113.0
YGR240C-A,8.997,113.0
YGR241C,8.4159,112.0
YGR243W,8.4159,112.0
YGR244C,8.4159,112.0
YGR245C,8.997,113.0
YGR246C,8.4159,112.0
YGR247W,8.4159,112.0
YGR248W,9.5782,114.0
YGR249W,9.5782,114.0
YGR250C,8.4159,112.0
YGR251W,8.4159,112.0
YGR252W,8.4159,112.0
YGR253C,8.997,113.0
YGR254W,8.997,113.0
YGR255C,10.1593,115.0
YGR256W,10.1593,115.0
YGR257C,10.1593,115.0
YGR258C,10.7405,116.0
YGR260W,11.3217,117.0
YGR261C,12.484,119.0
YGR262C,13.0652,120.0
YGR263C,13.0652,120.0
YGR264C,13.0652,120.0
YGR266W,13.0652,120.0
YGR267C,14.2275,122.0
YGR268C,14.2275,122.0
YGR270W,14.2275,122.0
YGR271W,14.8086,123.0
YGR271C-A,15.3898,124.0
YGR273C,15.3898,124.0
YGR274C,14.2275,122.0
YGR275W,14.2275,122.0
YGR276C,14.2275,122.0
YGR277C,14.2275,122.0
YGR278W,14.2275,122.0
YGR279C,13.0652,120.0
YGR281W,13.0652,120.0
YGR282C,11.9028,118.0
YGR283C,10.7405,116.0
YGR284C,10.7405,116.0
YGR285C,10.1593,115.0
YGR286C,10.1593,115.0
YGR287C,10.7405,116.0
YGR288W,10.7405,116.0
YGR289C,10.7405,116.0
YHL047C,11.3217,117.0
YHL044W,12.484,119.0
YHL043W,12.484,119.0
YHL042W,12.484,119.0
YHL040C,11.9028,118.0
YHL039W,11.9028,118.0
YHL038C,12.484,119.0
YHL036W,12.484,119.0
YHL035C,11.3217,117.0
YHL034C,10.1593,115.0
YHL032C,9.5782,114.0
YHL030W,9.5782,114.0
YHL029C,7.8347,111.0
YHL028W,7.8347,111.0
YHL027W,7.8347,111.0
YHL026C,6.0912,108.0
YHL025W,6.0912,108.0
YHL024W,6.0912,108.0
YHL023C,6.6724,109.0
YHL022C,6.6724,109.0
YHL021C,6.0912,108.0
YHL020C,6.6724,109.0
YHL019C,7.2535,110.0
YHL018W,7.2535,110.0
YHL017W,7.2535,110.0
YHL016C,7.8347,111.0
YHL015W-A,7.8347,111.0
YHL015W,8.997,113.0
YHL014C,9.5782,114.0
YHL013C,9.5782,114.0
YHL012W,9.5782,114.0
YHL011C,10.1593,115.0
YHL010C,9.5782,114.0
YHL009C,9.5782,114.0
YHL007C,8.997,113.0
YHL006C,8.997,113.0
YHL004W,7.8347,111.0
YHL003C,7.8347,111.0
YHL002W,7.8347,111.0
YHL001W,7.2535,110.0
YHR001W,7.2535,110.0
YHR001W-A,7.2535,110.0
YHR002W,7.2535,110.0
YHR003C,6.6724,109.0
YHR004C,6.0912,108.0
YHR005C,5.51,107.0
YHR005C-A,5.51,107.0
YHR006W,6.0912,108.0
YHR007C,4.9289,106.0
YHR007C-A,4.9289,106.0
YHR008C,6.0912,108.0
YHR009C,5.51,107.0
YHR010W,5.51,107.0
YHR011W,5.51,107.0
YHR012W,6.0912,108.0
YHR013C,6.0912,108.0
YHR014W,6.0912,108.0
YHR015W,6.6724,109.0
YHR016C,7.2535,110.0
YHR017W,7.2535,110.0
YHR018C,7.8347,111.0
YHR019C,7.8347,111.0
YHR020W,7.8347,111.0
YHR021C,8.997,113.0
YHR021W-A,10.1593,115.0
YHR022C,10.1593,115.0
YHR022C-A,10.1593,115.0
YHR023W,10.1593,115.0
YHR024C,8.997,113.0
YHR025W,8.997,113.0
YHR026W,8.997,113.0
YHR027C,8.4159,112.0
YHR028C,8.4159,112.0
YHR029C,8.4159,112.0
YHR030C,8.4159,112.0
YHR031C,8.997,113.0
YHR032W,8.997,113.0
YHR033W,10.1593,115.0
YHR034C,10.7405,116.0
YHR035W,10.7405,116.0
YHR036W,10.7405,116.0
YHR037W,11.9028,118.0
YHR038W,11.3217,117.0
YHR039C,11.3217,117.0
YHR039C-A,11.9028,118.0
YHR040W,11.9028,118.0
YHR041C,13.0652,120.0
YHR042W,13.0652,120.0
YHR043C,13.6463,121.0
YHR044C,13.6463,121.0
YHR045W,14.2275,122.0
YHR046C,14.8086,123.0
YHR047C,14.8086,123.0
YHR048W,14.8086,123.0
YHR049W,14.2275,122.0
YHR050W,14.2275,122.0
YHR050W-A,13.6463,121.0
YHR051W,13.6463,121.0
YHR052W,13.6463,121.0
YHR054C,13.6463,121.0
YHR055C,13.6463,121.0
YHR056C,13.6463,121.0
YHR057C,13.6463,121.0
YHR058C,13.0652,120.0
YHR059W,13.0652,120.0
YHR060W,13.0652,120.0
YHR061C,13.0652,120.0
YHR062C,13.0652,120.0
YHR063C,11.9028,118.0
YHR064C,11.3217,117.0
YHR065C,10.1593,115.0
YHR066W,10.1593,115.0
YHR067W,10.1593,115.0
YHR068W,10.1593,115.0
YHR069C,9.5782,114.0
YHR070W,9.5782,114.0
YHR071W,8.4159,112.0
YHR072W,8.4159,112.0
YHR072W-A,7.8347,111.0
YHR073W,7.8347,111.0
YHR074W,7.8347,111.0
YHR075C,8.4159,112.0
YHR076W,8.997,113.0
YHR077C,9.5782,114.0
YHR078W,9.5782,114.0
YHR079C,10.7405,116.0
YHR079C-A,10.7405,116.0
YHR080C,11.3217,117.0
YHR081W,11.3217,117.0
YHR082C,11.9028,118.0
YHR083W,11.9028,118.0
YHR084W,10.7405,116.0
YHR085W,10.7405,116.0
YHR086W,9.5782,114.0
YHR086W-A,8.4159,112.0
YHR087W,8.4159,112.0
YHR088W,7.8347,111.0
YHR089C,7.8347,111.0
YHR090C,7.8347,111.0
YHR091C,7.2535,110.0
YHR092C,6.6724,109.0
YHR094C,5.51,107.0
YHR096C,6.0912,108.0
YHR097C,6.6724,109.0
YHR098C,7.2535,110.0
YHR099W,7.2535,110.0
YHR100C,8.997,113.0
YHR101C,8.997,113.0
YHR102W,8.997,113.0
YHR103W,10.1593,115.0
YHR104W,11.3217,117.0
YHR105W,11.3217,117.0
YHR106W,11.9028,118.0
YHR107C,12.484,119.0
YHR108W,12.484,119.0
YHR109W,12.484,119.0
YHR110W,13.0652,120.0
YHR111W,13.0652,120.0
YHR112C,13.0652,120.0
YHR113W,13.0652,120.0
YHR114W,12.484,119.0
YHR115C,12.484,119.0
YHR116W,12.484,119.0
YHR117W,12.484,119.0
YHR118C,11.3217,117.0
YHR119W,11.3217,117.0
YHR120W,10.7405,116.0
YHR121W,10.1593,115.0
YHR122W,9.5782,114.0
YHR123W,9.5782,114.0
YHR124W,9.5782,114.0
YHR126C,9.5782,114.0
YHR127W,9.5782,114.0
YHR128W,9.5782,114.0
YHR129C,9.5782,114.0
YHR131C,10.1593,115.0
YHR132C,10.7405,116.0
YHR132W-A,10.7405,116.0
YHR133C,11.3217,117.0
YHR134W,11.3217,117.0
YHR135C,10.1593,115.0
YHR136C,10.1593,115.0
YHR137W,10.1593,115.0
YHR138C,10.7405,116.0
YHR139C,9.5782,114.0
YHR140W,9.5782,114.0
YHR141C,8.997,113.0
YHR142W,9.5782,114.0
YHR143W,8.997,113.0
YHR143W-A,8.997,113.0
YHR144C,8.997,113.0
YHR146W,8.4159,112.0
YHR147C,8.4159,112.0
YHR148W,8.4159,112.0
YHR149C,7.8347,111.0
YHR150W,8.997,113.0
YHR151C,10.7405,116.0
YHR152W,10.7405,116.0
YHR153C,10.7405,116.0
YHR154W,10.7405,116.0
YHR155W,13.0652,120.0
YHR156C,11.9028,118.0
YHR157W,11.9028,118.0
YHR158C,11.3217,117.0
YHR159W,11.3217,117.0
YHR160C,11.3217,117.0
YHR161C,10.7405,116.0
YHR162W,10.7405,116.0
YHR163W,10.7405,116.0
YHR164C,8.997,113.0
YHR165C,7.8347,111.0
YHR166C,7.2535,110.0
YHR167W,7.2535,110.0
YHR168W,7.2535,110.0
YHR169W,6.6724,109.0
YHR170W,6.0912,108.0
YHR171W,5.51,107.0
YHR172W,5.51,107.0
YHR174W,6.0912,108.0
YHR175W,6.0912,108.0
YHR175W-A,6.6724,109.0
YHR176W,6.6724,109.0
YHR177W,6.6724,109.0
YHR178W,7.2535,110.0
YHR179W,8.4159,112.0
YHR181W,8.997,113.0
YHR182W,8.997,113.0
YHR183W,8.997,113.0
YHR184W,9.5782,114.0
YHR185C,10.1593,115.0
YHR186C,10.7405,116.0
YHR187W,10.7405,116.0
YHR188C,10.7405,116.0
YHR189W,10.7405,116.0
YHR190W,10.7405,116.0
YHR191C,10.7405,116.0
YHR192W,10.7405,116.0
YHR193C,10.1593,115.0
YHR194W,10.1593,115.0
YHR195W,9.5782,114.0
YHR196W,9.5782,114.0
YHR197W,9.5782,114.0
YHR198C,8.997,113.0
YHR199C,8.997,113.0
YHR199C-A,8.997,113.0
YHR200W,8.997,113.0
YHR201C,8.997,113.0
YHR202W,8.997,113.0
YHR203C,9.5782,114.0
YHR204W,9.5782,114.0
YHR205W,10.7405,116.0
YHR206W,10.1593,115.0
YHR207C,10.7405,116.0
YHR208W,10.1593,115.0
YHR209W,10.7405,116.0
YHR210C,9.5782,114.0
YHR211W,9.5782,114.0
YHR216W,9.5782,114.0
YIL169C,13.6463,121.0
YIL166C,11.9028,118.0
YIL165C,11.3217,117.0
YIL164C,11.3217,117.0
YIL162W,11.9028,118.0
YIL161W,12.484,119.0
YIL160C,13.0652,120.0
YIL159W,13.0652,120.0
YIL158W,13.0652,120.0
YIL157C,12.484,119.0
YIL156W-B,12.484,119.0
YIL156W,12.484,119.0
YIL155C,11.3217,117.0
YIL154C,10.7405,116.0
YIL153W,10.7405,116.0
YIL152W,10.7405,116.0
YIL151C,10.7405,116.0
YIL150C,10.1593,115.0
YIL149C,8.4159,112.0
YIL148W,8.4159,112.0
YIL147C,7.2535,110.0
YIL146C,8.4159,112.0
YIL145C,7.8347,111.0
YIL144W,7.8347,111.0
YIL143C,8.997,113.0
YIL142W,8.997,113.0
YIL140W,8.4159,112.0
YIL139C,8.4159,112.0
YIL138C,8.997,113.0
YIL137C,7.8347,111.0
YIL136W,7.2535,110.0
YIL135C,7.2535,110.0
YIL134C-A,7.2535,110.0
YIL134W,6.6724,109.0
YIL133C,6.6724,109.0
YIL132C,6.6724,109.0
YIL131C,6.0912,108.0
YIL130W,6.0912,108.0
YIL129C,7.8347,111.0
YIL128W,7.8347,111.0
YIL127C,8.997,113.0
YIL126W,8.997,113.0
YIL125W,9.5782,114.0
YIL124W,10.7405,116.0
YIL123W,10.1593,115.0
YIL122W,10.7405,116.0
YIL121W,10.7405,116.0
YIL120W,13.0652,120.0
YIL119C,14.2275,122.0
YIL118W,13.6463,121.0
YIL117C,13.0652,120.0
YIL116W,13.0652,120.0
YIL115C,11.9028,118.0
YIL114C,12.484,119.0
YIL113W,12.484,119.0
YIL112W,12.484,119.0
YIL111W,11.9028,118.0
YIL110W,11.9028,118.0
YIL109C,11.3217,117.0
YIL108W,11.3217,117.0
YIL107C,10.7405,116.0
YIL106W,10.7405,116.0
YIL105C,9.5782,114.0
YIL104C,9.5782,114.0
YIL103W,9.5782,114.0
YIL102C-A,9.5782,114.0
YIL102C,9.5782,114.0
YIL101C,10.1593,115.0
YIL099W,10.1593,115.0
YIL098C,10.7405,116.0
YIL097W,10.7405,116.0
YIL096C,10.7405,116.0
YIL095W,10.7405,116.0
YIL094C,10.1593,115.0
YIL093C,10.1593,115.0
YIL092W,10.1593,115.0
YIL091C,10.1593,115.0
YIL090W,10.1593,115.0
YIL089W,9.5782,114.0
YIL088C,9.5782,114.0
YIL087C,9.5782,114.0
YIL085C,8.997,113.0
YIL084C,9.5782,114.0
YIL083C,9.5782,114.0
YIL079C,5.51,107.0
YIL078W,5.51,107.0
YIL077C,5.51,107.0
YIL076W,5.51,107.0
YIL075C,6.6724,109.0
YIL074C,7.2535,110.0
YIL073C,8.997,113.0
YIL072W,8.997,113.0
YIL071C,9.5782,114.0
YIL070C,8.4159,112.0
YIL069C,8.4159,112.0
YIL068C,7.8347,111.0
YIL067C,7.2535,110.0
YIL066C,7.2535,110.0
YIL065C,6.6724,109.0
YIL064W,6.6724,109.0
YIL063C,5.51,107.0
YIL062C,5.51,107.0
YIL061C,6.0912,108.0
YIL060W,6.0912,108.0
YIL057C,6.0912,108.0
YIL056W,6.6724,109.0
YIL055C,7.2535,110.0
YIL053W,8.4159,112.0
YIL052C,9.5782,114.0
YIL051C,9.5782,114.0
YIL050W,9.5782,114.0
YIL049W,9.5782,114.0
YIL048W,9.5782,114.0
YIL047C,11.3217,117.0
YIL046W-A,11.3217,117.0
YIL046W,11.3217,117.0
YIL045W,13.0652,120.0
YIL044C,12.484,119.0
YIL043C,12.484,119.0
YIL042C,12.484,119.0
YIL041W,12.484,119.0
YIL040W,13.0652,120.0
YIL039W,13.0652,120.0
YIL038C,14.2275,122.0
YIL037C,13.6463,121.0
YIL036W,13.6463,121.0
YIL035C,12.484,119.0
YIL034C,12.484,119.0
YIL033C,12.484,119.0
YIL031W,12.484,119.0
YIL030C,10.7405,116.0
YIL029C,10.7405,116.0
YIL027C,10.7405,116.0
YIL026C,9.5782,114.0
YIL024C,9.5782,114.0
YIL023C,9.5782,114.0
YIL022W,8.997,113.0
YIL021W,8.997,113.0
YIL020C,8.4159,112.0
YIL019W,8.997,113.0
YIL018W,8.997,113.0
YIL017C,11.3217,117.0
YIL016W,11.3217,117.0
YIL015W,11.3217,117.0
YIL014C-A,10.1593,115.0
YIL014W,10.1593,115.0
YIL013C,8.4159,112.0
YIL011W,7.2535,110.0
YIL010W,7.2535,110.0
YIL009C-A,6.0912,108.0
YIL009W,5.51,107.0
YIL008W,5.51,107.0
YIL007C,6.0912,108.0
YIL006W,6.0912,108.0
YIL005W,6.0912,108.0
YIL004C,6.6724,109.0
YIL003W,6.6724,109.0
YIL002W-A,6.6724,109.0
YIL002C,6.6724,109.0
YIL001W,6.6724,109.0
YIR001C,6.6724,109.0
YIR002C,7.8347,111.0
YIR003W,7.8347,111.0
YIR004W,7.2535,110.0
YIR005W,7.2535,110.0
YIR006C,8.997,113.0
YIR007W,8.997,113.0
YIR008C,9.5782,114.0
YIR009W,9.5782,114.0
YIR010W,9.5782,114.0
YIR011C,10.7405,116.0
YIR012W,10.7405,116.0
YIR013C,11.3217,117.0
YIR014W,11.9028,118.0
YIR015W,11.9028,118.0
YIR016W,11.9028,118.0
YIR017C,11.9028,118.0
YIR018W,11.9028,118.0
YIR018C-A,11.9028,118.0
YIR019C,8.4159,112.0
YIR021W,7.8347,111.0
YIR021W-A,7.8347,111.0
YIR022W,7.8347,111.0
YIR023W,6.6724,109.0
YIR024C,6.0912,108.0
YIR025W,6.0912,108.0
YIR026C,6.0912,108.0
YIR027C,6.0912,108.0
YIR028W,6.0912,108.0
YIR029W,5.51,107.0
YIR030C,6.6724,109.0
YIR031C,5.51,107.0
YIR032C,6.6724,109.0
YIR033W,6.6724,109.0
YIR034C,6.0912,108.0
YIR035C,6.6724,109.0
YIR036C,6.6724,109.0
YIR037W,7.2535,110.0
YIR038C,7.2535,110.0
YIR042C,10.1593,115.0
YJL218W,13.0652,120.0
YJL217W,13.0652,120.0
YJL216C,13.6463,121.0
YJL214W,13.6463,121.0
YJL213W,13.0652,120.0
YJL212C,13.6463,121.0
YJL210W,13.6463,121.0
YJL209W,13.0652,120.0
YJL208C,13.0652,120.0
YJL207C,11.9028,118.0
YJL206C,11.9028,118.0
YJL205C,11.9028,118.0
YJL204C,10.1593,115.0
YJL203W,10.1593,115.0
YJL201W,10.1593,115.0
YJL200C,8.4159,112.0
YJL198W,7.8347,111.0
YJL197W,7.2535,110.0
YJL196C,7.8347,111.0
YJL194W,7.8347,111.0
YJL193W,7.8347,111.0
YJL192C,8.4159,112.0
YJL191W,8.4159,112.0
YJL190C,8.4159,112.0
YJL189W,8.4159,112.0
YJL187C,9.5782,114.0
YJL186W,9.5782,114.0
YJL185C,9.5782,114.0
YJL184W,9.5782,114.0
YJL183W,9.5782,114.0
YJL181W,9.5782,114.0
YJL180C,8.4159,112.0
YJL179W,8.4159,112.0
YJL178C,7.8347,111.0
YJL177W,7.8347,111.0
YJL176C,6.6724,109.0
YJL174W,6.6724,109.0
YJL173C,6.6724,109.0
YJL172W,7.2535,110.0
YJL171C,7.2535,110.0
YJL170C,7.2535,110.0
YJL168C,7.8347,111.0
YJL167W,7.8347,111.0
YJL166W,7.8347,111.0
YJL165C,8.997,113.0
YJL164C,8.4159,112.0
YJL163C,8.4159,112.0
YJL162C,8.997,113.0
YJL161W,10.7405,116.0
YJL160C,11.3217,117.0
YJL159W,11.3217,117.0
YJL158C,14.2275,122.0
YJL157C,13.6463,121.0
YJL156C,13.0652,120.0
YJL155C,13.0652,120.0
YJL154C,13.6463,121.0
YJL153C,13.6463,121.0
YJL151C,13.6463,121.0
YJL149W,14.2275,122.0
YJL148W,14.2275,122.0
YJL147C,13.6463,121.0
YJL146W,13.0652,120.0
YJL145W,13.0652,120.0
YJL144W,13.0652,120.0
YJL143W,13.0652,120.0
YJL141C,13.0652,120.0
YJL140W,13.0652,120.0
YJL139C,13.6463,121.0
YJL138C,13.6463,121.0
YJL137C,13.6463,121.0
YJL136W-A,13.6463,121.0
YJL136C,11.9028,118.0
YJL134W,11.9028,118.0
YJL133C-A,11.9028,118.0
YJL133W,11.9028,118.0
YJL132W,10.1593,115.0
YJL131C,10.1593,115.0
YJL130C,10.1593,115.0
YJL129C,11.3217,117.0
YJL128C,11.3217,117.0
YJL127C-B,11.3217,117.0
YJL127C,10.7405,116.0
YJL126W,10.7405,116.0
YJL125C,8.997,113.0
YJL124C,8.4159,112.0
YJL123C,6.6724,109.0
YJL122W,6.6724,109.0
YJL121C,6.0912,108.0
YJL118W,6.0912,108.0
YJL117W,6.0912,108.0
YJL116C,4.3477,105.0
YJL115W,4.3477,105.0
YJL112W,6.0912,108.0
YJL111W,6.6724,109.0
YJL110C,7.2535,110.0
YJL109C,7.8347,111.0
YJL108C,7.8347,111.0
YJL107C,7.8347,111.0
YJL106W,8.4159,112.0
YJL105W,8.4159,112.0
YJL104W,7.8347,111.0
YJL103C,8.4159,112.0
YJL102W,8.4159,112.0
YJL101C,8.997,113.0
YJL100W,8.997,113.0
YJL099W,8.997,113.0
YJL098W,9.5782,114.0
YJL097W,10.1593,115.0
YJL096W,10.1593,115.0
YJL095W,10.7405,116.0
YJL094C,12.484,119.0
YJL093C,13.0652,120.0
YJL092W,13.6463,121.0
YJL091C,14.8086,123.0
YJL090C,15.3898,124.0
YJL089W,15.3898,124.0
YJL088W,15.3898,124.0
YJL087C,15.3898,124.0
YJL085W,15.3898,124.0
YJL084C,14.2275,122.0
YJL083W,14.2275,122.0
YJL082W,13.0652,120.0
YJL081C,11.9028,118.0
YJL080C,13.6463,121.0
YJL079C,13.6463,121.0
YJL078C,11.3217,117.0
YJL077W-B,11.3217,117.0
YJL077C,10.7405,116.0
YJL076W,10.7405,116.0
