mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-25.8355 6.0435 11.0846 0.1450 69.4261 0.0182 0.2660 7.7384 0.0022 1.0129 0.0205 -2.4774 0.0475 7.9098 7.7789 7.7748 7.7488 7.7305 7.7355 7.7351 7.7016 7.7230 7.7409 7.6954 7.7229 7.7078 7.6914 7.6993 7.7334 1.4999 1.4954 0.8770 0.8767 0.9631 0.9690 0.9664 0.9776 0.9915 0.9696 0.9480 0.9699 0.9769 0.9779 0.9758 0.9577 -2.4461 -2.4418 -2.4572 -2.3879 -2.6810 -2.7628 -2.7380 -2.7415 -2.5590 -2.3384 -2.3181 -2.5922 -2.6421 -2.6220 -2.5409 -2.5171 0.2225 -3897385.2586 
-25.8355 6.1910 11.0846 0.1450 69.2633 0.0182 0.2660 7.7395 0.0025 1.0199 0.0406 -2.4787 0.0670 7.9098 7.7789 7.7757 7.7462 7.7305 7.7338 7.7348 7.7016 7.7236 7.7399 7.6954 7.7229 7.7066 7.6916 7.6988 7.7334 1.4999 1.4954 0.8750 0.8789 0.9631 0.9690 0.9662 0.9776 0.9916 0.9699 0.9477 0.9699 0.9769 0.9779 0.9758 0.9577 -2.4461 -2.4418 -2.4485 -2.3879 -2.6810 -2.7628 -2.7380 -2.7412 -2.5590 -2.3314 -2.3181 -2.5922 -2.6421 -2.6220 -2.5462 -2.5171 0.2225 -3897382.1203 
-25.8355 6.2881 11.0846 0.1454 69.2633 0.0168 0.2660 7.7386 0.0058 1.0071 0.0393 -2.4467 0.0472 7.9098 7.7789 7.7754 7.7465 7.7305 7.7338 7.7347 7.7016 7.7227 7.7399 7.6954 7.7229 7.7066 7.6916 7.6988 7.7334 1.4999 1.4862 0.8750 0.8789 0.9631 0.9688 0.9662 0.9776 0.9919 0.9699 0.9477 0.9705 0.9769 0.9779 0.9758 0.9577 -2.4461 -2.4569 -2.4485 -2.3879 -2.6810 -2.7628 -2.7380 -2.7427 -2.5611 -2.3376 -2.3181 -2.5922 -2.6421 -2.6218 -2.5462 -2.5171 0.2225 -3897383.9405 
-25.8355 6.4007 11.0846 0.1454 69.3514 0.0162 0.2660 7.7396 0.0016 1.0211 0.0576 -2.4667 0.0785 7.9098 7.7795 7.7754 7.7465 7.7316 7.7338 7.7347 7.7016 7.7227 7.7405 7.6954 7.7229 7.7066 7.6919 7.6996 7.7334 1.4991 1.4862 0.8869 0.8786 0.9631 0.9688 0.9662 0.9776 0.9919 0.9699 0.9477 0.9705 0.9762 0.9779 0.9758 0.9577 -2.4461 -2.4495 -2.4485 -2.3879 -2.6810 -2.7628 -2.7380 -2.7494 -2.5615 -2.3447 -2.3181 -2.5778 -2.6266 -2.6218 -2.5462 -2.5214 0.2216 -3897383.9443 
-25.9476 6.6580 11.0846 0.1454 69.3514 0.0163 0.2622 7.7379 0.0025 1.0179 0.0468 -2.4310 0.0975 7.9098 7.7799 7.7754 7.7465 7.7316 7.7345 7.7347 7.7016 7.7227 7.7405 7.6954 7.7229 7.7078 7.6919 7.7002 7.7333 1.4968 1.4862 0.8833 0.8786 0.9631 0.9688 0.9662 0.9776 0.9924 0.9699 0.9477 0.9690 0.9762 0.9779 0.9751 0.9577 -2.4461 -2.4495 -2.4485 -2.3879 -2.6810 -2.7600 -2.7380 -2.7527 -2.5622 -2.3447 -2.3181 -2.5778 -2.6266 -2.6349 -2.5458 -2.5067 0.2232 -3897385.3658 
-25.9476 6.6580 11.0846 0.1454 69.2974 0.0159 0.2642 7.7383 0.0016 1.0225 0.0352 -2.4968 0.1437 7.9098 7.7799 7.7736 7.7477 7.7300 7.7350 7.7345 7.7016 7.7227 7.7405 7.6954 7.7230 7.7078 7.6919 7.7000 7.7333 1.4994 1.4912 0.8833 0.8786 0.9631 0.9679 0.9662 0.9776 0.9924 0.9699 0.9505 0.9690 0.9762 0.9779 0.9751 0.9577 -2.4461 -2.4495 -2.4529 -2.3879 -2.6857 -2.7600 -2.7298 -2.7527 -2.5577 -2.3369 -2.3181 -2.5832 -2.6470 -2.6349 -2.5458 -2.5067 0.2232 -3897379.8489 
-25.9741 6.3975 11.0846 0.1448 69.2990 0.0159 0.2642 7.7389 0.0014 1.0033 0.0448 -2.5008 0.0674 7.9098 7.7797 7.7736 7.7463 7.7300 7.7350 7.7345 7.7012 7.7227 7.7405 7.6954 7.7230 7.7078 7.6919 7.7000 7.7332 1.4982 1.4912 0.8833 0.8786 0.9639 0.9678 0.9653 0.9773 0.9924 0.9699 0.9492 0.9690 0.9762 0.9779 0.9751 0.9577 -2.4447 -2.4541 -2.4529 -2.3879 -2.6857 -2.7600 -2.7298 -2.7527 -2.5604 -2.3379 -2.3214 -2.5832 -2.6464 -2.6260 -2.5458 -2.5067 0.2233 -3897379.0186 
-25.9741 6.3975 11.0638 0.1441 69.0248 0.0156 0.2642 7.7382 0.0034 1.0115 0.0189 -2.4716 0.0515 7.9098 7.7803 7.7736 7.7463 7.7300 7.7360 7.7345 7.7014 7.7227 7.7390 7.6954 7.7230 7.7078 7.6922 7.7000 7.7332 1.4982 1.4962 0.8833 0.8816 0.9639 0.9678 0.9650 0.9773 0.9924 0.9699 0.9492 0.9690 0.9762 0.9779 0.9751 0.9577 -2.4452 -2.4418 -2.4529 -2.3879 -2.6975 -2.7586 -2.7239 -2.7527 -2.5604 -2.3379 -2.3179 -2.5832 -2.6464 -2.6242 -2.5458 -2.5067 0.2233 -3897379.3781 
-25.9741 6.3975 11.0778 0.1441 69.0248 0.0156 0.2642 7.7397 0.0030 1.0116 0.0262 -2.4976 0.0588 7.9099 7.7803 7.7757 7.7458 7.7300 7.7360 7.7348 7.7012 7.7225 7.7390 7.6937 7.7230 7.7078 7.6922 7.6996 7.7330 1.4972 1.4962 0.8789 0.8816 0.9639 0.9678 0.9658 0.9773 0.9919 0.9699 0.9492 0.9695 0.9762 0.9779 0.9751 0.9579 -2.4470 -2.4532 -2.4465 -2.3966 -2.6975 -2.7586 -2.7239 -2.7527 -2.5604 -2.3393 -2.3089 -2.5823 -2.6464 -2.6242 -2.5458 -2.5067 0.2233 -3897383.1910 
-25.9741 6.3975 11.0778 0.1441 69.0619 0.0156 0.2642 7.7393 0.0017 1.0151 0.0193 -2.4799 0.0486 7.9099 7.7803 7.7757 7.7458 7.7318 7.7360 7.7344 7.7012 7.7225 7.7390 7.6937 7.7235 7.7078 7.6922 7.7006 7.7330 1.4983 1.4962 0.8789 0.8787 0.9614 0.9678 0.9658 0.9773 0.9919 0.9699 0.9492 0.9695 0.9762 0.9779 0.9751 0.9577 -2.4470 -2.4532 -2.4465 -2.3966 -2.6975 -2.7556 -2.7275 -2.7527 -2.5561 -2.3393 -2.3226 -2.5823 -2.6494 -2.6242 -2.5458 -2.5120 0.2233 -3897382.2688 
-25.9966 6.4934 11.0778 0.1445 69.0619 0.0156 0.2633 7.7389 0.0021 1.0173 0.0367 -2.4644 0.0354 7.9099 7.7802 7.7757 7.7469 7.7318 7.7361 7.7344 7.7012 7.7225 7.7412 7.6937 7.7231 7.7078 7.6922 7.6991 7.7330 1.4984 1.4962 0.8789 0.8787 0.9616 0.9678 0.9658 0.9773 0.9919 0.9699 0.9482 0.9695 0.9762 0.9779 0.9751 0.9577 -2.4470 -2.4532 -2.4338 -2.3966 -2.6771 -2.7449 -2.7354 -2.7527 -2.5611 -2.3508 -2.3231 -2.5823 -2.6494 -2.6242 -2.5471 -2.5120 0.2233 -3897384.1903 
-25.9966 6.3856 11.0778 0.1438 69.1143 0.0156 0.2633 7.7384 0.0030 1.0277 0.0344 -2.4553 0.1103 7.9099 7.7802 7.7756 7.7468 7.7321 7.7351 7.7346 7.7025 7.7225 7.7412 7.6967 7.7231 7.7076 7.6918 7.6997 7.7330 1.4984 1.4919 0.8698 0.8758 0.9616 0.9682 0.9658 0.9768 0.9919 0.9699 0.9462 0.9695 0.9762 0.9779 0.9746 0.9577 -2.4470 -2.4557 -2.4338 -2.3966 -2.6771 -2.7449 -2.7354 -2.7527 -2.5611 -2.3508 -2.3231 -2.5817 -2.6494 -2.6258 -2.5560 -2.5120 0.2233 -3897385.2036 
-25.9966 6.3856 11.0778 0.1438 69.1143 0.0156 0.2633 7.7390 0.0019 1.0174 0.0350 -2.4606 0.0554 7.9099 7.7802 7.7756 7.7465 7.7321 7.7351 7.7346 7.7026 7.7225 7.7412 7.6967 7.7231 7.7076 7.6922 7.7004 7.7330 1.4984 1.4919 0.8768 0.8758 0.9616 0.9673 0.9658 0.9772 0.9919 0.9699 0.9462 0.9695 0.9763 0.9765 0.9746 0.9590 -2.4470 -2.4417 -2.4338 -2.3966 -2.6771 -2.7412 -2.7354 -2.7527 -2.5619 -2.3424 -2.3195 -2.5817 -2.6467 -2.6347 -2.5453 -2.5120 0.2233 -3897386.4070 
-25.9966 6.3856 11.0705 0.1438 68.9837 0.0164 0.2634 7.7402 0.0021 1.0240 0.0418 -2.4714 0.0720 7.9099 7.7802 7.7756 7.7465 7.7321 7.7351 7.7346 7.7026 7.7225 7.7412 7.6952 7.7231 7.7076 7.6937 7.7004 7.7330 1.4984 1.4919 0.8753 0.8758 0.9611 0.9673 0.9652 0.9771 0.9919 0.9699 0.9466 0.9697 0.9760 0.9765 0.9746 0.9590 -2.4470 -2.4417 -2.4366 -2.3728 -2.6771 -2.7460 -2.7354 -2.7527 -2.5528 -2.3484 -2.3185 -2.5720 -2.6467 -2.6347 -2.5453 -2.5011 0.2233 -3897382.8370 
-25.9966 6.3856 11.0825 0.1438 68.9837 0.0164 0.2638 7.7397 0.0036 1.0397 0.0337 -2.4945 0.1250 7.9099 7.7802 7.7756 7.7482 7.7321 7.7351 7.7346 7.7026 7.7225 7.7412 7.6965 7.7229 7.7076 7.6937 7.6999 7.7310 1.4999 1.4682 0.8753 0.8758 0.9611 0.9673 0.9652 0.9769 0.9922 0.9699 0.9473 0.9697 0.9778 0.9765 0.9751 0.9596 -2.4485 -2.4451 -2.4366 -2.3728 -2.6771 -2.7460 -2.7337 -2.7527 -2.5552 -2.3484 -2.3185 -2.5771 -2.6467 -2.6347 -2.5453 -2.5011 0.2233 -3897384.0702 
-25.9968 6.3856 11.0825 0.1438 68.9271 0.0164 0.2642 7.7379 0.0017 1.0135 0.0256 -2.5021 0.0837 7.9099 7.7795 7.7739 7.7482 7.7330 7.7351 7.7353 7.7026 7.7225 7.7412 7.6965 7.7229 7.7057 7.6937 7.6999 7.7310 1.4999 1.4753 0.8728 0.8758 0.9611 0.9673 0.9652 0.9769 0.9922 0.9699 0.9473 0.9697 0.9778 0.9765 0.9743 0.9596 -2.4485 -2.4451 -2.4366 -2.3728 -2.6771 -2.7460 -2.7337 -2.7336 -2.5579 -2.3484 -2.3127 -2.5688 -2.6394 -2.6347 -2.5453 -2.5011 0.2229 -3897379.1324 
-25.9983 6.3856 11.0825 0.1422 68.9271 0.0160 0.2642 7.7393 0.0041 1.0143 0.0166 -2.4745 0.0588 7.9099 7.7795 7.7739 7.7469 7.7330 7.7360 7.7350 7.7026 7.7225 7.7412 7.6954 7.7223 7.7057 7.6932 7.6999 7.7310 1.4999 1.4753 0.8728 0.8766 0.9611 0.9678 0.9652 0.9769 0.9916 0.9699 0.9473 0.9695 0.9778 0.9765 0.9743 0.9596 -2.4464 -2.4387 -2.4392 -2.3759 -2.6771 -2.7460 -2.7337 -2.7454 -2.5619 -2.3484 -2.3127 -2.5688 -2.6394 -2.6347 -2.5456 -2.5011 0.2229 -3897381.0171 
-25.9763 6.3856 11.0825 0.1422 68.7877 0.0160 0.2642 7.7385 0.0016 1.0189 0.0166 -2.4546 0.0875 7.9099 7.7801 7.7739 7.7469 7.7330 7.7361 7.7350 7.7019 7.7225 7.7412 7.6954 7.7227 7.7057 7.6931 7.6999 7.7310 1.4999 1.4753 0.8739 0.8766 0.9611 0.9678 0.9652 0.9769 0.9918 0.9699 0.9487 0.9695 0.9778 0.9765 0.9743 0.9612 -2.4464 -2.4387 -2.4406 -2.3694 -2.6771 -2.7460 -2.7222 -2.7382 -2.5627 -2.3484 -2.3127 -2.5688 -2.6374 -2.6347 -2.5338 -2.5011 0.2229 -3897382.0163 
-25.9763 6.3856 11.0825 0.1422 68.7596 0.0160 0.2642 7.7391 0.0027 1.0143 0.0348 -2.4926 0.0381 7.9110 7.7801 7.7739 7.7469 7.7330 7.7361 7.7350 7.7019 7.7225 7.7412 7.6954 7.7224 7.7069 7.6931 7.6999 7.7295 1.4979 1.4753 0.8739 0.8766 0.9611 0.9670 0.9651 0.9769 0.9918 0.9699 0.9487 0.9687 0.9762 0.9773 0.9749 0.9612 -2.4464 -2.4387 -2.4406 -2.3694 -2.6768 -2.7460 -2.7222 -2.7433 -2.5627 -2.3484 -2.3127 -2.5688 -2.6374 -2.6323 -2.5338 -2.5011 0.2228 -3897387.5566 
-25.9763 6.3856 11.0825 0.1422 68.7596 0.0174 0.2642 7.7380 0.0034 0.9964 0.0378 -2.4670 0.0978 7.9110 7.7801 7.7739 7.7469 7.7321 7.7361 7.7350 7.7019 7.7225 7.7398 7.6941 7.7224 7.7069 7.6926 7.6999 7.7295 1.4979 1.4962 0.8739 0.8766 0.9604 0.9670 0.9651 0.9769 0.9918 0.9704 0.9487 0.9697 0.9769 0.9773 0.9752 0.9612 -2.4554 -2.4543 -2.4406 -2.3802 -2.6768 -2.7460 -2.7222 -2.7433 -2.5557 -2.3484 -2.3127 -2.5806 -2.6374 -2.6255 -2.5484 -2.5011 0.2243 -3897382.1381 
-25.9763 6.3856 11.0825 0.1422 68.8890 0.0174 0.2642 7.7398 0.0022 1.0220 0.0383 -2.4944 0.0627 7.9103 7.7801 7.7739 7.7467 7.7321 7.7361 7.7350 7.7019 7.7225 7.7398 7.6941 7.7236 7.7069 7.6925 7.6999 7.7308 1.4979 1.4962 0.8739 0.8784 0.9615 0.9666 0.9657 0.9769 0.9918 0.9704 0.9487 0.9676 0.9769 0.9773 0.9752 0.9594 -2.4514 -2.4548 -2.4406 -2.3802 -2.6768 -2.7612 -2.7222 -2.7433 -2.5557 -2.3484 -2.3043 -2.5806 -2.6374 -2.6255 -2.5358 -2.5087 0.2243 -3897377.9761 
-25.9763 6.2087 11.0617 0.1422 68.8883 0.0175 0.2632 7.7390 0.0030 1.0324 0.0324 -2.4763 0.0632 7.9103 7.7801 7.7739 7.7467 7.7321 7.7361 7.7353 7.7018 7.7225 7.7412 7.6941 7.7236 7.7069 7.6925 7.6999 7.7308 1.4979 1.4962 0.8779 0.8784 0.9615 0.9666 0.9657 0.9769 0.9918 0.9704 0.9487 0.9676 0.9766 0.9765 0.9752 0.9594 -2.4514 -2.4548 -2.4406 -2.3802 -2.6768 -2.7612 -2.7325 -2.7452 -2.5557 -2.3484 -2.3043 -2.5806 -2.6374 -2.6255 -2.5358 -2.5087 0.2243 -3897377.9946 
-26.0214 6.2087 11.0617 0.1426 69.0727 0.0175 0.2632 7.7384 0.0014 1.0230 0.0515 -2.4759 0.0743 7.9103 7.7800 7.7744 7.7467 7.7321 7.7361 7.7353 7.7018 7.7222 7.7412 7.6941 7.7248 7.7069 7.6932 7.6999 7.7308 1.4979 1.4962 0.8779 0.8784 0.9615 0.9666 0.9653 0.9765 0.9918 0.9704 0.9487 0.9676 0.9769 0.9765 0.9749 0.9594 -2.4448 -2.4548 -2.4406 -2.3802 -2.6768 -2.7612 -2.7325 -2.7452 -2.5557 -2.3484 -2.3043 -2.5806 -2.6374 -2.6255 -2.5358 -2.5087 0.2205 -3897379.8206 
-26.0214 6.2087 11.0617 0.1426 69.0727 0.0175 0.2632 7.7390 0.0031 1.0022 0.0546 -2.4600 0.0436 7.9103 7.7800 7.7744 7.7467 7.7321 7.7361 7.7353 7.7023 7.7222 7.7393 7.6941 7.7233 7.7069 7.6932 7.7001 7.7308 1.4980 1.4962 0.8779 0.8784 0.9615 0.9666 0.9653 0.9765 0.9918 0.9704 0.9487 0.9686 0.9767 0.9764 0.9740 0.9595 -2.4448 -2.4548 -2.4406 -2.3802 -2.6768 -2.7550 -2.7325 -2.7452 -2.5557 -2.3484 -2.3064 -2.5806 -2.6374 -2.6255 -2.5350 -2.5087 0.2222 -3897379.4757 
-26.0214 6.2089 11.0911 0.1426 69.0727 0.0176 0.2632 7.7380 0.0016 1.0217 0.0290 -2.4687 0.0656 7.9103 7.7804 7.7756 7.7464 7.7313 7.7361 7.7353 7.7023 7.7234 7.7393 7.6941 7.7240 7.7069 7.6928 7.7001 7.7308 1.4968 1.4962 0.8779 0.8752 0.9625 0.9666 0.9653 0.9765 0.9918 0.9704 0.9490 0.9686 0.9778 0.9764 0.9740 0.9595 -2.4548 -2.4548 -2.4406 -2.3802 -2.6810 -2.7550 -2.7325 -2.7452 -2.5608 -2.3370 -2.3064 -2.5806 -2.6421 -2.6255 -2.5350 -2.4951 0.2222 -3897375.7910 
-26.0214 6.2089 11.1451 0.1426 69.1889 0.0176 0.2632 7.7392 0.0016 1.0184 0.0395 -2.4686 0.0690 7.9101 7.7801 7.7756 7.7464 7.7313 7.7361 7.7353 7.7023 7.7234 7.7393 7.6941 7.7240 7.7069 7.6928 7.7001 7.7308 1.4983 1.4962 0.8842 0.8767 0.9615 0.9676 0.9653 0.9765 0.9918 0.9704 0.9490 0.9672 0.9778 0.9764 0.9741 0.9595 -2.4548 -2.4499 -2.4406 -2.3842 -2.6810 -2.7535 -2.7382 -2.7452 -2.5589 -2.3452 -2.3064 -2.5806 -2.6421 -2.6255 -2.5258 -2.4951 0.2222 -3897379.0885 
-26.0215 6.2089 11.1451 0.1421 69.1889 0.0158 0.2627 7.7390 0.0021 1.0196 0.0257 -2.4770 0.0706 7.9101 7.7798 7.7749 7.7477 7.7313 7.7359 7.7353 7.7026 7.7234 7.7393 7.6941 7.7255 7.7063 7.6928 7.7001 7.7308 1.4983 1.4962 0.8853 0.8767 0.9615 0.9676 0.9653 0.9765 0.9918 0.9704 0.9481 0.9672 0.9778 0.9764 0.9735 0.9607 -2.4508 -2.4559 -2.4406 -2.3842 -2.6752 -2.7535 -2.7382 -2.7452 -2.5577 -2.3452 -2.3064 -2.5954 -2.6421 -2.6255 -2.5258 -2.5176 0.2265 -3897380.9430 
-26.0215 6.2988 11.1088 0.1421 69.1889 0.0158 0.2638 7.7379 0.0020 1.0135 0.0169 -2.4802 0.0829 7.9101 7.7796 7.7749 7.7477 7.7313 7.7362 7.7353 7.7026 7.7234 7.7393 7.6941 7.7255 7.7063 7.6927 7.7010 7.7308 1.4992 1.4927 0.8820 0.8754 0.9640 0.9676 0.9653 0.9765 0.9918 0.9704 0.9481 0.9672 0.9788 0.9764 0.9736 0.9607 -2.4508 -2.4398 -2.4406 -2.3842 -2.6752 -2.7535 -2.7356 -2.7452 -2.5577 -2.3362 -2.3064 -2.5954 -2.6451 -2.6281 -2.5271 -2.5176 0.2265 -3897382.6485 
-26.0215 6.2988 11.1976 0.1421 69.1889 0.0158 0.2638 7.7393 0.0033 1.0233 0.0257 -2.4583 0.0737 7.9101 7.7796 7.7749 7.7480 7.7313 7.7362 7.7353 7.7023 7.7234 7.7393 7.6941 7.7255 7.7063 7.6922 7.7010 7.7308 1.4992 1.4983 0.8685 0.8754 0.9604 0.9680 0.9652 0.9765 0.9927 0.9704 0.9480 0.9672 0.9788 0.9764 0.9736 0.9607 -2.4508 -2.4425 -2.4406 -2.3842 -2.6752 -2.7535 -2.7293 -2.7452 -2.5565 -2.3336 -2.3064 -2.5804 -2.6377 -2.6281 -2.5271 -2.5176 0.2265 -3897385.2751 
-26.0215 6.2988 11.1976 0.1425 69.1889 0.0158 0.2638 7.7384 0.0018 1.0164 0.0227 -2.4794 0.0532 7.9094 7.7796 7.7749 7.7480 7.7331 7.7362 7.7349 7.7014 7.7234 7.7393 7.6948 7.7255 7.7063 7.6921 7.7010 7.7308 1.4992 1.4804 0.8685 0.8754 0.9607 0.9677 0.9652 0.9788 0.9927 0.9704 0.9480 0.9672 0.9786 0.9764 0.9736 0.9607 -2.4508 -2.4462 -2.4329 -2.3842 -2.6752 -2.7535 -2.7307 -2.7452 -2.5637 -2.3336 -2.3064 -2.5895 -2.6485 -2.6281 -2.5467 -2.5176 0.2265 -3897388.1514 
-26.0215 6.2988 11.1976 0.1425 69.1889 0.0142 0.2625 7.7392 0.0020 0.9980 0.0268 -2.4846 0.1439 7.9094 7.7796 7.7743 7.7480 7.7331 7.7362 7.7349 7.7014 7.7234 7.7393 7.6953 7.7251 7.7058 7.6936 7.7011 7.7308 1.4992 1.4804 0.8685 0.8756 0.9609 0.9670 0.9654 0.9778 0.9927 0.9704 0.9480 0.9674 0.9786 0.9764 0.9737 0.9607 -2.4508 -2.4462 -2.4355 -2.3842 -2.6752 -2.7535 -2.7307 -2.7452 -2.5600 -2.3336 -2.3064 -2.5895 -2.6363 -2.6281 -2.5467 -2.5069 0.2300 -3897381.3492 
-26.0215 6.2988 11.1748 0.1425 69.1623 0.0141 0.2625 7.7388 0.0028 1.0135 0.0303 -2.5186 0.0802 7.9105 7.7809 7.7738 7.7480 7.7331 7.7362 7.7352 7.7014 7.7234 7.7393 7.6953 7.7264 7.7051 7.6937 7.7011 7.7308 1.4992 1.4804 0.8810 0.8756 0.9609 0.9670 0.9654 0.9778 0.9927 0.9704 0.9497 0.9674 0.9786 0.9763 0.9737 0.9607 -2.4508 -2.4462 -2.4355 -2.3900 -2.6804 -2.7544 -2.7287 -2.7452 -2.5600 -2.3336 -2.3064 -2.5895 -2.6363 -2.6281 -2.5387 -2.5069 0.2300 -3897379.8715 
-26.0215 6.2988 11.1198 0.1425 69.1623 0.0127 0.2625 7.7401 0.0028 1.0099 0.0542 -2.5071 0.0598 7.9105 7.7809 7.7743 7.7479 7.7331 7.7362 7.7345 7.7015 7.7218 7.7393 7.6953 7.7237 7.7051 7.6928 7.7013 7.7308 1.4992 1.4804 0.8810 0.8770 0.9609 0.9670 0.9655 0.9778 0.9927 0.9704 0.9497 0.9674 0.9786 0.9763 0.9732 0.9607 -2.4508 -2.4460 -2.4355 -2.3900 -2.6804 -2.7544 -2.7271 -2.7452 -2.5587 -2.3336 -2.3064 -2.5670 -2.6363 -2.6284 -2.5387 -2.5069 0.2304 -3897384.2309 
-26.0215 6.2988 11.1198 0.1435 69.1623 0.0141 0.2631 7.7393 0.0021 1.0183 0.0185 -2.4687 0.0687 7.9105 7.7809 7.7740 7.7479 7.7331 7.7362 7.7345 7.7015 7.7218 7.7393 7.6953 7.7237 7.7051 7.6928 7.7013 7.7308 1.4992 1.4931 0.8758 0.8770 0.9608 0.9678 0.9659 0.9778 0.9923 0.9704 0.9479 0.9674 0.9786 0.9771 0.9732 0.9607 -2.4508 -2.4460 -2.4355 -2.3900 -2.6804 -2.7544 -2.7298 -2.7452 -2.5587 -2.3336 -2.3068 -2.5639 -2.6363 -2.6351 -2.5387 -2.5069 0.2304 -3897382.6053 
-26.0215 6.3789 11.1230 0.1435 69.1623 0.0141 0.2631 7.7384 0.0014 1.0081 0.0230 -2.4686 0.0599 7.9105 7.7790 7.7740 7.7479 7.7331 7.7362 7.7345 7.7013 7.7218 7.7393 7.6953 7.7237 7.7051 7.6928 7.7012 7.7308 1.4992 1.4931 0.8758 0.8770 0.9608 0.9667 0.9659 0.9778 0.9929 0.9704 0.9483 0.9676 0.9786 0.9771 0.9732 0.9607 -2.4508 -2.4414 -2.4355 -2.3900 -2.6804 -2.7544 -2.7312 -2.7452 -2.5587 -2.3496 -2.3186 -2.5851 -2.6363 -2.6351 -2.5358 -2.5069 0.2304 -3897379.7673 
-26.0418 6.3789 11.1230 0.1424 69.0706 0.0141 0.2631 7.7391 0.0019 1.0126 0.0304 -2.4943 0.0437 7.9110 7.7790 7.7740 7.7479 7.7331 7.7362 7.7345 7.7013 7.7218 7.7393 7.6953 7.7237 7.7051 7.6928 7.7012 7.7308 1.4992 1.4815 0.8758 0.8770 0.9608 0.9667 0.9659 0.9778 0.9935 0.9730 0.9483 0.9671 0.9786 0.9771 0.9739 0.9607 -2.4508 -2.4432 -2.4466 -2.3900 -2.6804 -2.7544 -2.7312 -2.7452 -2.5587 -2.3496 -2.3186 -2.5851 -2.6363 -2.6351 -2.5384 -2.5123 0.2287 -3897378.8109 
-26.0418 6.3789 11.1230 0.1424 69.0706 0.0141 0.2631 7.7386 0.0019 1.0012 0.0205 -2.4739 0.0846 7.9110 7.7808 7.7740 7.7479 7.7331 7.7366 7.7345 7.7014 7.7218 7.7393 7.6953 7.7237 7.7051 7.6928 7.7012 7.7308 1.4992 1.4815 0.8758 0.8763 0.9608 0.9667 0.9659 0.9778 0.9935 0.9698 0.9483 0.9681 0.9786 0.9771 0.9739 0.9596 -2.4508 -2.4509 -2.4399 -2.3900 -2.6804 -2.7544 -2.7312 -2.7452 -2.5587 -2.3496 -2.3186 -2.5851 -2.6363 -2.6351 -2.5384 -2.5123 0.2250 -3897374.9086 
-26.0418 6.2685 11.1230 0.1424 69.0706 0.0158 0.2631 7.7383 0.0041 1.0181 0.0283 -2.4519 0.1059 7.9106 7.7802 7.7742 7.7481 7.7321 7.7366 7.7345 7.7014 7.7202 7.7413 7.6949 7.7237 7.7057 7.6932 7.7003 7.7308 1.4992 1.4815 0.8787 0.8763 0.9611 0.9667 0.9659 0.9774 0.9947 0.9699 0.9483 0.9681 0.9789 0.9771 0.9746 0.9595 -2.4508 -2.4509 -2.4483 -2.3900 -2.6804 -2.7544 -2.7312 -2.7452 -2.5566 -2.3496 -2.3000 -2.5851 -2.6363 -2.6351 -2.5384 -2.5123 0.2250 -3897374.9086 
-26.0418 6.2685 11.1230 0.1424 69.1119 0.0152 0.2631 7.7387 0.0019 1.0187 0.0274 -2.4547 0.0518 7.9106 7.7802 7.7742 7.7483 7.7321 7.7366 7.7345 7.7014 7.7202 7.7413 7.6947 7.7237 7.7061 7.6936 7.7013 7.7308 1.4992 1.4815 0.8745 0.8763 0.9611 0.9667 0.9659 0.9777 0.9947 0.9699 0.9483 0.9681 0.9789 0.9771 0.9746 0.9595 -2.4524 -2.4495 -2.4393 -2.3900 -2.6804 -2.7590 -2.7327 -2.7477 -2.5567 -2.3496 -2.3027 -2.5851 -2.6363 -2.6351 -2.5466 -2.5123 0.2269 -3897374.3891 
-26.0418 6.2685 11.1230 0.1424 69.1119 0.0152 0.2631 7.7384 0.0016 1.0159 0.0883 -2.4713 0.0698 7.9106 7.7802 7.7744 7.7483 7.7334 7.7366 7.7345 7.7009 7.7202 7.7413 7.6947 7.7237 7.7049 7.6936 7.7007 7.7313 1.4992 1.4815 0.8679 0.8763 0.9611 0.9667 0.9659 0.9777 0.9947 0.9687 0.9477 0.9681 0.9789 0.9771 0.9746 0.9592 -2.4524 -2.4495 -2.4357 -2.3900 -2.6781 -2.7590 -2.7327 -2.7477 -2.5567 -2.3496 -2.3027 -2.5851 -2.6363 -2.6351 -2.5461 -2.5123 0.2246 -3897377.2159 
