Gene_ID,Gene_name,Fourier_score,P_value,FDR
YOR101W,RAS1,6.79780357832861,0.01696,0.346008759124088
YNL244C,SUI1,6.64848627844412,0.01706,0.346539492753623
YDL015C,TSC13,6.71269965960294,0.01711,0.346539492753623
YIL076W,SEC28,6.88267623920402,0.01739,0.350938989169675
YDL014W,NOP1,6.68851042001477,0.01747,0.351285251798561
YOR159C,SME1,6.95317390080788,0.01767,0.351287368421053
YPR122W,AXL1,6.94268347953289,0.01768,0.351287368421053
YPR074C,TKL1,6.95954494866727,0.01769,0.351287368421053
YGL045W,RIM8,6.92819892158474,0.01775,0.351287368421053
YGR041W,BUD9,6.5511053801884,0.0178,0.351287368421053
YLL058W,YLL058W,6.98715835818388,0.0179,0.351287368421053
YPL240C,HSP82,6.85466442570051,0.01791,0.351287368421053
YPL106C,SSE1,6.9082812601195,0.01806,0.351898263888889
YHR061C,GIC1,6.97528925555266,0.01811,0.351898263888889
YMR307W,GAS1,7.03348902268266,0.01813,0.351898263888889
YIL034C,CAP2,6.90230633751449,0.0183,0.353968858131488
YDR429C,TIF35,6.88073239462828,0.01853,0.355954295532646
YHR199C,AIM46,6.81996153041144,0.01853,0.355954295532646
YDR533C,HSP31,6.81818102645785,0.01862,0.356458219178082
YDR106W,ARP10,6.77241150196143,0.01869,0.356577133105802
YBR010W,HHT1,6.93648447966195,0.01877,0.35688537414966
YHR076W,PTC7,6.91586597754752,0.01889,0.357949491525424
YLL043W,FPS1,6.91765661569704,0.01904,0.359223154362416
YMR085W,YMR085W,6.76274681285144,0.0191,0.359223154362416
YLR094C,GIS3,6.84339611682229,0.01915,0.359223154362416
YJL196C,ELO1,6.41013574231008,0.01954,0.362530618892508
YKL016C,ATP7,6.60686236933842,0.01961,0.362530618892508
YLR175W,CBF5,6.85065972746272,0.01962,0.362530618892508
YGR059W,SPR3,6.85607147341956,0.01967,0.362530618892508
YLR073C,RFU1,6.71106697045097,0.01972,0.362530618892508
YBR126C,TPS1,6.87247830498432,0.01977,0.362530618892508
YLR404W,FLD1,6.94734608775615,0.01987,0.362530618892508
YFR034C,PHO4,6.98106034315619,0.0199,0.362530618892508
YDR301W,CFT1,6.7027736168828,0.01991,0.362530618892508
YPL216W,YPL216W,6.66139003069931,0.01998,0.362624025974026
YNL125C,ESBP6,6.58826562222804,0.02009,0.362809032258064
YLR354C,TAL1,6.98571353472619,0.02012,0.362809032258064
YBR067C,TIP1,6.88365248538856,0.02033,0.365320833333333
YMR032W,HOF1,6.65201551511495,0.02039,0.365320833333333
YFR048W,RMD8,6.79770585764905,0.02046,0.365403833865815
YKL176C,LST4,6.75737154902204,0.0206,0.365568253968254
YLR059C,REX2,6.8682738997366,0.0206,0.365568253968254
YHR146W,CRP1,6.84818572840751,0.02069,0.365906940063091
YBL095W,YBL095W,6.7591044091477,0.02075,0.365906940063091
YHR206W,SKN7,6.70493113659008,0.02085,0.366514150943396
YCR097W,HMRA1,6.60367358358827,0.02108,0.369009657320872
YEL032W,MCM3,6.77052968233315,0.02115,0.369009657320872
YMR188C,MRPS17,6.8094668034495,0.02119,0.369009657320872
YPL026C,SKS1,6.55010496144293,0.02126,0.369078881987578
YER169W,RPH1,6.67076874474565,0.02152,0.372435913312693
YLR196W,PWP1,6.79928309112959,0.02178,0.375772222222222
YLR333C,RPS25B,6.81287617217941,0.02191,0.376852
YMR018W,YMR018W,6.87973136515596,0.02217,0.380154294478528
